"","variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"1","lp__",-3281.60436025,-3281.2,23.7109623951488,23.5733399999995,-3321.44,-3243.2595,1.0002587988989,7067.7835785243,14772.7278091218
"2","strata_raw[1]",-0.733597126125,-0.6732315,0.365231543318887,0.344837934,-1.425606,-0.2545483,1.00047851491895,17010.0343672277,16162.0783458575
"3","strata_raw[2]",0.7336084938925,0.6730755,0.365231586658253,0.3446867088,0.2547238,1.4251575,1.00047711915775,17013.5174634937,16217.1808614028
"4","STRATA",0.828006026375,0.8288915,0.0687452866008418,0.0684916722000001,0.7136541,0.9396684,1.00005401191927,18999.423893311,28385.5074400327
"5","eta",0.152270207164105,0.1522245,0.0805128387889004,0.08074676967,0.019988695,0.28362765,1.00017501670115,31121.0190601012,30237.2344140485
"6","yeareffect_raw[1,1]",-1.10836850680637,-1.10891,0.699091047318317,0.6932452275,-2.256542,0.0433306099999993,1.00020798650909,40543.698030449,30710.4801786036
"7","yeareffect_raw[2,1]",-0.048676092035195,-0.04508405,0.914738958357634,0.9104283363,-1.555505,1.450959,0.999999928810935,55208.2792842575,30688.6348888956
"8","yeareffect_raw[1,2]",-0.00292208404429525,-0.001748955,0.612714536003487,0.6056828715,-1.0100835,1.002441,1.00007093763473,29068.1266858059,30011.0083310452
"9","yeareffect_raw[2,2]",-0.13928778180863,-0.145694,0.917806485296446,0.9157605072,-1.637793,1.3746315,1.00012609705032,54290.0019846918,29835.4216771357
"10","yeareffect_raw[1,3]",0.79429812215062,0.78443,0.650112368774241,0.6377833854,-0.26139315,1.8671415,1.00000701085311,35852.3159415619,28963.811646625
"11","yeareffect_raw[2,3]",0.0367715112888432,0.0375951,0.911699321290668,0.91564723656,-1.456419,1.5286905,1.00005267683268,54783.5315857755,30264.1264431701
"12","yeareffect_raw[1,4]",0.899180484597457,0.8925415,0.600080060361762,0.5885084331,-0.073687735,1.8969845,1.00004655678045,31033.5010598737,28928.0863950578
"13","yeareffect_raw[2,4]",0.24592737364989,0.2517865,0.911786129169988,0.9003325716,-1.262668,1.731691,1.00013840378055,54708.723027484,30890.274810675
"14","yeareffect_raw[1,5]",0.246197124414189,0.2450155,0.621166250652045,0.6122967501,-0.76394025,1.270666,1.00001385747492,41362.6737863782,30175.0706221313
"15","yeareffect_raw[2,5]",0.270957421291557,0.2803205,0.907565154783308,0.9015905577,-1.2315315,1.737993,0.999999854350994,50845.5757077184,30125.4538141625
"16","yeareffect_raw[1,6]",0.75629140822655,0.7476885,0.543211896618179,0.5318671827,-0.11898015,1.662728,1.00009730270106,34691.3314854286,28964.6798917023
"17","yeareffect_raw[2,6]",-0.00787093787558,-0.0117687,0.89971658013759,0.89331512928,-1.493483,1.4631135,1.00001066783681,55853.2768213831,31175.4405598273
"18","yeareffect_raw[1,7]",0.065831984377515,0.06676395,0.609881763108081,0.59954720553,-0.94020005,1.05898,1.00016532651199,43732.966691346,30613.0530790408
"19","yeareffect_raw[2,7]",0.33884704342071,0.3486055,0.905065544638633,0.9014452629,-1.174894,1.8073805,1.00017795972914,51435.2946807256,30824.8345646283
"20","yeareffect_raw[1,8]",0.450021977970935,0.441894,0.533341025757228,0.5187335706,-0.410841,1.3343515,1.00026600755175,41157.4595647444,28258.2651309586
"21","yeareffect_raw[2,8]",-0.247648118599528,-0.254598,0.918481770790177,0.9172416246,-1.761221,1.2666175,1.00021510859251,57075.7722468978,30737.6450402277
"22","yeareffect_raw[1,9]",-0.377309568541905,-0.376957,0.58105560385896,0.5665585401,-1.330441,0.5754665,1.00011594517243,47922.7088831445,28397.7179443748
"23","yeareffect_raw[2,9]",-0.251839801273857,-0.2551945,0.91427717091531,0.9147730956,-1.745317,1.2637425,1.00011746220953,55132.4589171191,29730.6302564664
"24","yeareffect_raw[1,10]",-0.451436860336325,-0.446136,0.576998734933149,0.56649893958,-1.4082975,0.4831577,1.00007256048352,46724.5029989993,29772.8300390293
"25","yeareffect_raw[2,10]",-0.309676981779807,-0.3158805,0.911133812277129,0.9099183219,-1.7903245,1.2008215,0.999992244692381,53320.1916392716,29971.4791008715
"26","yeareffect_raw[1,11]",-0.302509949213005,-0.3010845,0.591412352960746,0.5772317775,-1.272278,0.667173099999999,1.0000036283241,46843.0937920098,30119.4064369526
"27","yeareffect_raw[2,11]",-0.0402705785937475,-0.0495239,0.894342379746765,0.8945029884,-1.4938715,1.434497,0.999982224590427,55480.9982447814,29182.2690553798
"28","yeareffect_raw[1,12]",-0.304147297936721,-0.303606,0.564491305436528,0.54453911316,-1.225211,0.62938975,1.00032487587281,50391.5733554363,28583.4540855003
"29","yeareffect_raw[2,12]",0.2843900729941,0.291971,0.907608275165814,0.8952220494,-1.2260895,1.768855,1.00028523732997,53802.112056139,29775.1821435513
"30","yeareffect_raw[1,13]",0.243323061193218,0.235628,0.556377026778847,0.5386893666,-0.65432635,1.174239,1.00005492272733,45747.7618987211,29346.6820278351
