"","variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"1","lp__",-3470.288024,-3469.96,23.3931022510108,23.4250800000003,-3509.4,-3432.2995,1.00056593713392,7771.55857471268,15736.6587224998
"2","strata_raw[1]",0.74058578233,0.682314,0.360103150872607,0.3431915067,0.26253395,1.415028,1.00039019288929,15867.0489890747,17867.0812625064
"3","strata_raw[2]",-0.74059289683,-0.682535,0.360099810637865,0.3432982539,-1.4141835,-0.262253,1.000389887001,15865.0154452252,17800.3405005509
"4","STRATA",0.831533290475,0.8324165,0.0672487228733197,0.0668674839,0.7191251,0.940673,1.00009437724003,19618.4736323355,26361.1319743992
"5","eta",0.136850763386298,0.1369335,0.0886717084252302,0.08842241226,-0.0085810605,0.2825445,1.00002829731058,29713.313994007,31292.9022062501
"6","yeareffect_raw[1,1]",-0.0297688894654175,-0.02849535,0.91135335245351,0.9050220354,-1.5304505,1.4658845,1.00010670029411,56183.7922644989,30518.3050303964
"7","yeareffect_raw[2,1]",0.390958555174023,0.3939145,0.765725300478336,0.7559873769,-0.87211005,1.6391515,1.0002232187148,41958.2586327954,31922.8755739779
"8","yeareffect_raw[1,2]",0.591744203641033,0.605789,0.931681388194075,0.9317169897,-0.9646833,2.0991805,1.00007331249362,46459.490818309,29437.0463085248
"9","yeareffect_raw[2,2]",0.420846156384064,0.4189995,0.762706926237148,0.75347503707,-0.8282372,1.674185,1.00002520716368,45725.2422784729,31581.3675983588
"10","yeareffect_raw[1,3]",0.25399865531607,0.2629135,0.907079017170347,0.9016439313,-1.2394105,1.7330365,1.00011038629894,55511.274423733,29868.5480554486
"11","yeareffect_raw[2,3]",0.873284586933053,0.879143,0.763599414287905,0.7505010156,-0.38113485,2.114392,1.00013178396217,44690.7230371535,29547.6885485638
"12","yeareffect_raw[1,4]",-0.545097435465053,-0.55578,0.951449516018262,0.94578197112,-2.080552,1.036357,1.00040826568531,47587.6301092903,31092.9537869834
"13","yeareffect_raw[2,4]",-0.550829206311699,-0.5578435,0.774980439106527,0.76125327558,-1.8141105,0.7339578,1.00017569996842,47082.1602193815,29098.2117635193
"14","yeareffect_raw[1,5]",-0.187311299441461,-0.193711,0.898458248916467,0.8918268954,-1.6458845,1.2956075,1.00028832997641,57268.6148301227,30874.3440836818
"15","yeareffect_raw[2,5]",-0.812066862097265,-0.8180535,0.780382664249277,0.7621609233,-2.085051,0.484714099999999,1.00031255239701,47286.4083084638,27759.0023791042
"16","yeareffect_raw[1,6]",-0.398604061670678,-0.4129835,0.916417051766678,0.9021013134,-1.890264,1.1229575,1.00006846096315,52092.590058358,30288.8976504685
"17","yeareffect_raw[2,6]",-0.799397986733937,-0.806587,0.751480112324481,0.7340930814,-2.0211175,0.4409449,1.00006223257135,44076.4191361677,27343.2603773584
"18","yeareffect_raw[1,7]",-0.0794538313434675,-0.0781323,0.899630131066429,0.89265300012,-1.5636955,1.4004075,1.00021837015461,53087.0407716915,31004.8994857861
"19","yeareffect_raw[2,7]",-0.163111726671293,-0.15772,0.712959469749364,0.6927011133,-1.3363245,1.00165,1.00009313146401,49720.4508445002,31130.4132674513
"20","yeareffect_raw[1,8]",0.443682277207508,0.455595,0.909188836950877,0.902577228,-1.069892,1.9028755,1.00007502553943,51374.3026826637,30559.816544351
"21","yeareffect_raw[2,8]",-0.528610627314678,-0.540473,0.747862415557046,0.7316883042,-1.744668,0.7133553,1.00000065847987,46432.0334222516,27673.9194164136
"22","yeareffect_raw[1,9]",-0.00365837186914825,-0.00489162,0.88887832420703,0.876116346588,-1.4631235,1.451273,0.999990918294436,56436.611309875,30890.3326114822
"23","yeareffect_raw[2,9]",0.5540426726106,0.557702,0.723452208159641,0.70168277823,-0.64727575,1.7368755,1.00015200421056,46452.8606346256,27815.4862339297
"24","yeareffect_raw[1,10]",-0.08449539567618,-0.0922753,0.908039973988779,0.8951694171,-1.570322,1.418104,1.00028876789255,56776.749376004,30240.6346257452
"25","yeareffect_raw[2,10]",0.224897558049849,0.224693,0.698510409795761,0.6819055614,-0.92914005,1.3676505,1.00022840856215,50591.6258160525,28960.5652859758
"26","yeareffect_raw[1,11]",-0.10665435504711,-0.1083275,0.883271830362394,0.8685849165,-1.5708615,1.3536985,1.00008799570923,55884.7800552177,30757.7671003525
"27","yeareffect_raw[2,11]",-0.31686548423024,-0.313308,0.719103029172857,0.7016834454,-1.4996305,0.856980349999999,1.00020541172694,52978.3655723366,30084.5850731027
"28","yeareffect_raw[1,12]",-0.132159830971285,-0.1342635,0.887173578008602,0.8865028788,-1.5745325,1.3314205,1.00011152482081,55903.8908512784,31421.0883905237
"29","yeareffect_raw[2,12]",0.540602002919025,0.533625,0.686345659609238,0.66239513844,-0.56637465,1.671576,1.00007238873719,49662.6132801025,29372.0456239621
"30","yeareffect_raw[1,13]",0.526690387535274,0.543628,0.902012682387648,0.8797703922,-0.9947535,1.982505,1.00003995221794,48674.0580610166,28088.977824766
"31","yeareffect_raw[2,13]",1.26181187353702,1.26129,0.675146183886259,0.6458620728,0.15140325,2.3733865,1.00014415819656,43123.3582424949,24774.4766248152
"32","yeareffect_raw[1,14]",0.320600497785963,0.330263,0.905477071838581,0.890316126,-1.1866075,1.795135,1.00000158524052,53190.0178664132,30185.4883558965
"33","yeareffect_raw[2,14]",0.305644647704602,0.305916,0.704874299964881,0.6898285758,-0.8464702,1.4586605,1.00004246031969,49946.8052883102,30345.905058098
"34","yeareffect_raw[1,15]",-0.081604935842765,-0.087132,0.894821129034079,0.8921241567,-1.531326,1.403424,1.00024489454002,55914.2023599199,31233.2984388925
"35","yeareffect_raw[2,15]",-0.252902783924931,-0.2389085,0.687824436798649,0.6679535541,-1.397548,0.85288575,1.00012161927335,49630.0691270838,29392.1355177094
"36","yeareffect_raw[1,16]",-0.417418567340538,-0.425934,0.917643095598588,0.911257851,-1.892065,1.11408,1.00009301083608,51764.9762676569,30121.054566289
"37","yeareffect_raw[2,16]",-1.37782133230581,-1.3932,0.782244869376168,0.7581690228,-2.639424,-0.0616955000000016,1.0001655156615,42556.9662782129,25643.1027729197
"38","yeareffect_raw[1,17]",-0.046689667429603,-0.04573165,0.895644046175937,0.8889336015,-1.521344,1.418115,1.0002300699927,56095.4466830767,31122.4988860488
