"","variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"1","lp__",-2649.579746,-2649.3,23.6137104283399,23.6771220000004,-2689.1905,-2611.25,1.00023557938149,8383.93493497908,16424.4515284641
"2","strata_raw[1]",0.098397406607203,0.06903385,0.409290670612812,0.24993618909,-0.568175,0.80264715,1.00010826974849,10709.185450506,12521.9791603604
"3","strata_raw[2]",-0.0984012288787628,-0.0689864,0.409284315309181,0.24991335705,-0.8018784,0.56770665,1.0001088994996,10710.5577673108,12563.5584482128
"4","STRATA",-0.161285237267222,-0.161098,0.0698217974413504,0.0693945756,-0.27719205,-0.0468832050000004,1.00003977158091,14366.1524199087,23693.8916569476
"5","eta",0.0924620340635233,0.09235735,0.098174725576269,0.09763610409,-0.06979094,0.25465685,1.00011897679878,28055.3592603216,30391.2984895961
"6","yeareffect_raw[1,1]",-0.280823679760953,-0.286274,0.876081905585756,0.8734952877,-1.70112,1.1683615,1.00000625164746,44245.7269149031,30593.4962013731
"7","yeareffect_raw[2,1]",0.333521923497422,0.342708,0.89365320147229,0.880857138,-1.156931,1.7769495,1.00021421658377,42468.5860528455,30614.3631171845
"8","yeareffect_raw[1,2]",0.114292184745635,0.1218235,0.852750723043929,0.8413999629,-1.2949965,1.506839,0.999990728182109,43156.9401498684,30320.3993813109
"9","yeareffect_raw[2,2]",-0.320814526909993,-0.331136,0.913643178767603,0.9124127964,-1.8071935,1.1893665,0.999970319341254,42291.6534231798,29984.9172168802
"10","yeareffect_raw[1,3]",-0.25586086962489,-0.262299,0.850939081262729,0.8335940739,-1.636205,1.165167,1.00001815236401,43176.326140263,30387.4828067757
"11","yeareffect_raw[2,3]",0.431044316786102,0.440299,0.893926881517518,0.8733574059,-1.068549,1.88614,1.00004824141108,40855.1049035008,29599.86545309
"12","yeareffect_raw[1,4]",-0.212638746114757,-0.2113255,0.873311775834128,0.8626967706,-1.6468415,1.214308,1.00013262259437,44373.4739203874,31060.4076964058
"13","yeareffect_raw[2,4]",-0.434734298920285,-0.448989,0.924712687051744,0.9111006954,-1.9275765,1.1116795,0.999987835429694,44171.9601147779,30301.1671727023
"14","yeareffect_raw[1,5]",-0.25180336675692,-0.2653275,0.857324417879175,0.8500064559,-1.634954,1.1797005,1.00007974896293,44159.7942651065,30182.6467998898
"15","yeareffect_raw[2,5]",0.53597947307704,0.5554685,0.890114602832038,0.8792581539,-0.94475405,1.966177,1.0001102987416,38650.5645841557,26627.2806975609
"16","yeareffect_raw[1,6]",0.795489530132515,0.821575,0.860389588136919,0.8365592739,-0.65568145,2.159507,1.00002699656965,34527.4211139858,26785.278911382
"17","yeareffect_raw[2,6]",0.051327538216555,0.05129535,0.89386972569372,0.89556282501,-1.4235605,1.5244355,1.00006717410459,46730.1900475963,31021.1599361776
"18","yeareffect_raw[1,7]",-0.565739487751382,-0.585223,0.878408742688142,0.8670425514114,-1.977292,0.911169099999999,1.00008311234234,39153.0666222766,26939.9678570106
"19","yeareffect_raw[2,7]",0.460281095225755,0.481669,0.873626124102453,0.8513326416,-1.014666,1.8653035,1.00007405844866,42758.4124914939,29824.2889195741
"20","yeareffect_raw[1,8]",0.147004763425142,0.1570705,0.839632475859217,0.8207206581,-1.251283,1.5108065,1.00006256829191,45396.5441223935,27946.0780046563
"21","yeareffect_raw[2,8]",-0.120702239053603,-0.123635,0.888387960493993,0.8783344941,-1.5676605,1.353079,1.00006782068754,47786.38255228,30500.8566826731
"22","yeareffect_raw[1,9]",-0.109103351889525,-0.1098305,0.855002514087394,0.8381419494,-1.5085635,1.3012525,1.00024041003902,47611.8290806561,29160.8896941299
"23","yeareffect_raw[2,9]",-0.153494533672982,-0.1555345,0.882689090146936,0.8621748954,-1.597859,1.305534,1.00025637364864,47806.6613691742,30173.7328635231
"24","yeareffect_raw[1,10]",0.66527024777627,0.690675,0.871689409379996,0.847135401,-0.808609,2.049382,1.00005439612254,37992.3023455668,28823.7328473857
"25","yeareffect_raw[2,10]",0.140160335489635,0.148744,0.876514976858651,0.8648776752,-1.3108945,1.5748845,1.0000510966974,45203.1443843984,30367.8430683121
"26","yeareffect_raw[1,11]",-0.23570883947318,-0.243315,0.842843278627786,0.8253033747,-1.6064145,1.1537525,1.00005276464298,45081.2381867634,30263.2267504887
"27","yeareffect_raw[2,11]",-0.161111892528567,-0.161876,0.887976729129444,0.8715671664,-1.6157685,1.2956445,1.000064659309,47276.0722919003,30012.6649734261
"28","yeareffect_raw[1,12]",0.101354568238752,0.105686,0.839818232552166,0.8245531791,-1.2882145,1.4722035,1.00006919957338,42771.2162901633,29343.2437629877
"29","yeareffect_raw[2,12]",-0.584259911925523,-0.601653,0.91619979277502,0.9147152742,-2.060655,0.94988115,1.00000213657402,41385.9120151771,29177.3163451291
"30","yeareffect_raw[1,13]",0.0681147273216325,0.0689138,0.836765223373164,0.8207443797,-1.3072855,1.44746,1.00029137634254,45825.9948543271,29508.0579001905
"31","yeareffect_raw[2,13]",0.13771224309487,0.137664,0.877638912001906,0.8661764328,-1.3111595,1.568802,0.999961507217021,47406.8561992613,31291.1382469544
"32","yeareffect_raw[1,14]",0.169971944688075,0.172069,0.845640611629802,0.8271025098,-1.2190825,1.5572605,1.00000057299235,47851.4129995845,29715.5965056461
"33","yeareffect_raw[2,14]",-0.46250354126219,-0.4720365,0.924394561594264,0.9172764657,-1.943592,1.0879635,1.00002184731552,41468.7044833103,27688.0429297646
"34","yeareffect_raw[1,15]",-0.25094894017058,-0.2637905,0.863395114806931,0.8569109241,-1.6587785,1.192402,1.00023451543594,45575.8649012962,29947.9739395287
"35","yeareffect_raw[2,15]",-0.3379570037762,-0.346968,0.887351467854096,0.8705501028,-1.783599,1.1444925,1.00001899370085,45471.3383335662,30071.5843232868
