"","variable_type","variable","rhat","ess_bulk","ess_tail"
"1","lp__","lp__",1.0005298590777,5573.07914277252,10741.8837110306
"2","strata_raw","strata_raw[1]",1.00014953158329,14971.5477177916,13454.1494918765
"3","strata_raw","strata_raw[2]",1.00013975599386,14972.9729935499,13458.7989163678
"4","STRATA","STRATA",1.00018916855763,15760.0271874293,23108.9891429787
"5","eta","eta",1.00008249737453,32349.6754172533,31487.5700318335
"6","yeareffect_raw","yeareffect_raw[1,1]",0.999996007443831,55280.2215604241,31275.3461868624
"7","yeareffect_raw","yeareffect_raw[2,1]",1.00012039240822,41310.6296314745,29458.0038725885
"8","yeareffect_raw","yeareffect_raw[1,2]",1.00040058493613,47720.6096609192,30204.9541441656
"9","yeareffect_raw","yeareffect_raw[2,2]",1.00018150055528,51739.7343754064,31570.2423460923
"10","yeareffect_raw","yeareffect_raw[1,3]",0.999997596156041,55285.8404357524,29673.7405879999
"11","yeareffect_raw","yeareffect_raw[2,3]",1.00005354553501,50119.0580722843,29969.0498135473
"12","yeareffect_raw","yeareffect_raw[1,4]",1.00003303973672,40640.7094501719,29277.9768988496
"13","yeareffect_raw","yeareffect_raw[2,4]",0.999981415145955,50993.8717197309,30217.5318838481
"14","yeareffect_raw","yeareffect_raw[1,5]",1.0001464729218,51380.506694928,30153.5727405647
"15","yeareffect_raw","yeareffect_raw[2,5]",1.00003527807109,44201.4693020346,29748.5867256483
"16","yeareffect_raw","yeareffect_raw[1,6]",1.00015019791598,50408.257274418,28403.5690706213
"17","yeareffect_raw","yeareffect_raw[2,6]",1.00003137962862,44372.0978359561,30320.8731668896
"18","yeareffect_raw","yeareffect_raw[1,7]",0.99999903451175,57166.9258891852,30614.2478457892
"19","yeareffect_raw","yeareffect_raw[2,7]",1.00001011024897,41494.6994286413,29359.3271762487
"20","yeareffect_raw","yeareffect_raw[1,8]",1.00007673672227,47954.4952634593,29206.1479218884
"21","yeareffect_raw","yeareffect_raw[2,8]",1.00000891949381,49686.7161965851,31134.1038159337
"22","yeareffect_raw","yeareffect_raw[1,9]",1.00017182082131,56225.2815541907,29264.8365222573
"23","yeareffect_raw","yeareffect_raw[2,9]",1.00011046620243,55338.2287570549,31517.7519436012
"24","yeareffect_raw","yeareffect_raw[1,10]",1.00013415217234,55849.6811549907,31627.27010424
"25","yeareffect_raw","yeareffect_raw[2,10]",1.00008514186268,55210.4483131356,30440.0903007829
"26","yeareffect_raw","yeareffect_raw[1,11]",1.00011550463197,51482.6484115498,30298.7368349307
"27","yeareffect_raw","yeareffect_raw[2,11]",0.999996949540932,53666.7389598864,30221.2718689995
"28","yeareffect_raw","yeareffect_raw[1,12]",1.00005064615494,55048.7354879339,30611.4255565845
"29","yeareffect_raw","yeareffect_raw[2,12]",1.00005183904843,53146.4339787803,29530.7451099741
"30","yeareffect_raw","yeareffect_raw[1,13]",1.00006615327581,54158.636450154,29895.1010818899
"31","yeareffect_raw","yeareffect_raw[2,13]",1.00019387861164,51021.3957196251,29696.5953899293
"32","yeareffect_raw","yeareffect_raw[1,14]",1.00004394078665,55980.1957475673,30313.4829218808
"33","yeareffect_raw","yeareffect_raw[2,14]",1.00007702899854,53329.0890364878,31709.0429914481
"34","yeareffect_raw","yeareffect_raw[1,15]",1.00051632894689,57520.2438685651,29073.6399222392
"35","yeareffect_raw","yeareffect_raw[2,15]",1.0000378710194,53238.1066800425,29178.006885779
"36","yeareffect_raw","yeareffect_raw[1,16]",1.00016423497652,55401.3908809183,30110.5257246284
"37","yeareffect_raw","yeareffect_raw[2,16]",0.999996397825877,54686.0946313548,30106.9720843634
"38","yeareffect_raw","yeareffect_raw[1,17]",1.00011633351452,53331.8793231281,30727.9191767524
"39","yeareffect_raw","yeareffect_raw[2,17]",1.00034673194742,51527.0567179574,29425.0229500507
"40","yeareffect_raw","yeareffect_raw[1,18]",0.999976967341959,53454.988254884,28760.4641016722
"41","yeareffect_raw","yeareffect_raw[2,18]",1.00010907666479,50630.0668043182,30025.4800985708
"42","yeareffect_raw","yeareffect_raw[1,19]",1.00005263835362,52982.6178537207,30794.0650008104
"43","yeareffect_raw","yeareffect_raw[2,19]",1.00007158001865,51167.8491408981,29902.1825998807
"44","yeareffect_raw","yeareffect_raw[1,20]",1.00003844262986,45318.3534168827,27974.7550620837
"45","yeareffect_raw","yeareffect_raw[2,20]",1.00002971454855,46801.5797382882,28594.4326132435
"46","yeareffect_raw","yeareffect_raw[1,21]",1.00011525527242,61393.7084873101,29936.8998484841
"47","yeareffect_raw","yeareffect_raw[2,21]",1.00003764627646,56167.118019218,29524.3507905836
"48","yeareffect_raw","yeareffect_raw[1,22]",0.999980540309539,55520.105155105,29615.3627077027
"49","yeareffect_raw","yeareffect_raw[2,22]",1.00006714354904,52722.5808353992,30895.8986691006
"50","yeareffect_raw","yeareffect_raw[1,23]",1.000211095873,45475.3521781134,30802.401518077
"51","yeareffect_raw","yeareffect_raw[2,23]",1.0001801896892,51428.5041185223,31285.8976006611
"52","yeareffect_raw","yeareffect_raw[1,24]",1.00008669902723,52073.2561359771,30942.2844153323
"53","yeareffect_raw","yeareffect_raw[2,24]",1.00003908432443,43997.8492343205,29793.2809860186
"54","obs_raw","obs_raw[1]",1.00011779157765,32552.0475306828,30189.6052452846
"55","obs_raw","obs_raw[2]",1.00007065598749,48217.5184447888,30669.1741938045
"56","obs_raw","obs_raw[3]",1.00001182206491,30453.578236545,31056.4554873429
"57","obs_raw","obs_raw[4]",1.00010411809057,25374.1553067388,28481.9955533342
"58","obs_raw","obs_raw[5]",1.00003239121978,34644.4940760451,30856.1757870296
"59","obs_raw","obs_raw[6]",1.00013782022878,40932.8341108043,29388.2630508232
"60","obs_raw","obs_raw[7]",1.00003703032496,40301.0279547703,31437.5298114829
"61","obs_raw","obs_raw[8]",1.0000042631233,36025.141471688,30429.6031771317
"62","obs_raw","obs_raw[9]",1.00010934367827,34447.2266613204,31223.0033531341
"63","obs_raw","obs_raw[10]",1.00003435304388,29827.2832691022,29912.5332965658
"64","obs_raw","obs_raw[11]",1.00002511865594,22219.4001589027,26039.6554515399
"65","obs_raw","obs_raw[12]",1.00020042366665,35896.0575467112,32344.1952797975
"66","obs_raw","obs_raw[13]",1.00008399099413,28216.2953459686,28260.4110130656
"67","obs_raw","obs_raw[14]",1.00004038703596,41381.3147146236,31899.4532544214
"68","obs_raw","obs_raw[15]",1.00008083745107,35742.859861858,32960.3908712308
"69","obs_raw","obs_raw[16]",1.00026072325,24393.7124761966,28643.6902982298
"70","obs_raw","obs_raw[17]",1.00019638086092,21351.1498355025,26721.2633287283
"71","obs_raw","obs_raw[18]",1.00000352055861,30284.0250538276,28694.4995265464
"72","obs_raw","obs_raw[19]",1.00009532129421,37302.7832482015,31006.1504445742
"73","obs_raw","obs_raw[20]",1.00014735004474,58142.4559558219,30934.2105698706
"74","obs_raw","obs_raw[21]",1.00005902942728,25823.6147244209,28960.4003450152
"75","obs_raw","obs_raw[22]",1.00018878192728,27820.5683214278,30745.6156665819
"76","obs_raw","obs_raw[23]",1.0000816014571,30232.9479727336,30574.1218080314
"77","obs_raw","obs_raw[24]",1.00006116351298,42297.7499657407,31224.2012143207
"78","obs_raw","obs_raw[25]",0.999982388149347,32301.3160488833,29875.8828586574
"79","obs_raw","obs_raw[26]",1.00000337013163,30345.8295518665,30535.9896683963
"80","obs_raw","obs_raw[27]",1.00006398663653,25745.8875992209,28154.8499779446
"81","obs_raw","obs_raw[28]",1.00009917804978,42593.0764844082,30859.3679569228
"82","obs_raw","obs_raw[29]",1.00005492454363,42268.5302003329,32832.4209279955
"83","obs_raw","obs_raw[30]",1.00013190321819,57765.3399344253,29599.1334135769
"84","obs_raw","obs_raw[31]",1.00006676497384,30580.98775298,30401.688834842
"85","obs_raw","obs_raw[32]",0.999949134143168,32919.7963132259,31269.3608078744
"86","obs_raw","obs_raw[33]",1.00002707639239,35548.1453033273,30834.9311371455
"87","obs_raw","obs_raw[34]",1.00003615675009,44907.6191162622,29828.3741669297
"88","obs_raw","obs_raw[35]",0.99998286683458,32659.386156497,31425.7686050255
"89","obs_raw","obs_raw[36]",0.999969609885649,32815.617101046,31909.0332666426
"90","obs_raw","obs_raw[37]",0.999997464254098,28137.5560542774,29310.1510444259
"91","obs_raw","obs_raw[38]",1.00002023061399,31631.0049795264,31046.1584548435
"92","obs_raw","obs_raw[39]",1.00009111407635,36812.4935386506,31928.0425933138
"93","obs_raw","obs_raw[40]",1.00005612576333,41884.7138523733,31450.732511913
"94","obs_raw","obs_raw[41]",1.00005359409945,36430.7400384676,29483.9762641651
"95","obs_raw","obs_raw[42]",1.00002376932717,28299.7339547428,30277.3615438378
"96","obs_raw","obs_raw[43]",1.00002064513694,55409.0237854617,30745.5420275369
"97","obs_raw","obs_raw[44]",1.00011142707074,38744.7592312172,29272.2365445568
"98","obs_raw","obs_raw[45]",1.00008150365568,26161.0937010188,30905.5515988945
"99","obs_raw","obs_raw[46]",1.00005869300892,23380.7701982035,28191.875548967
"100","obs_raw","obs_raw[47]",1.00002466840712,54461.8784077108,32732.3431779382
"101","obs_raw","obs_raw[48]",1.00006993018814,56350.7165878563,29627.6382023594
"102","obs_raw","obs_raw[49]",1.00002702178433,50067.4111413434,30533.6046268887
"103","obs_raw","obs_raw[50]",1.00004510476013,26283.0564404667,28602.762074286
"104","obs_raw","obs_raw[51]",1.0001215874776,27808.5262196657,29140.598528596
"105","obs_raw","obs_raw[52]",1.00006914784399,21900.7983948905,25852.9693364226
"106","obs_raw","obs_raw[53]",1.00007412779641,32980.9667482069,31603.637495926
"107","obs_raw","obs_raw[54]",1.00002250502338,36337.622104864,33057.410793082
"108","obs_raw","obs_raw[55]",1.00010573311253,42655.7693050576,28483.2636133821
"109","obs_raw","obs_raw[56]",1.00005491916181,38643.1788414887,30309.6749465571
"110","obs_raw","obs_raw[57]",1.0000966071214,31551.6485918611,29124.1619289108
"111","obs_raw","obs_raw[58]",1.00011382653691,40016.5555511484,31057.5786427764
"112","obs_raw","obs_raw[59]",1.00004788632619,32006.7100634236,30866.2374725721
"113","obs_raw","obs_raw[60]",1.00022640909499,26002.238064607,28400.037205167
"114","obs_raw","obs_raw[61]",1.00006310110915,31374.4796228386,28195.7080761808
"115","obs_raw","obs_raw[62]",1.00005961336961,18902.3683446191,26028.4167324261
"116","obs_raw","obs_raw[63]",1.00020628804441,28063.1842480018,31107.357728558
"117","obs_raw","obs_raw[64]",1.0001708508685,24069.2191862667,29151.4356288248
"118","obs_raw","obs_raw[65]",1.00013483916586,30254.4327815897,30709.311493932
"119","obs_raw","obs_raw[66]",1.00005854016261,34997.581560066,29145.1239193739
"120","obs_raw","obs_raw[67]",0.999968448361701,29461.4195818004,31132.1325158387
"121","obs_raw","obs_raw[68]",1.00003285780724,59460.6076432866,30269.512883019
"122","obs_raw","obs_raw[69]",0.999958500882781,33643.827414631,32072.9900003942
"123","obs_raw","obs_raw[70]",1.00004295589021,32321.8879734285,30842.1935681251
"124","obs_raw","obs_raw[71]",1.0000245160806,47991.5443395426,30928.7151981648
"125","obs_raw","obs_raw[72]",0.999978203675363,20906.087872974,26854.325216045
"126","obs_raw","obs_raw[73]",1.00022367382142,57710.7276139667,30246.4660272385
"127","obs_raw","obs_raw[74]",1.00005657234701,32740.0963697226,30221.6499779392
"128","obs_raw","obs_raw[75]",0.999988481148869,30394.362208131,31177.047132566
"129","obs_raw","obs_raw[76]",1.00019103973409,23985.6069749882,30357.5934323416
"130","obs_raw","obs_raw[77]",0.999976711392526,26493.7566893589,29853.2331737791
"131","obs_raw","obs_raw[78]",1.00013489775115,38964.1483050757,30826.9814987016
"132","obs_raw","obs_raw[79]",1.00030613933396,44474.2551461734,31804.8205543908
"133","obs_raw","obs_raw[80]",0.999995487596364,29309.5182858996,29279.4092164087
"134","obs_raw","obs_raw[81]",1.00006793237165,28057.5515720851,30132.3651515194
"135","obs_raw","obs_raw[82]",0.9999952157978,40175.2033088832,29679.7161993465
"136","obs_raw","obs_raw[83]",0.999988447372594,42768.0547517719,30709.349642482
"137","obs_raw","obs_raw[84]",1.00007608292882,24067.9025520832,29333.3568374298
"138","obs_raw","obs_raw[85]",1.00023474190376,31511.6379182481,31620.7761299294
"139","obs_raw","obs_raw[86]",1.00006675581651,23593.6293254657,27829.9714625134
"140","obs_raw","obs_raw[87]",1.00007849518193,43508.6751852265,31763.1829690142
"141","obs_raw","obs_raw[88]",0.999989139451713,31562.4675604732,31519.6694374965
"142","obs_raw","obs_raw[89]",1.00017317467536,40227.6127230625,28767.4326511269
"143","obs_raw","obs_raw[90]",1.00011532170671,27992.0863214415,30975.2401754563
"144","obs_raw","obs_raw[91]",1.00005618798136,30272.8996989923,31272.7031626683
"145","obs_raw","obs_raw[92]",0.999995923913718,29600.1545005361,29691.9389194321
"146","obs_raw","obs_raw[93]",1.0000385197851,47515.769877168,30301.2384755759
"147","obs_raw","obs_raw[94]",1.0000856839102,45316.9691227601,31240.6817079002
"148","obs_raw","obs_raw[95]",1.0001692640664,58224.2273609701,31077.4729907732
"149","obs_raw","obs_raw[96]",1.00007158057323,29092.2859086466,29526.4842159055
