"","start_year","end_year","region","region_type","strata_included","strata_excluded","trend","trend_q_0.025","trend_q_0.05","trend_q_0.25","trend_q_0.75","trend_q_0.95","trend_q_0.975","percent_change","percent_change_q_0.025","percent_change_q_0.05","percent_change_q_0.25","percent_change_q_0.75","percent_change_q_0.95","percent_change_q_0.975","width_of_95_percent_credible_interval","rel_abundance","obs_rel_abundance","n_routes","mean_n_routes","n_strata_included","backcast_flag"
"1",2000,2023,"continent","continent","BCR29 ; BCR30","",2.8367211516648,-0.420937252948599,0.105292358103616,1.72350456066981,4.01061667032531,5.83384302470309,6.46474224832937,90.2869855029157,-9.24620586219099,2.44998101051408,48.1460996669206,147.050899907145,268.438519560111,322.409387312929,6.88567950127797,0.551267259795319,0.550554334648077,70,23.7916666666667,2,1
"2",2000,2023,"BCR29","stratum","BCR29","",2.88980805171989,-0.432894615742999,0.105036498161947,1.75887073514511,4.09841865955041,5.97232999676017,6.63653937503484,92.5591726918192,-9.49652090545154,2.44395842724388,49.3352770441708,151.892387182654,279.688211768283,338.368139101514,7.06943399077784,0.7414075,0.748754805150413,65,22.2916666666667,1,1
"3",2000,2023,"BCR30","stratum","BCR30","",1.68328686198839,-5.57869961976786,-4.3054629412973,-0.551316859041889,3.77882480547746,7.23558775547283,8.55483734547385,46.8047984590685,-73.2939610656701,-63.6583738633135,-11.9401694924709,134.693582211387,398.649673686857,560.588732709581,14.1335369652417,0.0642663395833333,0.0871071133167907,5,1.5,1,1
