"","variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"1","lp__",-3856.5859465,-3856.13,25.4878220696862,25.4117639999998,-3898.93,-3815.3695,1.00039078573804,6932.94802749097,14525.504717582
"2","strata_raw[1]",0.457116271488225,0.380975,0.344406313531135,0.2874138708,0.07112658,1.126233,1.00009618782093,18104.938246771,17527.4884733458
"3","strata_raw[2]",-0.457105445430875,-0.3806915,0.344395950982539,0.2872441131,-1.125991,-0.070831775,1.0001003028056,18107.5423287952,17466.8640086051
"4","STRATA",1.4445385435,1.444665,0.0480346918966308,0.047984349,1.365449,1.52301,1.00026582905637,21874.149918207,29158.6570352308
"5","eta",-0.0242355460504967,-0.02436745,0.0547093750250325,0.05484826809,-0.1142265,0.06599421,1.00013586260357,39217.2625052487,33539.3228301874
"6","yeareffect_raw[1,1]",0.90693551194628,0.9168295,0.729550750152583,0.7111416921,-0.2980514,2.095204,1.00006960965722,45539.3108188843,29509.463338184
"7","yeareffect_raw[2,1]",-0.100569590392275,-0.0993677,0.901149066183636,0.89441951802,-1.57882,1.3809125,1.00020328502772,65877.8729845697,30196.5046381912
"8","yeareffect_raw[1,2]",0.0056127448834205,0.00113692,0.699206869226535,0.6801635064,-1.136372,1.161981,1.00013079470235,44896.1694312925,31723.85830296
"9","yeareffect_raw[2,2]",0.326884029689972,0.3376315,0.897975499434183,0.89356302,-1.162759,1.792056,1.00002621990184,60647.3762798776,30962.1297824577
"10","yeareffect_raw[1,3]",1.2644584230769,1.26576,0.674588020310094,0.6524581602,0.1624895,2.3728405,1.00001994622072,45672.3974085564,27882.5515771544
"11","yeareffect_raw[2,3]",0.507564947916027,0.5192905,0.908055832743045,0.89420713557,-1.009662,1.983882,1.00006984666878,57270.9626711336,28508.4520568544
"12","yeareffect_raw[1,4]",0.0462081655996125,0.04398035,0.667012339849541,0.64701798189,-1.0334245,1.147525,0.999968415780279,47090.9319177639,30224.8578455901
"13","yeareffect_raw[2,4]",-0.202104276003038,-0.205306,0.874052557052293,0.8549902158,-1.628197,1.255261,1.00001572582274,61148.5165142867,29832.4103533079
"14","yeareffect_raw[1,5]",-0.166638913722575,-0.1607015,0.681909178791978,0.6625302033,-1.3014615,0.94068145,1.00008871742582,51730.8876193579,29707.6398038283
"15","yeareffect_raw[2,5]",-0.315956272349465,-0.32684,0.891797803426277,0.8869602609,-1.7638765,1.170253,1.00000005404131,61802.4132854329,28952.6389138003
"16","yeareffect_raw[1,6]",-0.371474916123728,-0.375147,0.645433198593229,0.62171555964,-1.4141705,0.69264385,1.00001841566128,48970.5810850455,28897.9479500281
"17","yeareffect_raw[2,6]",-0.116092111533767,-0.112127,0.866013799819323,0.8566173693,-1.5363515,1.304229,1.00006727986036,65636.5886666273,30162.2706591378
"18","yeareffect_raw[1,7]",-0.588327542956635,-0.5788355,0.651809895648439,0.6320657385,-1.667821,0.465762399999999,1.00011766450435,49108.4851128655,29859.3711736627
"19","yeareffect_raw[2,7]",-0.159468591982259,-0.1633635,0.87557271354016,0.8691720261,-1.592001,1.279687,1.00005517323521,65440.5659353439,30070.9614676595
"20","yeareffect_raw[1,8]",-0.884588662635466,-0.888291,0.660451358781607,0.6361073061,-1.9636835,0.212744899999998,1.00004573407766,52828.8042064867,29430.5259841919
"21","yeareffect_raw[2,8]",-0.662012245768082,-0.681243,0.905409237502155,0.89845092981,-2.1160795,0.858211949999999,0.999941746408034,55966.093606014,28405.9009165631
"22","yeareffect_raw[1,9]",0.20787669030946,0.2111605,0.637281703522964,0.6171203892,-0.8415173,1.2337335,1.00016138579705,56632.8484795255,29962.7390227783
"23","yeareffect_raw[2,9]",-0.367894681868143,-0.37927,0.888332709677152,0.8848957404,-1.811662,1.109863,1.00000396787082,62119.3276621182,28192.3301903673
"24","yeareffect_raw[1,10]",-0.047846253200355,-0.0553134,0.657851766012405,0.6407181921,-1.1124585,1.044316,1.00024406514945,60075.7294387655,29645.5902100114
"25","yeareffect_raw[2,10]",0.185219213958889,0.1921715,0.861225071229503,0.8474519361,-1.241485,1.5915325,1.00011637907524,62633.3898767956,29762.5465607718
"26","yeareffect_raw[1,11]",-0.068835964555285,-0.0595866,0.624695667590054,0.5981008551,-1.1170885,0.93850535,1.0000592229221,54733.0991776513,29648.1314107269
"27","yeareffect_raw[2,11]",0.12363883810526,0.1246005,0.877288294044046,0.8732906889,-1.318063,1.5556635,1.00020921277928,59990.9098617522,27436.2519294706
"28","yeareffect_raw[1,12]",-0.771088775000135,-0.7750605,0.615496659835687,0.5841807237,-1.771905,0.2345626,1.00010843069261,57560.7579005131,26989.1069108273
"29","yeareffect_raw[2,12]",0.412406974703718,0.4218345,0.865727511932759,0.8647850127,-1.031309,1.814366,1.00006486213467,60288.1184601086,30182.330786959
"30","yeareffect_raw[1,13]",0.71673808134785,0.715708,0.602238008108804,0.5737676826,-0.2724569,1.703158,1.00013663365085,51961.770780121,27923.1482634797
"31","yeareffect_raw[2,13]",-0.141415747185522,-0.1402055,0.859851253870938,0.84975219,-1.5574035,1.279961,1.00004432974346,63771.2500657543,28656.4839305456
"32","yeareffect_raw[1,14]",-0.263875615482237,-0.2777145,0.659780074021063,0.6398797818,-1.328905,0.84210915,1.00010381521285,51222.9701696885,28477.6184548222
"33","yeareffect_raw[2,14]",-0.037264457412775,-0.0365026,0.871755857881634,0.8704878336,-1.463056,1.3985425,1.00000043969609,68673.1508353112,30473.9883736467
"34","yeareffect_raw[1,15]",0.890057077049167,0.8926765,0.633275090407411,0.607903065,-0.1440479,1.923862,0.999996472151442,55665.422404839,28531.252277959
"35","yeareffect_raw[2,15]",0.87316362094949,0.903587,0.902621485482562,0.8859543168,-0.65252785,2.302338,1.00005437293802,49615.5192747464,30385.8066086132
"36","yeareffect_raw[1,16]",-0.476749528409306,-0.4883095,0.646250354130299,0.61765086348,-1.511736,0.600277999999999,1.00014188371344,48128.1225265815,29629.6777297155
"37","yeareffect_raw[2,16]",-0.289286901700217,-0.297599,0.874130788765519,0.8557144659,-1.7206305,1.1601025,1.00016483125866,61155.5956186017,29221.3298351364
"38","yeareffect_raw[1,17]",-0.896731032741177,-0.885093,0.668472470400302,0.6525990072,-2.0224805,0.17072805,1.00018072531196,48866.3642345303,29863.7576014583
"39","yeareffect_raw[2,17]",-0.251710693167157,-0.253271,0.874499061487062,0.8722143213,-1.6748245,1.195345,1.00008904835243,65149.8423367045,31056.4133257194
"40","yeareffect_raw[1,18]",-0.64387109170341,-0.6585115,0.649433460065123,0.6198268755,-1.6890845,0.438561099999999,1.00011489821081,47629.6885337154,28662.3146032328
"41","yeareffect_raw[2,18]",0.5223500541802,0.5296145,0.882290041734819,0.8661653133,-0.94330785,1.95154,1.00000656709169,62006.9092831142,29430.3137296884
"42","yeareffect_raw[1,19]",0.172597884589887,0.1828415,0.654972268494904,0.6416729865,-0.9134146,1.2289775,1.0000569072608,47586.7464051393,29704.4321104653
"43","yeareffect_raw[2,19]",0.15393101824361,0.1658545,0.87773693342728,0.866587113,-1.305265,1.579165,1.0001435636875,66561.8127728229,29410.3433480387
"44","yeareffect_raw[1,20]",-0.52604521818163,-0.5395345,0.681102150507236,0.66199187124,-1.625122,0.609610249999999,1.00009154426859,44943.8641694457,27818.3058591805
"45","yeareffect_raw[2,20]",-0.298218969270465,-0.306294,0.88047466100968,0.8779460529,-1.7352565,1.170316,1.00007208789368,64489.2060783115,30317.5612079043
"46","yeareffect_raw[1,21]",-0.01389129120412,-0.0121381,0.977420355794918,0.97314246456,-1.608981,1.5872725,1.00010412548134,71106.1497270918,28405.0304910767
