"","start_year","end_year","region","region_type","strata_included","strata_excluded","trend","trend_q_0.025","trend_q_0.05","trend_q_0.25","trend_q_0.75","trend_q_0.95","trend_q_0.975","percent_change","percent_change_q_0.025","percent_change_q_0.05","percent_change_q_0.25","percent_change_q_0.75","percent_change_q_0.95","percent_change_q_0.975","width_of_95_percent_credible_interval","rel_abundance","obs_rel_abundance","n_routes","mean_n_routes","n_strata_included","backcast_flag"
"1",2000,2023,"continent","continent","BCR29 ; BCR30","",-3.84184286811152,-5.20236845784404,-4.9711736871321,-4.30954034720526,-3.36583451843962,-2.66001740883324,-2.41047917782907,-59.385508098882,-70.7354265195252,-69.0490913124931,-63.6939721082329,-54.5005537036394,-46.2103055290512,-42.9476854461114,2.79188928001497,20.329862892455,19.5132247372069,185,59.5,2,1
"2",2000,2023,"BCR29","stratum","BCR29","",-4.42389876102553,-6.22168335479579,-5.9299311780079,-5.02977562971951,-3.82665968561482,-2.96772052727531,-2.67296131595868,-64.6789060121116,-77.177881667796,-75.4877249926806,-69.4851195406653,-59.2377538303409,-49.9880970388668,-46.3745784124799,3.5487220388371,13.699208125,13.1794239624799,103,33.0833333333333,1,1
"3",2000,2023,"BCR30","stratum","BCR30","",-3.32332269381305,-4.96684595285971,-4.71144419613656,-3.9182388683568,-2.69887185582512,-1.68505743180864,-1.33251191829267,-54.0379426448792,-69.0166555567359,-67.0437999202429,-60.1212109560935,-46.7019720473861,-32.3528994498177,-26.5479952696177,3.63433403456705,36.72684375,35.5336722760938,82,26.4166666666667,1,1
