"","variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"1","lp__",-3528.20236525,-3527.76,24.793441549464,24.6852900000001,-3569.77,-3487.87,1.00047489445092,6782.46506227566,14244.8121135447
"2","strata_raw[1]",0.124658043095973,0.0911813,0.419144884091148,0.2695537299,-0.55501285,0.851875199999999,1.00022974465407,20725.8402120819,22242.0459857506
"3","strata_raw[2]",-0.12467691164288,-0.0910396,0.419151095599371,0.26937715224,-0.85180595,0.555086399999999,1.00023018384277,20726.666825715,22359.512131665
"4","STRATA",1.0746282702,1.07499,0.0506911831974999,0.0507790499999998,0.9906142,1.15716,1.00011723636628,31173.2797601598,32365.9344676394
"5","eta",0.0805962490520031,0.0808954,0.0636242135556312,0.06331776885,-0.024235865,0.18579335,1.00020774208825,47867.7484896438,32305.5017356867
"6","yeareffect_raw[1,1]",-0.34487768472637,-0.350168,0.714583057291846,0.6995863077,-1.506756,0.8381644,0.999967040318845,54237.2626594776,32478.0764283215
"7","yeareffect_raw[2,1]",0.118256723132602,0.1188055,0.901548456691228,0.9041628687,-1.3654395,1.582631,1.00008866173425,63218.9122942932,31183.0337709925
"8","yeareffect_raw[1,2]",1.26236185707046,1.265355,0.683410385780743,0.6570527376,0.12852445,2.3706745,1.00007053153612,52476.2372764596,30764.957824203
"9","yeareffect_raw[2,2]",-0.0857356950260026,-0.0883336,0.90649910793679,0.9034423251,-1.5784335,1.402221,1.00013446536349,64995.5134984932,29480.179531094
"10","yeareffect_raw[1,3]",-0.439434316088572,-0.4510235,0.693590177230281,0.6689263272489,-1.561665,0.711031199999997,1.00014684766664,54495.5499721348,29794.5429051233
"11","yeareffect_raw[2,3]",0.490630905452295,0.5014325,0.905927673417109,0.9052444254,-1.0259305,1.9534605,1.00001777118397,63660.0064165062,31581.2954687705
"12","yeareffect_raw[1,4]",1.20733042899008,1.21598,0.674414064455631,0.6507976482,0.088419065,2.3011815,1.00003016317135,50451.2195417184,28797.9235693124
"13","yeareffect_raw[2,4]",-0.197981042255475,-0.2042095,0.912093483381763,0.9003859452,-1.685359,1.322091,1.00019415442816,62677.8005897735,29975.5222518577
"14","yeareffect_raw[1,5]",-0.840621550065112,-0.8480085,0.68188652068094,0.6613174365,-1.9481365,0.2823563,1.00017272032662,51687.7731279664,29232.6611842863
"15","yeareffect_raw[2,5]",0.0986977960888825,0.104473,0.89736543422481,0.8937994947,-1.3837085,1.5656055,1.00002930664277,63655.4728714848,28702.297424773
"16","yeareffect_raw[1,6]",0.875317920830272,0.8802365,0.632706530982829,0.6074189961,-0.16758865,1.9076645,0.999941956761268,54114.4368344309,29452.017450924
"17","yeareffect_raw[2,6]",0.038106664498515,0.0385335,0.892994022602037,0.8818971819,-1.433619,1.4997515,1.00011986453595,65020.7524813896,28955.90825394
"18","yeareffect_raw[1,7]",-0.544469150648265,-0.55438,0.655848107039014,0.6319248915,-1.602654,0.544079349999999,1.00009756404222,55895.0460076695,29905.8707126398
"19","yeareffect_raw[2,7]",-0.17075104635158,-0.1782655,0.892258278228127,0.8778044646,-1.6366565,1.310937,1.00018505909416,64675.2319162125,28872.4687009462
"20","yeareffect_raw[1,8]",1.23193163841665,1.223855,0.619649156188661,0.5935329645,0.22573065,2.253694,1.00001234901777,53213.3269709316,30406.471288179
