"","variable_type","variable","rhat","ess_bulk","ess_tail"
"1","lp__","lp__",1.00090069782741,7060.00162225335,14155.7361692241
"2","strata_raw","strata_raw[1]",1.00008370359711,20403.0887298767,16849.2088052555
"3","strata_raw","strata_raw[2]",1.00008336887677,20401.862354911,16939.0604502703
"4","STRATA","STRATA",1.00015841047158,22582.4966032636,28608.5160417691
"5","eta","eta",1.00009080708242,35014.363619419,32813.355615796
"6","yeareffect_raw","yeareffect_raw[1,1]",1.00007738628373,45277.2279852449,28878.4359137528
"7","yeareffect_raw","yeareffect_raw[2,1]",1.00011312192871,50255.0849969124,31606.3334254769
"8","yeareffect_raw","yeareffect_raw[1,2]",1.00022166273713,40442.9679752199,27928.2116491638
"9","yeareffect_raw","yeareffect_raw[2,2]",0.999974530498472,49049.3767541655,31467.2463562596
"10","yeareffect_raw","yeareffect_raw[1,3]",1.00013463636271,50517.001832356,30073.8211605272
"11","yeareffect_raw","yeareffect_raw[2,3]",1.00012795813996,51264.7639260957,29659.6566089857
"12","yeareffect_raw","yeareffect_raw[1,4]",1.00006269654135,39326.6977614068,24601.0520072901
"13","yeareffect_raw","yeareffect_raw[2,4]",1.00012565517037,53298.8474906054,30059.3286042171
"14","yeareffect_raw","yeareffect_raw[1,5]",0.99997512352998,46024.3412871898,27504.0912898376
"15","yeareffect_raw","yeareffect_raw[2,5]",1.00010288861461,59477.5999546484,29840.8191539319
"16","yeareffect_raw","yeareffect_raw[1,6]",1.00000744525256,42488.1109450076,26701.3097941886
"17","yeareffect_raw","yeareffect_raw[2,6]",1.00014984608404,51841.8616574819,30593.8322771387
"18","yeareffect_raw","yeareffect_raw[1,7]",1.00007441319743,53961.5598022426,30557.5134236797
"19","yeareffect_raw","yeareffect_raw[2,7]",1.00002641150702,56548.5703998914,29752.1777789967
"20","yeareffect_raw","yeareffect_raw[1,8]",1.00008164597717,44324.2897029292,23957.2824905644
"21","yeareffect_raw","yeareffect_raw[2,8]",1.00016911181602,56083.9348827764,30574.7759297976
"22","yeareffect_raw","yeareffect_raw[1,9]",1.00005084943532,51231.2588488197,29240.4375460469
"23","yeareffect_raw","yeareffect_raw[2,9]",1.00006898423044,59027.9031280582,29600.6817266647
"24","yeareffect_raw","yeareffect_raw[1,10]",1.00008357280866,47163.8579196504,25926.4863046373
"25","yeareffect_raw","yeareffect_raw[2,10]",1.00001607470412,58165.269710422,29942.6530307461
"26","yeareffect_raw","yeareffect_raw[1,11]",1.00025690973312,48829.7125920063,24989.9639514339
"27","yeareffect_raw","yeareffect_raw[2,11]",1.00007745742787,60254.4618381799,27933.7719962173
"28","yeareffect_raw","yeareffect_raw[1,12]",1.00043540352127,52521.2640276919,29970.6663449542
"29","yeareffect_raw","yeareffect_raw[2,12]",1.0002168619245,53014.8024713313,30181.3663239269
"30","yeareffect_raw","yeareffect_raw[1,13]",1.00000963380257,49161.2833180041,25583.9928775435
"31","yeareffect_raw","yeareffect_raw[2,13]",1.00004463590381,58783.5685328986,30104.1019727774
"32","yeareffect_raw","yeareffect_raw[1,14]",0.99995797180859,45913.9194885862,23902.0912429194
"33","yeareffect_raw","yeareffect_raw[2,14]",1.00013088637139,58541.977495186,30822.6151875311
"34","yeareffect_raw","yeareffect_raw[1,15]",1.00025086892659,55563.4274990802,29521.458660961
"35","yeareffect_raw","yeareffect_raw[2,15]",1.00001808385804,54203.9230748996,28535.0107241274
"36","yeareffect_raw","yeareffect_raw[1,16]",1.00006719357402,53320.2293695767,29198.6024775208
"37","yeareffect_raw","yeareffect_raw[2,16]",1.00004578795878,54175.2196649956,28079.4237198919
"38","yeareffect_raw","yeareffect_raw[1,17]",1.00009210900576,49689.4955917538,26198.1234555547
"39","yeareffect_raw","yeareffect_raw[2,17]",0.999954651220887,52784.7074550594,30106.2143641977
"40","yeareffect_raw","yeareffect_raw[1,18]",1.00027365795672,51063.6921339154,28959.236625221
"41","yeareffect_raw","yeareffect_raw[2,18]",1.00004946550741,54233.2965243123,31318.7379445425
"42","yeareffect_raw","yeareffect_raw[1,19]",1.00005813789028,51064.8246512573,28141.8480352239
"43","yeareffect_raw","yeareffect_raw[2,19]",1.00022352003697,52310.5134763633,31275.7955399197
"44","yeareffect_raw","yeareffect_raw[1,20]",1.00009368797578,53927.6347162063,30700.5500742686
"45","yeareffect_raw","yeareffect_raw[2,20]",1.0001538807018,57093.5403326743,30688.6521409232
"46","yeareffect_raw","yeareffect_raw[1,21]",1.00006987514846,66190.0817547783,29039.1713321458
"47","yeareffect_raw","yeareffect_raw[2,21]",1.00007348457977,71274.6760202759,29914.7728003292
"48","yeareffect_raw","yeareffect_raw[1,22]",1.0000319641858,50433.8776328388,30456.5433217699
"49","yeareffect_raw","yeareffect_raw[2,22]",1.00005226847494,45936.036199215,31391.8676717188
"50","yeareffect_raw","yeareffect_raw[1,23]",1.00004649677686,48258.7586655862,32008.4815463806
"51","yeareffect_raw","yeareffect_raw[2,23]",1.0001413540404,52179.8864982963,32158.575392134
"52","yeareffect_raw","yeareffect_raw[1,24]",1.00019447215783,45781.5744691402,31493.2650044436
"53","yeareffect_raw","yeareffect_raw[2,24]",1.00004869046978,43017.2592426151,30035.2517674806
"54","obs_raw","obs_raw[1]",1.00004263330924,34360.6237404136,32797.5170662443
"55","obs_raw","obs_raw[2]",0.999972721167016,54684.8181200752,28951.5359034362
"56","obs_raw","obs_raw[3]",1.00010033284406,24240.2531330976,28164.5769558891
"57","obs_raw","obs_raw[4]",1.00002634494851,36667.8904616592,32378.743286098
"58","obs_raw","obs_raw[5]",1.00012158997866,39538.8545670397,30925.4687141079
"59","obs_raw","obs_raw[6]",1.00005133960401,54349.5005183969,31404.3484479913
"60","obs_raw","obs_raw[7]",1.0000617091336,38561.0211676759,31953.2833861471
"61","obs_raw","obs_raw[8]",1.0001538323821,23420.2368181696,26989.02205974
"62","obs_raw","obs_raw[9]",1.00005179510061,32488.4862671244,32979.9357788474
"63","obs_raw","obs_raw[10]",1.00003395218224,30288.4802355166,29649.5439589607
"64","obs_raw","obs_raw[11]",1.0001217128687,59177.2353330122,29873.1545752999
"65","obs_raw","obs_raw[12]",1.00012403756022,23164.7179977368,28790.5184984076
"66","obs_raw","obs_raw[13]",1.00001474262992,38262.9095192663,29012.0148840892
"67","obs_raw","obs_raw[14]",1.00017772348656,25285.1767532115,25697.3251575497
"68","obs_raw","obs_raw[15]",1.00000519369291,37518.2824989565,32098.6113970382
"69","obs_raw","obs_raw[16]",1.00007203312453,52085.6136251353,30321.3553480512
"70","obs_raw","obs_raw[17]",1.0000268496759,33479.4232820936,31737.7935670865
"71","obs_raw","obs_raw[18]",1.00004166973538,27731.6856543651,27620.9576044506
"72","obs_raw","obs_raw[19]",1.00006698930175,37669.3378785471,29541.351163867
"73","obs_raw","obs_raw[20]",1.00030511364086,33967.8081588314,31873.1637756258
"74","obs_raw","obs_raw[21]",1.00005753439381,26805.3047743779,29404.9370225349
"75","obs_raw","obs_raw[22]",1.00011245368441,47409.2187302961,33978.4629627424
"76","obs_raw","obs_raw[23]",1.00001138316759,40792.3361437147,33768.5618241393
"77","obs_raw","obs_raw[24]",1.00002820561947,22997.7848240445,26261.4145796128
"78","obs_raw","obs_raw[25]",1.0003198215662,44594.5572782643,29739.0980628731
"79","obs_raw","obs_raw[26]",1.00006209177736,32585.8163367258,31956.0788692063
"80","obs_raw","obs_raw[27]",1.00031958579532,56159.0392175718,29702.4206714502
"81","obs_raw","obs_raw[28]",1.00003706852183,42594.0077071429,31523.4642627163
"82","obs_raw","obs_raw[29]",1.00001356246748,28479.1390040729,28921.375199014
"83","obs_raw","obs_raw[30]",1.00006515547777,34219.8327602864,31601.6509663825
"84","obs_raw","obs_raw[31]",1.00005583485893,40101.5521194537,32117.3770296931
"85","obs_raw","obs_raw[32]",0.999988293546911,41277.4055154616,31666.0107506186
"86","obs_raw","obs_raw[33]",1.00014768556916,48642.1992689135,31842.8164404403
"87","obs_raw","obs_raw[34]",0.999991475923385,63399.9233814494,28817.345527056
"88","obs_raw","obs_raw[35]",0.999984149289852,35799.9989077249,32491.8609369674
"89","obs_raw","obs_raw[36]",1.00001073033801,36378.1357046159,32183.541413784
"90","obs_raw","obs_raw[37]",0.999982815261242,64701.6165024495,29857.420831631
"91","obs_raw","obs_raw[38]",1.00013391888709,32019.2639856332,30376.3573787371
"92","obs_raw","obs_raw[39]",1.00000530056045,58824.1347408726,30451.8265831922
"93","obs_raw","obs_raw[40]",1.00009176112548,37534.9859543437,30401.1389008151
"94","obs_raw","obs_raw[41]",1.00001784081861,33768.7528550936,32074.271985101
"95","obs_raw","obs_raw[42]",1.00004083314261,63754.6508449105,29399.2552777695
"96","obs_raw","obs_raw[43]",1.00000601824868,53272.7364465952,31222.8843725545
"97","obs_raw","obs_raw[44]",1.00004184457409,38580.2961305349,32703.9609765272
"98","obs_raw","obs_raw[45]",1.00006953719227,24659.6020902024,29788.8854181158
"99","obs_raw","obs_raw[46]",1.00017833825885,36204.1181548181,31208.4248892133
"100","obs_raw","obs_raw[47]",1.00023355314312,25806.2735608913,29503.2861703941
"101","obs_raw","obs_raw[48]",1.00007526971821,54219.0083865638,28968.4091183511
"102","obs_raw","obs_raw[49]",1.00003124445041,43696.2432299782,32756.8585251451
"103","obs_raw","obs_raw[50]",0.999988390978394,43304.6109570953,31503.5000285371
"104","obs_raw","obs_raw[51]",1.0000119578131,25533.5868408424,30707.8112999748
"105","obs_raw","obs_raw[52]",1.00009276418987,24955.4652148555,28381.0194569386
"106","obs_raw","obs_raw[53]",1.00006942814997,35412.7367839353,33051.4487124143
"107","obs_raw","obs_raw[54]",0.999976376389033,42805.0937978852,32183.0971236731
"108","obs_raw","obs_raw[55]",1.00014642433749,51464.233872337,30098.9051045135
"109","obs_raw","obs_raw[56]",1.00005935310195,35122.5133729187,33405.7574277449
"110","obs_raw","obs_raw[57]",1.00015257506892,27498.1465500101,30232.91783904
"111","obs_raw","obs_raw[58]",1.00034201049672,25846.11190249,26916.6686947282
"112","obs_raw","obs_raw[59]",1.00006101085576,26573.4823742586,29049.3302134263
"113","obs_raw","obs_raw[60]",1.00007261529304,61474.1995532436,29311.5826739171
"114","obs_raw","obs_raw[61]",1.00006735639987,62876.8947074064,29355.7845376231
"115","obs_raw","obs_raw[62]",1.00000486368183,45477.0583350062,32298.9413166239
"116","obs_raw","obs_raw[63]",1.00008364988805,39463.85669382,32887.0869989272
"117","obs_raw","obs_raw[64]",0.99999643428235,35956.3828004283,30324.8975171816
"118","obs_raw","obs_raw[65]",1.00003501022594,26729.4283345843,29440.7212218777
"119","obs_raw","obs_raw[66]",0.999985437765326,34017.5630624105,32121.9231987527
"120","obs_raw","obs_raw[67]",1.00006501681883,28423.1695351226,30482.1058225354
"121","obs_raw","obs_raw[68]",1.0000105317561,34301.0692223541,31459.8462659876
"122","obs_raw","obs_raw[69]",1.00002703397202,34890.1134288,30756.1621086434
"123","obs_raw","obs_raw[70]",1.00049293325238,27216.839760152,28967.6813561832
"124","obs_raw","obs_raw[71]",1.00002402627261,28211.2986632448,29126.8123435489
"125","obs_raw","obs_raw[72]",1.00003495681235,62837.81770095,29133.2576496829
"126","obs_raw","obs_raw[73]",1.00030995745578,31227.692973106,29829.9580229958
"127","obs_raw","obs_raw[74]",0.999998385279415,59150.0761426013,29791.8738192908
"128","obs_raw","obs_raw[75]",1.0000649945612,40233.3535739879,31699.4044052689
"129","obs_raw","obs_raw[76]",1.00007148713743,31484.675713724,31305.7532123567
"130","obs_raw","obs_raw[77]",1.00015687919186,30481.0071040859,29833.3741045289
"131","obs_raw","obs_raw[78]",1.00002563676775,40519.186266279,33795.135294903
"132","obs_raw","obs_raw[79]",1.00005717333491,60836.205977325,30616.0072590762
"133","obs_raw","obs_raw[80]",0.999994398164743,35183.4202731206,30655.8299058549
"134","obs_raw","obs_raw[81]",1.00003221515689,43013.0145258787,31747.2769784107
"135","obs_raw","obs_raw[82]",1.00019449197206,41509.3924443686,32931.5227134451
"136","obs_raw","obs_raw[83]",1.00001869957589,51035.5334792001,30235.2278757256
"137","obs_raw","obs_raw[84]",1.00002314898656,25682.0969021041,28541.5222884441
"138","obs_raw","obs_raw[85]",0.999983009596608,37714.2240776487,31607.817910056
"139","obs_raw","obs_raw[86]",1.00002860577554,36550.7247626186,28973.8421913228
"140","obs_raw","obs_raw[87]",1.00010956370148,33253.9490736695,31729.653688848
"141","obs_raw","obs_raw[88]",1.00004964036005,30441.5598008401,30925.221093307
"142","obs_raw","obs_raw[89]",1.00003149383772,36373.9904066377,29950.0911663391
"143","obs_raw","obs_raw[90]",1.00005029602163,27094.4362450284,30587.0318131272
"144","obs_raw","obs_raw[91]",1.0000816051233,27181.9978360713,28095.6959500066
"145","obs_raw","obs_raw[92]",0.999970118772986,36295.1507165541,32161.4208634024
"146","obs_raw","obs_raw[93]",1.0000016627942,39964.4623199483,31915.1462085583
"147","obs_raw","obs_raw[94]",0.999986369818532,46399.2300003594,33010.8085477341
"148","obs_raw","obs_raw[95]",1.00005404453898,33268.7050620419,29045.2922261271
"149","obs_raw","obs_raw[96]",1.00010575916639,50095.2815688423,30145.6909778378
"150","obs_raw","obs_raw[97]",1.00013553753777,30917.9340307509,30874.0684285296
"151","obs_raw","obs_raw[98]",1.0001137403232,50924.8143256468,30153.8238946527
"152","obs_raw","obs_raw[99]",0.999990356892292,28607.7157048399,30249.4720227162
"153","obs_raw","obs_raw[100]",1.00006410739418,37265.4584937774,30046.4036484542
"154","obs_raw","obs_raw[101]",1.00009631135333,34870.3200928786,28821.8739484064
"155","obs_raw","obs_raw[102]",0.999986603224328,49551.1953763045,30074.5484031578
"156","obs_raw","obs_raw[103]",1.00005631950836,32107.2411362645,32202.0956356178
"157","obs_raw","obs_raw[104]",1.00007434565501,30635.4126875414,31273.3816643109
"158","obs_raw","obs_raw[105]",1.00001420644598,43603.4814869167,31837.7614199895
"159","obs_raw","obs_raw[106]",1.00003732768517,36835.1051590332,31672.9984827677
"160","obs_raw","obs_raw[107]",1.00005985961016,16639.3402885487,22854.4878295025
"161","obs_raw","obs_raw[108]",1.00009810488355,34244.9111349147,32080.6876016239
"162","obs_raw","obs_raw[109]",1.00007278878981,31979.3706000538,29387.1723252741
"163","obs_raw","obs_raw[110]",1.00013150969245,30125.3515918397,29738.2611313593
"164","obs_raw","obs_raw[111]",1.0002898403826,31023.0231555612,30540.3467730168
"165","obs_raw","obs_raw[112]",1.00017835083041,39596.1842243005,30336.6641432141
"166","obs_raw","obs_raw[113]",1.00002915601333,23182.6958313776,26518.5840565481
"167","obs_raw","obs_raw[114]",1.00002340515337,51252.8237991977,30728.0338274811
"168","obs_raw","obs_raw[115]",1.0001430906156,36226.857982922,31416.4830534425
"169","obs_raw","obs_raw[116]",1.00011563024047,63795.4386970005,30011.2721284752
"170","obs_raw","obs_raw[117]",1.00009656399365,36798.6225090051,32401.0042595149
"171","obs_raw","obs_raw[118]",1.000100495978,36228.6381519371,32660.7869175166
"172","obs_raw","obs_raw[119]",1.00011699347463,26845.3175710093,28637.6784892595
"173","obs_raw","obs_raw[120]",1.0001185767325,25605.5452496188,29373.1191958982
"174","obs_raw","obs_raw[121]",1.00013908346908,52570.5227175961,32397.9831793627
"175","obs_raw","obs_raw[122]",0.99999663528086,37828.7188406951,33752.6227835744
"176","obs_raw","obs_raw[123]",0.999991300178949,27387.8492016907,29641.931417702
"177","obs_raw","obs_raw[124]",1.00012537507475,57942.0407088065,31882.5223117161
"178","obs_raw","obs_raw[125]",1.00010122590024,40990.3029370241,32865.3004414073
"179","obs_raw","obs_raw[126]",1.0001046737469,21293.0379783294,26321.0561376342
"180","obs_raw","obs_raw[127]",0.999996922063252,33489.4212891964,31982.746313211
