"","variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"1","lp__",-2493.88713225,-2493.63,19.9789534426362,19.8520140000001,-2527.35,-2461.6595,1.00011853477219,7970.28931295529,16033.1568260808
"2","strata_raw[1]",-0.731297458815,-0.6731025,0.364953550978311,0.3462730908,-1.420121,-0.2471795,1.00006100162851,20593.7113078622,17602.3715848588
"3","strata_raw[2]",0.73130050664,0.6728145,0.364945521149463,0.3462145281,0.247086,1.4209025,1.00006181555598,20598.206267518,17577.3768451702
"4","STRATA",0.95696946465,0.9575135,0.0909279087307786,0.0905253320999999,0.80654375,1.105101,1.00013897388145,19251.1480837903,26521.5068022974
"5","eta",0.0306335101723347,0.03075445,0.0831317809945248,0.08230631661,-0.10620985,0.16792715,1.00011112857314,37887.8973272185,32733.7852615868
"6","yeareffect_raw[1,1]",-0.265199292389375,-0.274456,0.871795391228138,0.8508292989,-1.6823505,1.197786,1.00000840002368,52360.9399386523,31039.0866944763
"7","yeareffect_raw[2,1]",0.201141057337793,0.2136675,0.957271680869504,0.9597848316,-1.3749395,1.7741795,1.00018137572585,55324.6236843302,29085.003879247
"8","yeareffect_raw[1,2]",0.688931702954047,0.711113,0.89001476854044,0.8790157488,-0.80206135,2.114126,0.999964009970794,44737.821861417,30980.3737484093
"9","yeareffect_raw[2,2]",-0.255331425683826,-0.250101,0.951226272189339,0.9511642539,-1.8095535,1.3067545,1.00012101182894,54396.7166634708,29909.7042752515
"10","yeareffect_raw[1,3]",-0.141823982481328,-0.145249,0.841523095456282,0.8287163199,-1.505226,1.253841,1.00006160646141,54736.5429876481,29682.3958722651
"11","yeareffect_raw[2,3]",-0.196639377581037,-0.1971795,0.949160043197962,0.9522346911,-1.757539,1.377691,1.00011960667679,56766.5711401219,30624.5185361436
"12","yeareffect_raw[1,4]",0.0478559387224902,0.04669295,0.872772659086829,0.86670787077,-1.38776,1.488269,1.00014022735206,54602.8881244487,30509.2918773627
"13","yeareffect_raw[2,4]",0.0698937348326975,0.07694565,0.940256793482443,0.9397474926,-1.4831065,1.6136605,1.00005992098217,55704.220037676,29056.8556633056
"14","yeareffect_raw[1,5]",-0.383881006722745,-0.398056,0.85561028534892,0.8362612713,-1.7743015,1.0370745,1.00012976676673,47879.3083357789,30046.8105992449
"15","yeareffect_raw[2,5]",0.182265367894555,0.187575,0.937438222622236,0.9327281229,-1.3644045,1.722379,1.00033323368076,58226.8007611422,30361.4267605379
"16","yeareffect_raw[1,6]",0.337049689691455,0.3457115,0.867673033801252,0.8542036965,-1.1076455,1.7453705,1.00005588865394,53363.8990938926,29894.1737006192
"17","yeareffect_raw[2,6]",-0.065012402988475,-0.06832345,0.932698971147551,0.9225982584,-1.594699,1.485504,1.00020603868694,59153.9641986302,30495.6948966027
"18","yeareffect_raw[1,7]",0.101703168245347,0.0969176,0.83154825860213,0.8101185855,-1.26401,1.469768,1.0003181640811,53406.1554507473,30131.0632146844
"19","yeareffect_raw[2,7]",-0.00378783337249692,-0.00880086,0.939978391637268,0.9244574388,-1.542343,1.5565135,1.00004069794816,56818.4325886482,28879.7585595987
"20","yeareffect_raw[1,8]",-0.729207421055875,-0.7516485,0.869997960156016,0.8558775519,-2.128662,0.739635649999999,1.00033017984154,46325.8164979882,28929.1879501713
"21","yeareffect_raw[2,8]",0.0523503939848904,0.05419535,0.925370623035344,0.92280011439,-1.4722785,1.5748175,1.00018344199325,58001.6691292152,30136.4225043448
"22","yeareffect_raw[1,9]",-0.00489389279720425,-0.00712766,0.826215193969484,0.807305856084,-1.367446,1.3463495,1.00026484634239,55510.1074194932,28937.3535722278
"23","yeareffect_raw[2,9]",-0.18067178177745,-0.186513,0.95667412359407,0.9509626203,-1.7408265,1.4132035,1.00025143818386,57469.6911053316,28682.0941466162
"24","yeareffect_raw[1,10]",0.27662094055281,0.285876,0.870062575333845,0.8593157013,-1.1706585,1.685092,1.00008889265818,53651.9789883018,30047.1618827906
"25","yeareffect_raw[2,10]",0.125345918582378,0.131153,0.9223328745878,0.9135395724,-1.4019715,1.631228,1.00012224395025,55135.220315208,29450.6053109582
"26","yeareffect_raw[1,11]",-0.033981600352211,-0.03208775,0.823240424648985,0.8051881992,-1.381017,1.325049,1.00011661439544,51101.4759702194,28936.2786533733
"27","yeareffect_raw[2,11]",0.0805480764375153,0.07823555,0.940982583984381,0.9295568415,-1.4625005,1.633724,1.00009592261152,57922.7332766735,29217.5782840421
"28","yeareffect_raw[1,12]",0.832531494970667,0.8565235,0.872482653838613,0.8533941969,-0.6441718,2.231836,1.00000562673461,42444.3295321362,26884.6823763805
"29","yeareffect_raw[2,12]",0.034217028085185,0.03870145,0.917786384415677,0.908107326,-1.498255,1.5425905,1.00000580943501,55367.9476491509,30732.3042504238
"30","yeareffect_raw[1,13]",0.0851420215722573,0.0883498,0.801448908335932,0.78186423252,-1.2303205,1.398631,1.00019712941803,52866.3993496864,28115.5521532635
"31","yeareffect_raw[2,13]",0.070882026833265,0.07463145,0.936803266860206,0.9288377805,-1.47529,1.612296,1.00003517922985,58273.7778234943,29989.0648691065
"32","yeareffect_raw[1,14]",-0.334595904264814,-0.3421115,0.889121815843345,0.8788808322,-1.7876505,1.132811,1.00027640648122,53647.8785020934,28268.95043605
"33","yeareffect_raw[2,14]",-0.002168553548445,-0.00127493,0.929563410623927,0.9275167839,-1.535375,1.52813,1.00023290031632,57118.5204963665,29329.4251941983
"34","yeareffect_raw[1,15]",-0.263222140028707,-0.2745415,0.837450249001266,0.8189748966,-1.630366,1.125122,1.00002027798557,55880.8262503066,28759.362481587
"35","yeareffect_raw[2,15]",-0.07647462013645,-0.07447185,0.937987085920462,0.9343752915,-1.6208605,1.468698,1.00021267143497,57659.2399066301,31321.6575054334
"36","yeareffect_raw[1,16]",0.566831233434606,0.581018,0.866288939212028,0.84616607712,-0.89098855,1.9541755,1.00030590370989,48188.6718663103,27292.2157128605
"37","yeareffect_raw[2,16]",0.044808047791625,0.0410293,0.921804119261294,0.9198732396,-1.462811,1.5588235,1.0000292671566,57927.3153136514,29395.6801037929
"38","yeareffect_raw[1,17]",-0.44500703566768,-0.4564595,0.845154136732276,0.825608049,-1.805273,0.952669099999998,0.999986934039283,52108.5225808585,29488.0476189473
"39","yeareffect_raw[2,17]",0.0864257518921712,0.08804415,0.939178045360814,0.9377059524,-1.459996,1.628444,1.0001157428804,58535.6602427837,30139.2632478961
"40","yeareffect_raw[1,18]",-0.541424088830528,-0.5552325,0.866155757212539,0.8446854045,-1.9469765,0.911273899999996,1.00003755676093,50813.8657979559,29425.8131566518
"41","yeareffect_raw[2,18]",-0.028354298303385,-0.0257376,0.94546664899454,0.9460151841,-1.570885,1.528562,0.999974014802161,57871.4750056583,30046.5708868466
"42","yeareffect_raw[1,19]",-0.38786730042006,-0.396652,0.839863756408714,0.8224464045,-1.753996,1.009702,1.00008555306027,50486.6259145305,29637.8944271923
"43","yeareffect_raw[2,19]",0.0536853824272575,0.0547828,0.938625846686752,0.9315583515,-1.491227,1.5850665,1.00005507981672,57439.6043061313,27464.8161520415
"44","yeareffect_raw[1,20]",-0.38536675442971,-0.388508,0.87376507684141,0.8641363752,-1.803931,1.055516,1.00012976774379,50125.6407561228,29093.8489229251
"45","yeareffect_raw[2,20]",-0.0854248600869835,-0.08359955,0.936288191868882,0.9308585643,-1.6260605,1.462129,1.00000637422875,55944.6577177956,30718.8346586756
"46","yeareffect_raw[1,21]",0.002290290112974,-0.001991405,0.974695929606395,0.9758273049,-1.5995145,1.6014925,1.00001474568057,54607.1284148905,29574.0976257061
"47","yeareffect_raw[2,21]",-0.003541657133175,-0.003946785,0.984429945516109,0.989566240341,-1.6314105,1.618054,1.00064060224938,57024.877198228,29933.312197668
"48","yeareffect_raw[1,22]",-0.347018503216755,-0.3570245,0.841715297207043,0.8300588142,-1.714469,1.0428465,1.00028009924914,49474.8214411466,28628.9195966344
"49","yeareffect_raw[2,22]",-0.163022563146618,-0.1633125,0.951830313672437,0.9508669926,-1.718522,1.409024,1.00004179274033,53362.8711840176,29245.9167061321
