"common_name","sp_id","spqrt_standard"
"Eastern Meadowlark",22,976
"Eastern Meadowlark",22,977
"Eastern Meadowlark",22,978
"Eastern Meadowlark",22,979
"Eastern Meadowlark",22,980
"Eastern Meadowlark",22,981
"Eastern Meadowlark",22,982
"Eastern Meadowlark",22,983
"Eastern Meadowlark",22,984
"Eastern Meadowlark",22,985
"Eastern Meadowlark",22,986
"Eastern Meadowlark",22,987
"Eastern Meadowlark",22,988
"Eastern Meadowlark",22,989
"Eastern Phoebe",23,990
"Eastern Phoebe",23,991
"Eastern Phoebe",23,992
"Eastern Phoebe",23,993
"Eastern Phoebe",23,994
"Eastern Phoebe",23,995
"Eastern Phoebe",23,996
"Eastern Phoebe",23,997
"Eastern Phoebe",23,998
"Eastern Phoebe",23,999
"Eastern Phoebe",23,1000
"Eastern Phoebe",23,1001
"Eastern Phoebe",23,1002
"Eastern Phoebe",23,1003
"Eastern Phoebe",23,1004
"Eastern Phoebe",23,1005
"Eastern Phoebe",23,1006
"Eastern Phoebe",23,1007
"Eastern Phoebe",23,1008
"Eastern Phoebe",23,1009
"Eastern Phoebe",23,1010
"Eastern Phoebe",23,1011
"Eastern Phoebe",23,1012
"Eastern Phoebe",23,1013
"Eastern Phoebe",23,1014
"Eastern Phoebe",23,1015
"Eastern Phoebe",23,1016
"Eastern Phoebe",23,1017
"Eastern Phoebe",23,1018
"Eastern Phoebe",23,1019
"Eastern Phoebe",23,1020
"Eastern Phoebe",23,1021
"Eastern Phoebe",23,1022
"Eastern Phoebe",23,1023
"Eastern Phoebe",23,1024
"Eastern Phoebe",23,1025
"Eastern Phoebe",23,1026
"Eastern Phoebe",23,1027
"Eastern Phoebe",23,1028
"Eastern Phoebe",23,1029
"Eastern Phoebe",23,1030
"Eastern Phoebe",23,1031
"Eastern Phoebe",23,1032
"Eastern Phoebe",23,1033
"Eastern Phoebe",23,1034
"Eastern Phoebe",23,1035
"Eastern Phoebe",23,1036
"Eastern Phoebe",23,1037
"Eastern Towhee",24,1038
"Eastern Towhee",24,1039
"Eastern Towhee",24,1040
"Eastern Towhee",24,1041
"Eastern Towhee",24,1042
"Eastern Towhee",24,1043
"Eastern Towhee",24,1044
"Eastern Towhee",24,1045
"Eastern Towhee",24,1046
"Eastern Towhee",24,1047
"Eastern Towhee",24,1048
"Eastern Towhee",24,1049
"Eastern Towhee",24,1050
"Eastern Towhee",24,1051
"Eastern Towhee",24,1052
"Eastern Towhee",24,1053
"Eastern Towhee",24,1054
"Eastern Towhee",24,1055
"Eastern Towhee",24,1056
"Eastern Towhee",24,1057
"Eastern Towhee",24,1058
"Eastern Towhee",24,1059
"Eastern Towhee",24,1060
"Eastern Towhee",24,1061
"Eastern Towhee",24,1062
"Eastern Towhee",24,1063
"Eastern Towhee",24,1064
"Eastern Towhee",24,1065
"Eastern Towhee",24,1066
"Eastern Towhee",24,1067
"Eastern Towhee",24,1068
"Eastern Towhee",24,1069
"Eastern Towhee",24,1070
"Eastern Towhee",24,1071
"Eastern Towhee",24,1072
"Eastern Towhee",24,1073
"Eastern Towhee",24,1074
"Eastern Towhee",24,1075
"Eastern Towhee",24,1076
"Eastern Towhee",24,1077
"Eastern Towhee",24,1078
"Eastern Towhee",24,1079
"Eastern Towhee",24,1080
"Eastern Towhee",24,1081
"Eastern Towhee",24,1082
"Eastern Towhee",24,1083
"Eastern Towhee",24,1084
"Eastern Towhee",24,1085
"Eastern Towhee",24,1086
"Eastern Towhee",24,1087
"Eastern Towhee",24,1088
"Eastern Towhee",24,1089
"Eastern Towhee",24,1090
"Eastern Towhee",24,1091
"Eastern Towhee",24,1092
"Eastern Towhee",24,1093
"Eastern Towhee",24,1094
"Eastern Wood-Pewee",25,1095
"Eastern Wood-Pewee",25,1096
"Eastern Wood-Pewee",25,1097
"Eastern Wood-Pewee",25,1098
"Eastern Wood-Pewee",25,1099
"Eastern Wood-Pewee",25,1100
"Eastern Wood-Pewee",25,1101
"Eastern Wood-Pewee",25,1102
"Eastern Wood-Pewee",25,1103
"Eastern Wood-Pewee",25,1104
"Eastern Wood-Pewee",25,1105
"Eastern Wood-Pewee",25,1106
"Eastern Wood-Pewee",25,1107
"Eastern Wood-Pewee",25,1108
"Eastern Wood-Pewee",25,1109
"Eastern Wood-Pewee",25,1110
"Eastern Wood-Pewee",25,1111
"Eastern Wood-Pewee",25,1112
"Eastern Wood-Pewee",25,1113
"Eastern Wood-Pewee",25,1114
"Eastern Wood-Pewee",25,1115
"Eastern Wood-Pewee",25,1116
"Eastern Wood-Pewee",25,1117
"Eastern Wood-Pewee",25,1118
"Eastern Wood-Pewee",25,1119
"Eastern Wood-Pewee",25,1120
"Eastern Wood-Pewee",25,1121
"Eastern Wood-Pewee",25,1122
"Eastern Wood-Pewee",25,1123
"Eastern Wood-Pewee",25,1124
"Eastern Wood-Pewee",25,1125
"Eastern Wood-Pewee",25,1126
"Eastern Wood-Pewee",25,1127
"Eastern Wood-Pewee",25,1128
"Eastern Wood-Pewee",25,1129
"Eastern Wood-Pewee",25,1130
"Eastern Wood-Pewee",25,1131
"Eastern Wood-Pewee",25,1132
"Eastern Wood-Pewee",25,1133
"Eastern Wood-Pewee",25,1134
"Eastern Wood-Pewee",25,1135
"Eastern Wood-Pewee",25,1136
"Eastern Wood-Pewee",25,1137
"Eastern Wood-Pewee",25,1138
"Eastern Wood-Pewee",25,1139
"Eastern Wood-Pewee",25,1140
"European Starling",26,1141
"European Starling",26,1142
"European Starling",26,1143
"European Starling",26,1144
"European Starling",26,1145
"European Starling",26,1146
"European Starling",26,1147
"European Starling",26,1148
"European Starling",26,1149
"European Starling",26,1150
"European Starling",26,1151
"European Starling",26,1152
"European Starling",26,1153
"European Starling",26,1154
"European Starling",26,1155
"European Starling",26,1156
"European Starling",26,1157
"European Starling",26,1158
"European Starling",26,1159
"European Starling",26,1160
"European Starling",26,1161
"European Starling",26,1162
"European Starling",26,1163
"European Starling",26,1164
"European Starling",26,1165
"European Starling",26,1166
"European Starling",26,1167
"European Starling",26,1168
"European Starling",26,1169
"European Starling",26,1170
"European Starling",26,1171
"European Starling",26,1172
"European Starling",26,1173
"European Starling",26,1174
"European Starling",26,1175
"Field Sparrow",27,1176
"Field Sparrow",27,1177
"Field Sparrow",27,1178
"Field Sparrow",27,1179
"Field Sparrow",27,1180
"Field Sparrow",27,1181
"Field Sparrow",27,1182
"Field Sparrow",27,1183
"Field Sparrow",27,1184
"Field Sparrow",27,1185
"Field Sparrow",27,1186
"Field Sparrow",27,1187
"Field Sparrow",27,1188
"Field Sparrow",27,1189
"Field Sparrow",27,1190
"Field Sparrow",27,1191
"Field Sparrow",27,1192
"Field Sparrow",27,1193
"Field Sparrow",27,1194
"Fish Crow",28,1195
"Fish Crow",28,1196
"Fish Crow",28,1197
"Fish Crow",28,1198
"Fish Crow",28,1199
"Fish Crow",28,1200
"Fish Crow",28,1201
"Fish Crow",28,1202
"Fish Crow",28,1203
"Fish Crow",28,1204
"Fish Crow",28,1205
"Fish Crow",28,1206
"Fish Crow",28,1207
"Fish Crow",28,1208
"Fish Crow",28,1209
"Fish Crow",28,1210
"Fish Crow",28,1211
"Fish Crow",28,1212
"Fish Crow",28,1213
"Fish Crow",28,1214
"Fish Crow",28,1215
"Fish Crow",28,1216
"Fish Crow",28,1217
"Fish Crow",28,1218
"Fish Crow",28,1219
"Fish Crow",28,1220
"Fish Crow",28,1221
"Fish Crow",28,1222
"Fish Crow",28,1223
"Fish Crow",28,1224
"Fish Crow",28,1225
"Fish Crow",28,1226
"Fish Crow",28,1227
"Fish Crow",28,1228
"Fish Crow",28,1229
"Fish Crow",28,1230
"Fish Crow",28,1231
"Fish Crow",28,1232
"Fish Crow",28,1233
"Fish Crow",28,1234
"Fish Crow",28,1235
"Fish Crow",28,1236
"Fish Crow",28,1237
"Fish Crow",28,1238
"Fish Crow",28,1239
"Fish Crow",28,1240
"Fish Crow",28,1241
"Fish Crow",28,1242
"Fish Crow",28,1243
"Fish Crow",28,1244
"Grasshopper Sparrow",29,1245
"Grasshopper Sparrow",29,1246
"Grasshopper Sparrow",29,1247
"Grasshopper Sparrow",29,1248
"Grasshopper Sparrow",29,1249
"Grasshopper Sparrow",29,1250
"Grasshopper Sparrow",29,1251
"Grasshopper Sparrow",29,1252
"Gray Catbird",30,1253
"Gray Catbird",30,1254
"Gray Catbird",30,1255
"Gray Catbird",30,1256
"Gray Catbird",30,1257
"Gray Catbird",30,1258
"Gray Catbird",30,1259
"Gray Catbird",30,1260
"Gray Catbird",30,1261
"Gray Catbird",30,1262
"Gray Catbird",30,1263
"Gray Catbird",30,1264
"Gray Catbird",30,1265
"Gray Catbird",30,1266
"Gray Catbird",30,1267
"Gray Catbird",30,1268
"Gray Catbird",30,1269
"Gray Catbird",30,1270
"Gray Catbird",30,1271
"Gray Catbird",30,1272
"Gray Catbird",30,1273
"Gray Catbird",30,1274
"Gray Catbird",30,1275
"Gray Catbird",30,1276
"Gray Catbird",30,1277
"Gray Catbird",30,1278
"Gray Catbird",30,1279
"Gray Catbird",30,1280
"Gray Catbird",30,1281
"Gray Catbird",30,1282
"Gray Catbird",30,1283
"Gray Catbird",30,1284
"Gray Catbird",30,1285
"Gray Catbird",30,1286
"Gray Catbird",30,1287
"Gray Catbird",30,1288
"Great Crested Flycatcher",31,1289
"Great Crested Flycatcher",31,1290
"Great Crested Flycatcher",31,1291
"Great Crested Flycatcher",31,1292
"Great Crested Flycatcher",31,1293
"Great Crested Flycatcher",31,1294
"Great Crested Flycatcher",31,1295
"Great Crested Flycatcher",31,1296
"Great Crested Flycatcher",31,1297
"Great Crested Flycatcher",31,1298
"Great Crested Flycatcher",31,1299
"Great Crested Flycatcher",31,1300
"Great Crested Flycatcher",31,1301
"Great Crested Flycatcher",31,1302
"Great Crested Flycatcher",31,1303
"Great Crested Flycatcher",31,1304
"Great Crested Flycatcher",31,1305
"Great Crested Flycatcher",31,1306
"Great Crested Flycatcher",31,1307
"Great Crested Flycatcher",31,1308
"Great Crested Flycatcher",31,1309
"Great Crested Flycatcher",31,1310
"Great Crested Flycatcher",31,1311
"Great Crested Flycatcher",31,1312
"Great Crested Flycatcher",31,1313
"Great Crested Flycatcher",31,1314
"Great Crested Flycatcher",31,1315
"Great Crested Flycatcher",31,1316
"Great Crested Flycatcher",31,1317
"Great Crested Flycatcher",31,1318
"Great Crested Flycatcher",31,1319
"Great Crested Flycatcher",31,1320
"Great Crested Flycatcher",31,1321
"Great Crested Flycatcher",31,1322
"Great Crested Flycatcher",31,1323
"Great Crested Flycatcher",31,1324
"Great Crested Flycatcher",31,1325
"Great Crested Flycatcher",31,1326
"Great Crested Flycatcher",31,1327
"Great Crested Flycatcher",31,1328
"Great Crested Flycatcher",31,1329
"Great Crested Flycatcher",31,1330
"Great Crested Flycatcher",31,1331
"Great Crested Flycatcher",31,1332
"Great Crested Flycatcher",31,1333
"Great Crested Flycatcher",31,1334
"Great Crested Flycatcher",31,1335
"Great Crested Flycatcher",31,1336
"Great Crested Flycatcher",31,1337
"Great Crested Flycatcher",31,1338
"Great Crested Flycatcher",31,1339
"Great Crested Flycatcher",31,1340
"Great Crested Flycatcher",31,1341
"Great Crested Flycatcher",31,1342
"Hooded Warbler",32,1343
"Hooded Warbler",32,1344
"Hooded Warbler",32,1345
"Hooded Warbler",32,1346
"Hooded Warbler",32,1347
"Hooded Warbler",32,1348
"Hooded Warbler",32,1349
"Hooded Warbler",32,1350
"Hooded Warbler",32,1351
"Hooded Warbler",32,1352
"Hooded Warbler",32,1353
"Hooded Warbler",32,1354
"Hooded Warbler",32,1355
"Hooded Warbler",32,1356
"Hooded Warbler",32,1357
"Hooded Warbler",32,1358
"Hooded Warbler",32,1359
"Hooded Warbler",32,1360
"Hooded Warbler",32,1361
"Hooded Warbler",32,1362
"Hooded Warbler",32,1363
"Hooded Warbler",32,1364
"Hooded Warbler",32,1365
"Hooded Warbler",32,1366
"Hooded Warbler",32,1367
"House Finch",33,1368
"House Finch",33,1369
"House Finch",33,1370
"House Finch",33,1371
"House Finch",33,1372
"House Finch",33,1373
"House Finch",33,1374
"House Finch",33,1375
"House Finch",33,1376
"House Finch",33,1377
"House Finch",33,1378
"House Finch",33,1379
"House Finch",33,1380
"House Finch",33,1381
"House Finch",33,1382
"House Finch",33,1383
"House Finch",33,1384
"House Finch",33,1385
"House Finch",33,1386
"House Finch",33,1387
"House Finch",33,1388
"House Finch",33,1389
"House Finch",33,1390
"House Finch",33,1391
"House Finch",33,1392
"House Finch",33,1393
"House Finch",33,1394
"House Finch",33,1395
"House Finch",33,1396
"House Finch",33,1397
"House Finch",33,1398
"House Finch",33,1399
"House Finch",33,1400
"House Finch",33,1401
"House Finch",33,1402
"House Finch",33,1403
"House Finch",33,1404
"House Finch",33,1405
"House Finch",33,1406
"House Finch",33,1407
"House Finch",33,1408
"House Finch",33,1409
"House Finch",33,1410
"House Finch",33,1411
"House Finch",33,1412
"House Finch",33,1413
"House Finch",33,1414
"House Sparrow",34,1415
"House Sparrow",34,1416
"House Sparrow",34,1417
"House Sparrow",34,1418
"House Sparrow",34,1419
"House Sparrow",34,1420
"House Sparrow",34,1421
"House Sparrow",34,1422
"House Sparrow",34,1423
"Indigo Bunting",35,1424
"Indigo Bunting",35,1425
"Indigo Bunting",35,1426
"Indigo Bunting",35,1427
"Indigo Bunting",35,1428
"Indigo Bunting",35,1429
"Indigo Bunting",35,1430
"Indigo Bunting",35,1431
"Indigo Bunting",35,1432
"Indigo Bunting",35,1433
"Indigo Bunting",35,1434
"Indigo Bunting",35,1435
"Indigo Bunting",35,1436
"Indigo Bunting",35,1437
"Indigo Bunting",35,1438
"Indigo Bunting",35,1439
"Indigo Bunting",35,1440
"Indigo Bunting",35,1441
"Indigo Bunting",35,1442
"Indigo Bunting",35,1443
"Indigo Bunting",35,1444
"Indigo Bunting",35,1445
"Indigo Bunting",35,1446
"Indigo Bunting",35,1447
"Indigo Bunting",35,1448
"Indigo Bunting",35,1449
"Indigo Bunting",35,1450
"Indigo Bunting",35,1451
"Indigo Bunting",35,1452
"Indigo Bunting",35,1453
"Indigo Bunting",35,1454
"Indigo Bunting",35,1455
"Indigo Bunting",35,1456
"Indigo Bunting",35,1457
"Indigo Bunting",35,1458
"Indigo Bunting",35,1459
"Indigo Bunting",35,1460
"Indigo Bunting",35,1461
"Indigo Bunting",35,1462
"Indigo Bunting",35,1463
"Indigo Bunting",35,1464
"Indigo Bunting",35,1465
"Indigo Bunting",35,1466
"Indigo Bunting",35,1467
"Indigo Bunting",35,1468
"Indigo Bunting",35,1469
"Indigo Bunting",35,1470
"Indigo Bunting",35,1471
"Indigo Bunting",35,1472
"Indigo Bunting",35,1473
"Indigo Bunting",35,1474
"Indigo Bunting",35,1475
"Indigo Bunting",35,1476
"Mourning Dove",36,1477
"Mourning Dove",36,1478
"Mourning Dove",36,1479
"Mourning Dove",36,1480
"Mourning Dove",36,1481
"Mourning Dove",36,1482
"Mourning Dove",36,1483
"Mourning Dove",36,1484
"Mourning Dove",36,1485
"Mourning Dove",36,1486
"Mourning Dove",36,1487
"Mourning Dove",36,1488
"Mourning Dove",36,1489
"Mourning Dove",36,1490
"Mourning Dove",36,1491
"Mourning Dove",36,1492
"Mourning Dove",36,1493
"Mourning Dove",36,1494
"Mourning Dove",36,1495
"Mourning Dove",36,1496
"Mourning Dove",36,1497
"Mourning Dove",36,1498
"Mourning Dove",36,1499
"Mourning Dove",36,1500
"Mourning Dove",36,1501
"Mourning Dove",36,1502
"Mourning Dove",36,1503
"Mourning Dove",36,1504
"Mourning Dove",36,1505
"Mourning Dove",36,1506
"Mourning Dove",36,1507
"Mourning Dove",36,1508
"Mourning Dove",36,1509
"Mourning Dove",36,1510
"Mourning Dove",36,1511
"Mourning Dove",36,1512
"Mourning Dove",36,1513
"Mourning Dove",36,1514
"Mourning Dove",36,1515
"Mourning Dove",36,1516
"Mourning Dove",36,1517
"Mourning Dove",36,1518
"Mourning Dove",36,1519
"Mourning Dove",36,1520
"Mourning Dove",36,1521
"Mourning Dove",36,1522
"Mourning Dove",36,1523
"Mourning Dove",36,1524
"Mourning Dove",36,1525
"Mourning Dove",36,1526
"Mourning Dove",36,1527
"Mourning Dove",36,1528
"Mourning Dove",36,1529
"Mourning Dove",36,1530
"Mourning Dove",36,1531
"Mourning Dove",36,1532
"Mourning Dove",36,1533
"Northern Bobwhite",37,1534
"Northern Bobwhite",37,1535
"Northern Bobwhite",37,1536
"Northern Bobwhite",37,1537
"Northern Bobwhite",37,1538
"Northern Bobwhite",37,1539
"Northern Bobwhite",37,1540
"Northern Bobwhite",37,1541
"Northern Bobwhite",37,1542
"Northern Bobwhite",37,1543
"Northern Cardinal",38,1544
"Northern Cardinal",38,1545
"Northern Cardinal",38,1546
"Northern Cardinal",38,1547
"Northern Cardinal",38,1548
"Northern Cardinal",38,1549
"Northern Cardinal",38,1550
"Northern Cardinal",38,1551
"Northern Cardinal",38,1552
"Northern Cardinal",38,1553
"Northern Cardinal",38,1554
"Northern Cardinal",38,1555
"Northern Cardinal",38,1556
"Northern Cardinal",38,1557
"Northern Cardinal",38,1558
"Northern Cardinal",38,1559
"Northern Cardinal",38,1560
"Northern Cardinal",38,1561
"Northern Cardinal",38,1562
"Northern Cardinal",38,1563
"Northern Cardinal",38,1564
"Northern Cardinal",38,1565
"Northern Cardinal",38,1566
"Northern Cardinal",38,1567
"Northern Cardinal",38,1568
"Northern Cardinal",38,1569
"Northern Cardinal",38,1570
"Northern Cardinal",38,1571
"Northern Cardinal",38,1572
"Northern Cardinal",38,1573
"Northern Cardinal",38,1574
"Northern Cardinal",38,1575
"Northern Cardinal",38,1576
"Northern Cardinal",38,1577
"Northern Cardinal",38,1578
"Northern Cardinal",38,1579
"Northern Cardinal",38,1580
"Northern Cardinal",38,1581
"Northern Cardinal",38,1582
"Northern Cardinal",38,1583
"Northern Cardinal",38,1584
"Northern Cardinal",38,1585
"Northern Cardinal",38,1586
"Northern Cardinal",38,1587
"Northern Cardinal",38,1588
"Northern Cardinal",38,1589
"Northern Cardinal",38,1590
"Northern Cardinal",38,1591
"Northern Cardinal",38,1592
"Northern Cardinal",38,1593
"Northern Cardinal",38,1594
"Northern Cardinal",38,1595
"Northern Cardinal",38,1596
"Northern Cardinal",38,1597
"Northern Cardinal",38,1598
"Northern Cardinal",38,1599
"Northern Cardinal",38,1600
"Northern Flicker",39,1601
"Northern Flicker",39,1602
"Northern Flicker",39,1603
"Northern Flicker",39,1604
"Northern Flicker",39,1605
"Northern Flicker",39,1606
"Northern Flicker",39,1607
"Northern Flicker",39,1608
"Northern Flicker",39,1609
"Northern Flicker",39,1610
"Northern Flicker",39,1611
"Northern Flicker",39,1612
"Northern Flicker",39,1613
"Northern Flicker",39,1614
"Northern Flicker",39,1615
"Northern Flicker",39,1616
"Northern Flicker",39,1617
"Northern Flicker",39,1618
"Northern Flicker",39,1619
"Northern Flicker",39,1620
"Northern Flicker",39,1621
"Northern Flicker",39,1622
"Northern Flicker",39,1623
"Northern Flicker",39,1624
"Northern Flicker",39,1625
"Northern Flicker",39,1626
"Northern Flicker",39,1627
"Northern Mockingbird",40,1628
"Northern Mockingbird",40,1629
"Northern Mockingbird",40,1630
"Northern Mockingbird",40,1631
"Northern Mockingbird",40,1632
"Northern Mockingbird",40,1633
"Northern Mockingbird",40,1634
"Northern Mockingbird",40,1635
"Northern Mockingbird",40,1636
"Northern Mockingbird",40,1637
"Northern Mockingbird",40,1638
"Northern Mockingbird",40,1639
"Northern Mockingbird",40,1640
"Northern Mockingbird",40,1641
"Northern Mockingbird",40,1642
"Northern Mockingbird",40,1643
"Northern Mockingbird",40,1644
"Northern Mockingbird",40,1645
"Northern Mockingbird",40,1646
"Northern Mockingbird",40,1647
"Northern Mockingbird",40,1648
"Northern Mockingbird",40,1649
"Northern Mockingbird",40,1650
"Northern Mockingbird",40,1651
"Northern Mockingbird",40,1652
"Northern Mockingbird",40,1653
"Northern Mockingbird",40,1654
"Northern Mockingbird",40,1655
"Northern Mockingbird",40,1656
"Northern Mockingbird",40,1657
"Northern Mockingbird",40,1658
"Northern Mockingbird",40,1659
"Northern Mockingbird",40,1660
"Northern Mockingbird",40,1661
"Northern Mockingbird",40,1662
"Northern Mockingbird",40,1663
"Northern Mockingbird",40,1664
"Northern Mockingbird",40,1665
"Northern Mockingbird",40,1666
"Northern Mockingbird",40,1667
"Northern Mockingbird",40,1668
"Northern Mockingbird",40,1669
"Northern Mockingbird",40,1670
"Northern Mockingbird",40,1671
"Northern Mockingbird",40,1672
"Northern Mockingbird",40,1673
"Northern Mockingbird",40,1674
"Northern Mockingbird",40,1675
"Northern Mockingbird",40,1676
"Northern Mockingbird",40,1677
"Northern Mockingbird",40,1678
"Northern Mockingbird",40,1679
"Northern Mockingbird",40,1680
"Northern Mockingbird",40,1681
"Northern Mockingbird",40,1682
"Northern Mockingbird",40,1683
"Northern Parula",41,1684
"Northern Parula",41,1685
"Northern Parula",41,1686
"Northern Parula",41,1687
"Northern Parula",41,1688
"Northern Parula",41,1689
"Northern Parula",41,1690
"Northern Parula",41,1691
"Northern Parula",41,1692
"Northern Parula",41,1693
"Northern Parula",41,1694
"Northern Parula",41,1695
"Northern Parula",41,1696
"Northern Parula",41,1697
"Northern Parula",41,1698
"Northern Parula",41,1699
"Northern Parula",41,1700
"Northern Parula",41,1701
"Northern Parula",41,1702
"Northern Parula",41,1703
"Northern Parula",41,1704
"Northern Parula",41,1705
"Northern Parula",41,1706
"Northern Parula",41,1707
"Northern Parula",41,1708
"Northern Parula",41,1709
"Northern Parula",41,1710
"Northern Parula",41,1711
"Northern Parula",41,1712
"Northern Parula",41,1713
"Northern Parula",41,1714
"Northern Parula",41,1715
"Northern Parula",41,1716
"Northern Parula",41,1717
"Northern Parula",41,1718
"Northern Parula",41,1719
"Northern Rough-winged Swallow",42,1720
"Northern Rough-winged Swallow",42,1721
"Northern Rough-winged Swallow",42,1722
"Northern Rough-winged Swallow",42,1723
"Northern Rough-winged Swallow",42,1724
"Northern Rough-winged Swallow",42,1725
"Northern Rough-winged Swallow",42,1726
"Northern Rough-winged Swallow",42,1727
"Northern Rough-winged Swallow",42,1728
"Northern Rough-winged Swallow",42,1729
"Northern Rough-winged Swallow",42,1730
"Northern Rough-winged Swallow",42,1731
"Northern Rough-winged Swallow",42,1732
"Northern Rough-winged Swallow",42,1733
"Northern Rough-winged Swallow",42,1734
"Northern Rough-winged Swallow",42,1735
"Northern Rough-winged Swallow",42,1736
"Northern Rough-winged Swallow",42,1737
"Northern Rough-winged Swallow",42,1738
"Northern Rough-winged Swallow",42,1739
"Northern Rough-winged Swallow",42,1740
"Northern Rough-winged Swallow",42,1741
"Northern Rough-winged Swallow",42,1742
"Northern Rough-winged Swallow",42,1743
"Northern Rough-winged Swallow",42,1744
"Northern Rough-winged Swallow",42,1745
"Northern Rough-winged Swallow",42,1746
"Northern Rough-winged Swallow",42,1747
"Orchard Oriole",43,1748
"Orchard Oriole",43,1749
"Orchard Oriole",43,1750
"Orchard Oriole",43,1751
"Orchard Oriole",43,1752
"Orchard Oriole",43,1753
"Orchard Oriole",43,1754
"Orchard Oriole",43,1755
"Orchard Oriole",43,1756
"Orchard Oriole",43,1757
"Orchard Oriole",43,1758
"Orchard Oriole",43,1759
"Orchard Oriole",43,1760
"Orchard Oriole",43,1761
"Orchard Oriole",43,1762
"Orchard Oriole",43,1763
"Orchard Oriole",43,1764
"Orchard Oriole",43,1765
"Orchard Oriole",43,1766
"Orchard Oriole",43,1767
"Orchard Oriole",43,1768
"Orchard Oriole",43,1769
"Ovenbird",44,1770
"Ovenbird",44,1771
"Ovenbird",44,1772
"Ovenbird",44,1773
"Ovenbird",44,1774
"Ovenbird",44,1775
"Ovenbird",44,1776
"Ovenbird",44,1777
"Ovenbird",44,1778
"Ovenbird",44,1779
"Ovenbird",44,1780
"Ovenbird",44,1781
"Ovenbird",44,1782
"Ovenbird",44,1783
"Ovenbird",44,1784
"Ovenbird",44,1785
"Ovenbird",44,1786
"Ovenbird",44,1787
"Ovenbird",44,1788
"Ovenbird",44,1789
"Ovenbird",44,1790
"Ovenbird",44,1791
"Ovenbird",44,1792
"Ovenbird",44,1793
"Ovenbird",44,1794
"Ovenbird",44,1795
"Ovenbird",44,1796
"Ovenbird",44,1797
"Ovenbird",44,1798
"Ovenbird",44,1799
"Ovenbird",44,1800
"Ovenbird",44,1801
"Ovenbird",44,1802
"Ovenbird",44,1803
"Ovenbird",44,1804
"Ovenbird",44,1805
"Ovenbird",44,1806
"Ovenbird",44,1807
"Ovenbird",44,1808
"Ovenbird",44,1809
"Ovenbird",44,1810
"Ovenbird",44,1811
"Ovenbird",44,1812
"Pileated Woodpecker",45,1813
"Pileated Woodpecker",45,1814
"Pileated Woodpecker",45,1815
"Pileated Woodpecker",45,1816
"Pileated Woodpecker",45,1817
"Pileated Woodpecker",45,1818
"Pileated Woodpecker",45,1819
"Pileated Woodpecker",45,1820
"Pileated Woodpecker",45,1821
"Pileated Woodpecker",45,1822
"Pileated Woodpecker",45,1823
"Pileated Woodpecker",45,1824
"Pileated Woodpecker",45,1825
"Pileated Woodpecker",45,1826
"Pileated Woodpecker",45,1827
"Pileated Woodpecker",45,1828
"Pileated Woodpecker",45,1829
"Pileated Woodpecker",45,1830
"Pileated Woodpecker",45,1831
"Pileated Woodpecker",45,1832
"Pileated Woodpecker",45,1833
"Pileated Woodpecker",45,1834
"Pileated Woodpecker",45,1835
"Pileated Woodpecker",45,1836
"Pileated Woodpecker",45,1837
"Pileated Woodpecker",45,1838
"Pileated Woodpecker",45,1839
"Pileated Woodpecker",45,1840
"Pileated Woodpecker",45,1841
"Pileated Woodpecker",45,1842
"Pine Warbler",46,1843
"Pine Warbler",46,1844
"Pine Warbler",46,1845
"Pine Warbler",46,1846
"Pine Warbler",46,1847
"Pine Warbler",46,1848
"Pine Warbler",46,1849
"Pine Warbler",46,1850
"Pine Warbler",46,1851
"Pine Warbler",46,1852
"Pine Warbler",46,1853
"Pine Warbler",46,1854
"Pine Warbler",46,1855
"Pine Warbler",46,1856
"Pine Warbler",46,1857
"Pine Warbler",46,1858
"Pine Warbler",46,1859
"Pine Warbler",46,1860
"Pine Warbler",46,1861
"Pine Warbler",46,1862
"Pine Warbler",46,1863
"Pine Warbler",46,1864
"Pine Warbler",46,1865
"Pine Warbler",46,1866
"Pine Warbler",46,1867
"Pine Warbler",46,1868
"Pine Warbler",46,1869
"Pine Warbler",46,1870
"Pine Warbler",46,1871
"Pine Warbler",46,1872
"Pine Warbler",46,1873
"Pine Warbler",46,1874
"Pine Warbler",46,1875
"Pine Warbler",46,1876
"Pine Warbler",46,1877
"Pine Warbler",46,1878
"Pine Warbler",46,1879
"Pine Warbler",46,1880
"Pine Warbler",46,1881
"Pine Warbler",46,1882
"Pine Warbler",46,1883
"Pine Warbler",46,1884
"Pine Warbler",46,1885
"Pine Warbler",46,1886
"Pine Warbler",46,1887
"Pine Warbler",46,1888
"Pine Warbler",46,1889
"Pine Warbler",46,1890
"Pine Warbler",46,1891
"Pine Warbler",46,1892
"Pine Warbler",46,1893
"Pine Warbler",46,1894
"Pine Warbler",46,1895
"Pine Warbler",46,1896
"Pine Warbler",46,1897
"Pine Warbler",46,1898
"Pine Warbler",46,1899
"Prairie Warbler",47,1900
"Prairie Warbler",47,1901
"Prairie Warbler",47,1902
"Prairie Warbler",47,1903
"Prairie Warbler",47,1904
"Prairie Warbler",47,1905
"Prairie Warbler",47,1906
"Prairie Warbler",47,1907
"Prairie Warbler",47,1908
"Prairie Warbler",47,1909
"Prairie Warbler",47,1910
"Prairie Warbler",47,1911
"Prairie Warbler",47,1912
"Prairie Warbler",47,1913
"Prairie Warbler",47,1914
