"rownames","mean","se_mean","sd","conf_2.5","conf_25","conf_50","conf_75","conf_97.5","n_eff","Rhat","sp_id","spqrt_standard","slope","raw","flag_rhat","flag_neff"
"a_spqrt[2189]",-0.0195156919922369,0.00249545349338324,0.210428095810779,-0.452461264736484,-0.146609104125065,-0.0171110920042972,0.112094818170687,0.399490714165821,7110.6366893345,0.999223652763493,NA,2189,NA,NA,FALSE,FALSE
"a_spqrt[2190]",-0.05651378332276,0.00264790272880309,0.204135672616948,-0.466894052386212,-0.192378255170795,-0.0559289340672215,0.0805008878762785,0.339496908739299,5943.38349501054,0.999019250832518,NA,2190,NA,NA,FALSE,FALSE
"a_spqrt[2191]",0.0380575051219253,0.00318702622398482,0.211887110386629,-0.37370289334604,-0.106739727052195,0.035729282591841,0.178583532967292,0.481490039805134,4420.15809126801,0.999788716993236,NA,2191,NA,NA,FALSE,FALSE
"a_spqrt[2192]",0.0381283849432562,0.00262646335373731,0.201004340326752,-0.355905373184558,-0.0906140342544002,0.0340764098609878,0.168903825294644,0.432918751559396,5856.90499601461,0.999587519974939,NA,2192,NA,NA,FALSE,FALSE
"a_spqrt[2193]",0.046509663081518,0.00243990982191011,0.187771921830547,-0.325518948155952,-0.0812890105358331,0.0435107608594805,0.172536616330608,0.418796410821168,5922.61840583831,0.999451098286254,NA,2193,NA,NA,FALSE,FALSE
"a_spqrt[2194]",0.135504387340121,0.00275783406697,0.19385215622461,-0.226509590342402,0.00234332194402544,0.130937284328578,0.265509239567888,0.521155829825628,4940.88798377569,1.00038464615324,NA,2194,NA,NA,FALSE,FALSE
"a_spqrt[2195]",-0.00166666609159996,0.00247801882607755,0.180328140993311,-0.355705845148312,-0.122217579732449,-0.00244904797357262,0.116972372117014,0.356519067414084,5295.63212589502,0.999205087373827,NA,2195,NA,NA,FALSE,FALSE
"a_spqrt[2196]",-0.0557427968919603,0.00225983726953098,0.181251340303021,-0.418799206104119,-0.175643719198072,-0.054832249561293,0.0629418195220683,0.300011657496851,6432.91954577436,0.999969558694567,NA,2196,NA,NA,FALSE,FALSE
"a_spqrt[2197]",-0.0298562009883034,0.00238152662715927,0.182816215524451,-0.392828089057518,-0.149367696626136,-0.0304310818098391,0.0868995026538649,0.339187409906139,5892.7571781088,0.999355399109553,NA,2197,NA,NA,FALSE,FALSE
"a_spqrt[2198]",-0.00994344407639803,0.00212981555647251,0.198833941566108,-0.400185054490131,-0.139766937322766,-0.00726021445736089,0.116249598373507,0.386275871904454,8715.59525708816,0.999001133051693,NA,2198,NA,NA,FALSE,FALSE
"a_spqrt[2199]",-0.0655927642637678,0.00248306751693267,0.201767157941996,-0.47114432767006,-0.197550275979262,-0.0667112836186149,0.0681283465124509,0.333035995933263,6602.73543847668,0.99909831761495,NA,2199,NA,NA,FALSE,FALSE
"a_spqrt[2200]",-0.0171342746459504,0.00242818977362865,0.196311697365784,-0.402049268743107,-0.15083440201696,-0.0146198897023554,0.118861114968059,0.359251669880559,6536.22667046044,0.999935484884806,NA,2200,NA,NA,FALSE,FALSE
