# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=32
# stan_version_patch=2
# init=random
# enable_random_init=1
# seed=2118644611
# chain_id=3
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=model/simple_bayes_observer_only/_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,b.1,b.2,a.1.1,a.2.1,a.3.1,a.4.1,a.5.1,a.6.1,a.7.1,a.8.1,a.9.1,a.10.1,a.11.1,a.12.1,a.13.1,a.14.1,a.15.1,a.16.1,a.17.1,a.18.1,a.19.1,a.20.1,a.21.1,a.22.1,a.23.1,a.24.1,a.25.1,a.26.1,a.27.1,a.28.1,a.29.1,a.30.1,a.31.1,a.32.1,a.33.1,a.34.1,a.1.2,a.2.2,a.3.2,a.4.2,a.5.2,a.6.2,a.7.2,a.8.2,a.9.2,a.10.2,a.11.2,a.12.2,a.13.2,a.14.2,a.15.2,a.16.2,a.17.2,a.18.2,a.19.2,a.20.2,a.21.2,a.22.2,a.23.2,a.24.2,a.25.2,a.26.2,a.27.2,a.28.2,a.29.2,a.30.2,a.31.2,a.32.2,a.33.2,a.34.2,a_bar.1,a_bar.2,sigma_a,gamma_b,sig_b
-9.04087e+19,0,2.4349e-09,0,1,1,9.04087e+19,1.67108,-1.52559,-1.37194,-0.44204,1.54862,-1.92199,0.344481,-1.70852,-1.02651,0.169143,0.076792,1.0918,-0.793446,1.42003,0.220844,1.29832,-0.131539,-1.14342,0.108307,-1.55272,0.23763,0.138224,1.50257,0.174111,-1.73693,0.929157,-1.44963,-1.41286,1.46589,-0.208781,-1.80955,1.09402,-1.91501,0.0364793,-1.30994,1.04657,0.229938,1.31454,-0.29017,1.29503,-1.74922,-0.556887,0.0844598,-1.55886,-0.327808,0.305611,-1.98019,1.83347,-1.17876,1.98348,1.99402,-0.142154,-1.40779,-1.77455,-1.55071,-1.37132,-0.44192,-0.909597,1.3297,1.24434,1.46224,-0.118462,1.63405,-0.326999,0.414799,0.60162,-0.706201,1.68634,0.574864,0.362043,-1.39504,1.71117,0.158098,-1.0578,3.11931
-9.04087e+19,0,1.99502e-10,0,1,1,9.04087e+19,1.67108,-1.52559,-1.37194,-0.44204,1.54862,-1.92199,0.344481,-1.70852,-1.02651,0.169143,0.076792,1.0918,-0.793446,1.42003,0.220844,1.29832,-0.131539,-1.14342,0.108307,-1.55272,0.23763,0.138224,1.50257,0.174111,-1.73693,0.929157,-1.44963,-1.41286,1.46589,-0.208781,-1.80955,1.09402,-1.91501,0.0364793,-1.30994,1.04657,0.229938,1.31454,-0.29017,1.29503,-1.74922,-0.556887,0.0844598,-1.55886,-0.327808,0.305611,-1.98019,1.83347,-1.17876,1.98348,1.99402,-0.142154,-1.40779,-1.77455,-1.55071,-1.37132,-0.44192,-0.909597,1.3297,1.24434,1.46224,-0.118462,1.63405,-0.326999,0.414799,0.60162,-0.706201,1.68634,0.574864,0.362043,-1.39504,1.71117,0.158098,-1.0578,3.11931
-9.04087e+19,0,1.72987e-11,0,1,1,9.04087e+19,1.67108,-1.52559,-1.37194,-0.44204,1.54862,-1.92199,0.344481,-1.70852,-1.02651,0.169143,0.076792,1.0918,-0.793446,1.42003,0.220844,1.29832,-0.131539,-1.14342,0.108307,-1.55272,0.23763,0.138224,1.50257,0.174111,-1.73693,0.929157,-1.44963,-1.41286,1.46589,-0.208781,-1.80955,1.09402,-1.91501,0.0364793,-1.30994,1.04657,0.229938,1.31454,-0.29017,1.29503,-1.74922,-0.556887,0.0844598,-1.55886,-0.327808,0.305611,-1.98019,1.83347,-1.17876,1.98348,1.99402,-0.142154,-1.40779,-1.77455,-1.55071,-1.37132,-0.44192,-0.909597,1.3297,1.24434,1.46224,-0.118462,1.63405,-0.326999,0.414799,0.60162,-0.706201,1.68634,0.574864,0.362043,-1.39504,1.71117,0.158098,-1.0578,3.11931
-8.43008e+19,1,1.58747e-12,1,1,0,9.02047e+19,1.66826,-1.52559,-1.37194,-0.442042,1.54861,-1.92199,0.344478,-1.70852,-1.02651,0.16914,0.0767897,1.09179,-0.793447,1.42002,0.22084,1.29831,-0.131541,-1.14342,0.108305,-1.55272,0.237626,0.138221,1.50256,0.174108,-1.73693,0.929151,-1.44963,-1.41287,1.46588,-0.208783,-1.80955,1.09401,-1.91501,0.0364764,-1.30994,1.04656,0.229938,1.31454,-0.29017,1.29503,-1.74922,-0.556887,0.0844598,-1.55886,-0.327808,0.305611,-1.98019,1.83347,-1.17876,1.98348,1.99402,-0.142154,-1.40779,-1.77455,-1.55071,-1.37132,-0.44192,-0.909597,1.3297,1.24434,1.46224,-0.118462,1.63405,-0.326999,0.414799,0.60162,-0.706201,1.68634,0.574864,0.362043,-1.39504,1.71117,0.158098,-1.0578,3.11931
-2.84654e+19,1,3.48186e-12,2,3,0,8.02594e+19,1.62443,-1.52559,-1.37195,-0.442068,1.54846,-1.92199,0.344428,-1.70853,-1.02652,0.169093,0.0767531,1.09166,-0.793467,1.41988,0.220782,1.29817,-0.131571,-1.14343,0.108272,-1.55272,0.237573,0.138183,1.50241,0.174068,-1.73694,0.929065,-1.44964,-1.41287,1.46572,-0.208814,-1.80956,1.09389,-1.91502,0.0364309,-1.30995,1.04646,0.229938,1.31454,-0.29017,1.29503,-1.74922,-0.556887,0.0844598,-1.55886,-0.327808,0.305611,-1.98019,1.83347,-1.17876,1.98348,1.99402,-0.142154,-1.40779,-1.77455,-1.55071,-1.37132,-0.44192,-0.909597,1.3297,1.24434,1.46224,-0.118462,1.63405,-0.326999,0.414799,0.60162,-0.706201,1.68634,0.574864,0.362043,-1.39504,1.71117,0.158098,-1.0578,3.11931
-1.68432e+19,1,7.75336e-12,4,15,0,2.63034e+19,1.60324,-1.52559,-1.37195,-0.44208,1.54838,-1.922,0.344404,-1.70853,-1.02653,0.16907,0.0767355,1.0916,-0.793477,1.41982,0.220754,1.29811,-0.131585,-1.14344,0.108255,-1.55273,0.237547,0.138164,1.50234,0.174048,-1.73694,0.929023,-1.44965,-1.41288,1.46565,-0.20883,-1.80956,1.09383,-1.91502,0.036409,-1.30996,1.04642,0.229938,1.31454,-0.29017,1.29503,-1.74922,-0.556887,0.0844598,-1.55886,-0.327808,0.305611,-1.98019,1.83347,-1.17876,1.98348,1.99402,-0.142154,-1.40779,-1.77455,-1.55071,-1.37132,-0.44192,-0.909597,1.3297,1.24434,1.46224,-0.118462,1.63405,-0.326999,0.414799,0.60162,-0.706201,1.68634,0.574864,0.362043,-1.39504,1.71117,0.158098,-1.0578,3.11931
-3.52794e+18,1,1.74037e-11,4,15,0,1.31578e+19,1.54009,-1.52559,-1.37197,-0.442117,1.54816,-1.922,0.344332,-1.70854,-1.02654,0.169003,0.0766828,1.09143,-0.793505,1.41962,0.22067,1.29791,-0.131628,-1.14345,0.108207,-1.55274,0.23747,0.138108,1.50212,0.173989,-1.73695,0.928898,-1.44966,-1.41289,1.46543,-0.208876,-1.80957,1.09365,-1.91503,0.0363434,-1.30997,1.04627,0.229938,1.31454,-0.29017,1.29503,-1.74922,-0.556887,0.0844598,-1.55886,-0.327808,0.305611,-1.98019,1.83347,-1.17876,1.98348,1.99402,-0.142154,-1.40779,-1.77455,-1.55071,-1.37132,-0.44192,-0.909597,1.3297,1.24434,1.46224,-0.118462,1.63405,-0.326999,0.414799,0.60162,-0.706201,1.68634,0.574864,0.362043,-1.39504,1.71117,0.158098,-1.0578,3.11931
-6.73615e+17,1,3.91694e-11,2,3,0,2.74527e+18,1.47313,-1.52559,-1.37198,-0.442156,1.54792,-1.92201,0.344256,-1.70855,-1.02656,0.168931,0.0766268,1.09124,-0.793536,1.41941,0.220581,1.2977,-0.131674,-1.14347,0.108155,-1.55275,0.237388,0.138049,1.50189,0.173927,-1.73696,0.928765,-1.44968,-1.4129,1.4652,-0.208924,-1.80958,1.09347,-1.91503,0.0362738,-1.30999,1.04612,0.229938,1.31454,-0.29017,1.29503,-1.74922,-0.556887,0.0844598,-1.55886,-0.327808,0.305611,-1.98019,1.83347,-1.17876,1.98348,1.99402,-0.142154,-1.40779,-1.77455,-1.55071,-1.37132,-0.44192,-0.909597,1.3297,1.24434,1.46224,-0.118462,1.63405,-0.326999,0.414799,0.60162,-0.706201,1.68634,0.574864,0.362043,-1.39504,1.71117,0.158098,-1.0578,3.11931
-1.36805e+17,1,8.80374e-11,2,3,0,5.25431e+17,1.40861,-1.52559,-1.37199,-0.442193,1.5477,-1.92202,0.344183,-1.70856,-1.02658,0.168862,0.0765728,1.09106,-0.793566,1.4192,0.220494,1.2975,-0.131719,-1.14348,0.108105,-1.55276,0.237309,0.137992,1.50167,0.173867,-1.73697,0.928637,-1.44969,-1.41292,1.46497,-0.208971,-1.80959,1.09329,-1.91504,0.0362066,-1.31001,1.04598,0.229938,1.31454,-0.29017,1.29503,-1.74922,-0.556887,0.0844598,-1.55886,-0.327808,0.305611,-1.98019,1.83347,-1.17876,1.98348,1.99402,-0.142154,-1.40779,-1.77455,-1.55071,-1.37132,-0.44192,-0.909597,1.3297,1.24434,1.46224,-0.118462,1.63405,-0.326999,0.414799,0.60162,-0.706201,1.68634,0.574864,0.362043,-1.39504,1.71117,0.158098,-1.0578,3.11931
-2.7128e+16,1,1.97015e-10,3,7,0,1.06602e+17,1.34305,-1.52559,-1.372,-0.442231,1.54747,-1.92203,0.344108,-1.70857,-1.0266,0.168792,0.0765178,1.09088,-0.793595,1.41899,0.220407,1.29729,-0.131764,-1.1435,0.108055,-1.55277,0.237229,0.137934,1.50144,0.173805,-1.73698,0.928506,-1.44971,-1.41293,1.46474,-0.209019,-1.80959,1.09311,-1.91505,0.0361382,-1.31003,1.04583,0.229938,1.31454,-0.29017,1.29503,-1.74922,-0.556887,0.0844598,-1.55886,-0.327808,0.305611,-1.98019,1.83347,-1.17876,1.98348,1.99402,-0.142154,-1.40779,-1.77455,-1.55071,-1.37132,-0.44192,-0.909597,1.3297,1.24434,1.46224,-0.118462,1.63405,-0.326999,0.414799,0.60162,-0.706201,1.68634,0.574864,0.362043,-1.39504,1.71117,0.158098,-1.0578,3.11931
-5.57601e+15,1,4.37998e-10,3,7,0,2.11729e+16,1.27887,-1.52559,-1.37202,-0.442268,1.54724,-1.92203,0.344034,-1.70858,-1.02662,0.168723,0.0764638,1.09071,-0.793625,1.41879,0.22032,1.29709,-0.131808,-1.14351,0.108005,-1.55278,0.23715,0.137877,1.50122,0.173745,-1.73698,0.928378,-1.44972,-1.41294,1.46451,-0.209066,-1.8096,1.09293,-1.91506,0.0360711,-1.31004,1.04568,0.229938,1.31454,-0.29017,1.29503,-1.74922,-0.556887,0.0844598,-1.55886,-0.327808,0.305611,-1.98019,1.83347,-1.17876,1.98348,1.99402,-0.142154,-1.40779,-1.77455,-1.55071,-1.37132,-0.44192,-0.909597,1.3297,1.24434,1.46224,-0.118462,1.63405,-0.326999,0.414799,0.60162,-0.706201,1.68634,0.574864,0.362043,-1.39504,1.71117,0.158098,-1.0578,3.11931
-1.15204e+15,1,9.65748e-10,1,1,0,4.35314e+15,1.21482,-1.52559,-1.37203,-0.442305,1.54701,-1.92204,0.343961,-1.70858,-1.02663,0.168655,0.0764098,1.09053,-0.793654,1.41859,0.220234,1.29689,-0.131853,-1.14353,0.107955,-1.55278,0.237071,0.13782,1.501,0.173685,-1.73699,0.92825,-1.44974,-1.41296,1.46429,-0.209113,-1.80961,1.09275,-1.91506,0.036004,-1.31006,1.04553,0.229938,1.31454,-0.29017,1.29503,-1.74922,-0.556887,0.0844598,-1.55886,-0.327808,0.305611,-1.98019,1.83347,-1.17876,1.98348,1.99402,-0.142154,-1.40779,-1.77455,-1.55071,-1.37132,-0.44192,-0.909597,1.3297,1.24434,1.46224,-0.118462,1.63405,-0.326999,0.414799,0.60162,-0.706201,1.68634,0.574864,0.362043,-1.39504,1.71117,0.158098,-1.0578,3.11931
-2.44553e+14,1,2.10934e-09,6,63,0,9.00694e+14,1.15178,-1.52559,-1.37204,-0.442342,1.54679,-1.92205,0.343888,-1.70859,-1.02665,0.168588,0.0763565,1.09036,-0.793683,1.41839,0.220149,1.29669,-0.131896,-1.14354,0.107906,-1.55279,0.236994,0.137763,1.50078,0.173626,-1.737,0.928124,-1.44975,-1.41297,1.46407,-0.20916,-1.80962,1.09258,-1.91507,0.0359377,-1.31008,1.04539,0.229938,1.31454,-0.29017,1.29503,-1.74922,-0.556887,0.0844598,-1.55886,-0.327808,0.305611,-1.98019,1.83347,-1.17876,1.98348,1.99402,-0.142154,-1.40779,-1.77455,-1.55071,-1.37132,-0.44192,-0.909597,1.3297,1.24434,1.46224,-0.118462,1.63405,-0.326999,0.414799,0.60162,-0.706201,1.68634,0.574864,0.362043,-1.39504,1.71117,0.158098,-1.0578,3.11931
-5.28188e+13,1,4.55977e-09,1,1,0,1.91394e+14,1.08933,-1.52559,-1.37206,-0.442378,1.54656,-1.92206,0.343816,-1.7086,-1.02667,0.168522,0.0763036,1.0902,-0.793712,1.41819,0.220065,1.29649,-0.13194,-1.14356,0.107857,-1.5528,0.236917,0.137707,1.50056,0.173566,-1.73701,0.927998,-1.44977,-1.41298,1.46385,-0.209206,-1.80963,1.09241,-1.91508,0.0358719,-1.31009,1.04524,0.229938,1.31454,-0.29017,1.29503,-1.74922,-0.556887,0.0844598,-1.55886,-0.327808,0.305611,-1.98019,1.83347,-1.17876,1.98348,1.99402,-0.142154,-1.40779,-1.77455,-1.55071,-1.37132,-0.44192,-0.909597,1.3297,1.24434,1.46224,-0.118462,1.63405,-0.326999,0.414799,0.60162,-0.706201,1.68634,0.574864,0.362043,-1.39504,1.71117,0.158098,-1.0578,3.11931
-1.16919e+13,1,9.74966e-09,2,3,0,4.14026e+13,1.02778,-1.52559,-1.37207,-0.442413,1.54634,-1.92206,0.343745,-1.70861,-1.02669,0.168457,0.0762513,1.09003,-0.79374,1.41799,0.219981,1.2963,-0.131983,-1.14357,0.107809,-1.55281,0.236841,0.137652,1.50035,0.173508,-1.73702,0.927874,-1.44978,-1.413,1.46363,-0.209251,-1.80963,1.09224,-1.91508,0.0358068,-1.31011,1.0451,0.229938,1.31454,-0.29017,1.29503,-1.74922,-0.556887,0.0844598,-1.55886,-0.327808,0.305611,-1.98019,1.83347,-1.17876,1.98348,1.99402,-0.142154,-1.40779,-1.77455,-1.55071,-1.37132,-0.44192,-0.909597,1.3297,1.24434,1.46224,-0.118462,1.63405,-0.326999,0.414799,0.60162,-0.706201,1.68634,0.574864,0.362043,-1.39504,1.71117,0.158098,-1.0578,3.11931
-2.64564e+12,1,2.06115e-08,1,1,0,9.17892e+12,0.967,-1.52559,-1.37208,-0.442448,1.54613,-1.92207,0.343674,-1.70862,-1.0267,0.168393,0.0761995,1.08988,-0.793768,1.41779,0.219899,1.29611,-0.132026,-1.14358,0.107761,-1.55282,0.236766,0.137597,1.50013,0.17345,-1.73703,0.927751,-1.4498,-1.41301,1.46341,-0.209296,-1.80964,1.09207,-1.91509,0.0357424,-1.31013,1.04496,0.229938,1.31454,-0.29017,1.29503,-1.74922,-0.556887,0.0844598,-1.55886,-0.327808,0.305611,-1.98019,1.83347,-1.17876,1.98348,1.99402,-0.142154,-1.40779,-1.77455,-1.55071,-1.37132,-0.44192,-0.909597,1.3297,1.24434,1.46224,-0.118462,1.63405,-0.326999,0.414799,0.60162,-0.706201,1.68634,0.574864,0.362043,-1.39504,1.71117,0.158098,-1.0578,3.11931
-6.13268e+11,1,4.30727e-08,2,3,0,2.08077e+12,0.90707,-1.52559,-1.37209,-0.442482,1.54591,-1.92208,0.343604,-1.70863,-1.02672,0.16833,0.0761483,1.08972,-0.793795,1.4176,0.219817,1.29592,-0.132068,-1.1436,0.107714,-1.55283,0.236693,0.137543,1.49992,0.173393,-1.73703,0.92763,-1.44981,-1.41302,1.4632,-0.209341,-1.80965,1.0919,-1.9151,0.0356786,-1.31015,1.04482,0.229938,1.31454,-0.29017,1.29503,-1.74922,-0.556887,0.0844598,-1.55886,-0.327808,0.305611,-1.98019,1.83347,-1.17876,1.98348,1.99402,-0.142154,-1.40779,-1.77455,-1.55071,-1.37132,-0.44192,-0.909597,1.3297,1.24434,1.46224,-0.118462,1.63405,-0.326999,0.414799,0.60162,-0.706201,1.68634,0.574864,0.362043,-1.39504,1.71117,0.158098,-1.0578,3.11931
-1.45543e+11,1,8.89635e-08,1,1,0,4.83251e+11,0.847951,-1.52559,-1.3721,-0.442516,1.5457,-1.92208,0.343534,-1.70864,-1.02674,0.168268,0.0760976,1.08957,-0.793822,1.41741,0.219735,1.29573,-0.13211,-1.14361,0.107667,-1.55284,0.23662,0.137489,1.49971,0.173336,-1.73704,0.927509,-1.44982,-1.41303,1.46298,-0.209385,-1.80966,1.09174,-1.91511,0.0356155,-1.31016,1.04468,0.229938,1.31454,-0.29017,1.29503,-1.74922,-0.556887,0.0844599,-1.55886,-0.327808,0.305611,-1.98019,1.83347,-1.17876,1.98348,1.99402,-0.142154,-1.40779,-1.77455,-1.55071,-1.37132,-0.44192,-0.909597,1.3297,1.24434,1.46224,-0.118462,1.63405,-0.326999,0.414799,0.60162,-0.706201,1.68634,0.574864,0.362043,-1.39504,1.71117,0.158098,-1.0578,3.11931
