# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=32
# stan_version_patch=2
# init=random
# enable_random_init=1
# seed=2118644611
# chain_id=4
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=model/simple_bayes_observer_only/_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,b.1,b.2,a.1.1,a.2.1,a.3.1,a.4.1,a.5.1,a.6.1,a.7.1,a.8.1,a.9.1,a.10.1,a.11.1,a.12.1,a.13.1,a.14.1,a.15.1,a.16.1,a.17.1,a.18.1,a.19.1,a.20.1,a.21.1,a.22.1,a.23.1,a.24.1,a.25.1,a.26.1,a.27.1,a.28.1,a.29.1,a.30.1,a.31.1,a.32.1,a.33.1,a.34.1,a.1.2,a.2.2,a.3.2,a.4.2,a.5.2,a.6.2,a.7.2,a.8.2,a.9.2,a.10.2,a.11.2,a.12.2,a.13.2,a.14.2,a.15.2,a.16.2,a.17.2,a.18.2,a.19.2,a.20.2,a.21.2,a.22.2,a.23.2,a.24.2,a.25.2,a.26.2,a.27.2,a.28.2,a.29.2,a.30.2,a.31.2,a.32.2,a.33.2,a.34.2,a_bar.1,a_bar.2,sigma_a,gamma_b,sig_b
-2.54938e+13,1,2.4349e-09,4,15,0,5.69064e+13,1.05291,-1.03217,-0.266543,-1.93222,-0.398259,0.945934,-1.64554,1.50958,-0.439994,-0.66056,1.02275,-1.15286,0.622803,0.111507,1.06942,1.14299,-0.178067,1.17845,0.262965,-0.478637,1.49675,0.508889,-1.01528,0.177043,1.12207,0.150009,-1.5157,-1.22291,1.37565,0.0282279,0.48995,-0.824937,-0.203939,1.90588,-1.66298,-1.0166,1.10174,1.5555,0.445324,-0.705572,0.351188,-0.0601731,0.935383,-1.60327,-0.521006,-0.496934,-1.22837,1.45464,0.74841,-1.77457,-1.35462,1.47086,0.294949,0.66456,0.874151,0.00817065,-0.449152,0.939141,-1.62684,0.206066,0.322174,-1.74217,0.684121,1.87538,-0.405148,1.68854,-0.592842,1.0908,0.244955,-0.440075,-1.1243,1.33449,0.921446,-1.13869,2.89283
-2.15418e+13,1,4.69622e-09,1,1,0,2.51958e+13,1.04603,-1.03217,-0.266546,-1.93222,-0.398262,0.945922,-1.64554,1.50955,-0.439997,-0.660562,1.02274,-1.15286,0.622792,0.111502,1.0694,1.14297,-0.178071,1.17844,0.26296,-0.47864,1.49672,0.508882,-1.01528,0.177037,1.12206,0.150004,-1.5157,-1.22291,1.37564,0.0282224,0.489942,-0.82494,-0.203943,1.90584,-1.66298,-1.01661,1.10174,1.5555,0.445324,-0.705572,0.351188,-0.0601731,0.935383,-1.60327,-0.521006,-0.496934,-1.22837,1.45464,0.74841,-1.77457,-1.35462,1.47086,0.294949,0.66456,0.874151,0.00817064,-0.449152,0.939141,-1.62684,0.206066,0.322174,-1.74217,0.684121,1.87538,-0.405148,1.68854,-0.592842,1.0908,0.244955,-0.440075,-1.1243,1.33449,0.921446,-1.13869,2.89283
-1.21772e+13,1,9.405e-09,3,7,0,1.97027e+13,1.02271,-1.03217,-0.266558,-1.93222,-0.398272,0.94588,-1.64554,1.50948,-0.440007,-0.660571,1.02269,-1.15286,0.622755,0.111485,1.06934,1.14292,-0.178084,1.17839,0.262942,-0.478649,1.49664,0.508856,-1.01528,0.177018,1.12201,0.149985,-1.51571,-1.22291,1.37557,0.0282038,0.489917,-0.824948,-0.203955,1.9057,-1.66298,-1.01661,1.10174,1.5555,0.445324,-0.705572,0.351188,-0.0601731,0.935383,-1.60327,-0.521006,-0.496934,-1.22837,1.45464,0.74841,-1.77457,-1.35462,1.47086,0.294949,0.66456,0.874151,0.00817064,-0.449152,0.939141,-1.62684,0.206066,0.322174,-1.74217,0.684121,1.87538,-0.405148,1.68854,-0.592842,1.0908,0.244955,-0.440075,-1.1243,1.33449,0.921446,-1.13869,2.89283
-3.1405e+12,1,1.93013e-08,1,1,0,9.6695e+12,0.967247,-1.03217,-0.266587,-1.93223,-0.398297,0.945781,-1.64555,1.50932,-0.440031,-0.660593,1.02259,-1.15288,0.622666,0.111444,1.06919,1.14279,-0.178116,1.17828,0.262898,-0.478669,1.49643,0.508794,-1.0153,0.176973,1.1219,0.149942,-1.51572,-1.22293,1.37542,0.0281595,0.489856,-0.824967,-0.203985,1.90538,-1.66299,-1.01663,1.10174,1.5555,0.445324,-0.705572,0.351188,-0.0601731,0.935383,-1.60327,-0.521006,-0.496934,-1.22837,1.45464,0.74841,-1.77457,-1.35462,1.47086,0.294949,0.66456,0.874151,0.00817067,-0.449152,0.939141,-1.62684,0.206066,0.322174,-1.74217,0.684121,1.87538,-0.405148,1.68854,-0.592842,1.0908,0.244955,-0.440075,-1.1243,1.33449,0.921446,-1.13868,2.89283
-6.9381e+11,1,4.02035e-08,1,1,0,2.46154e+12,0.905307,-1.03217,-0.26662,-1.93223,-0.398324,0.94567,-1.64556,1.50913,-0.440057,-0.660617,1.02247,-1.15289,0.622567,0.111398,1.06902,1.14265,-0.178151,1.17816,0.26285,-0.478692,1.49621,0.508725,-1.01531,0.176923,1.12177,0.149892,-1.51573,-1.22294,1.37524,0.0281098,0.489789,-0.824988,-0.204018,1.90501,-1.663,-1.01664,1.10174,1.5555,0.445324,-0.705572,0.351188,-0.0601731,0.935383,-1.60327,-0.521006,-0.496934,-1.22837,1.45464,0.748409,-1.77457,-1.35462,1.47086,0.29495,0.66456,0.874151,0.00817068,-0.449152,0.939141,-1.62684,0.206066,0.322174,-1.74217,0.684121,1.87538,-0.405148,1.68854,-0.592842,1.0908,0.244955,-0.440075,-1.1243,1.33449,0.921446,-1.13868,2.89283
-1.6074e+11,1,8.43969e-08,2,3,0,5.4567e+11,0.845156,-1.03217,-0.266651,-1.93224,-0.39835,0.945561,-1.64557,1.50894,-0.440084,-0.66064,1.02236,-1.1529,0.62247,0.111353,1.06886,1.14251,-0.178186,1.17803,0.262803,-0.478715,1.49598,0.508658,-1.01533,0.176874,1.12165,0.149845,-1.51574,-1.22295,1.37508,0.0280617,0.489723,-0.825009,-0.20405,1.90466,-1.66301,-1.01666,1.10174,1.5555,0.445324,-0.705572,0.351189,-0.0601731,0.935383,-1.60327,-0.521006,-0.496935,-1.22837,1.45464,0.748409,-1.77457,-1.35462,1.47086,0.29495,0.66456,0.874151,0.00817064,-0.449153,0.939141,-1.62684,0.206066,0.322174,-1.74217,0.684121,1.87538,-0.405148,1.68854,-0.592842,1.0908,0.244955,-0.440075,-1.1243,1.33449,0.921446,-1.13868,2.89283
-3.61544e+10,1,1.77629e-07,1,1,0,1.26151e+11,0.783599,-1.03217,-0.266683,-1.93225,-0.398377,0.94545,-1.64558,1.50875,-0.44011,-0.660664,1.02225,-1.15292,0.622372,0.111307,1.06869,1.14237,-0.178221,1.17791,0.262754,-0.478738,1.49576,0.508589,-1.01534,0.176823,1.12152,0.149795,-1.51575,-1.22297,1.3749,0.0280118,0.489655,-0.82503,-0.204083,1.9043,-1.66302,-1.01667,1.10174,1.5555,0.445324,-0.705571,0.351188,-0.0601731,0.935382,-1.60327,-0.521006,-0.496934,-1.22837,1.45464,0.74841,-1.77457,-1.35462,1.47086,0.29495,0.66456,0.874151,0.00817081,-0.449153,0.939141,-1.62684,0.206065,0.322174,-1.74217,0.684121,1.87538,-0.405148,1.68854,-0.592842,1.0908,0.244956,-0.440075,-1.1243,1.33449,0.921446,-1.13868,2.89283
-8.29202e+09,1,3.7338e-07,1,1,0,2.84152e+10,0.722627,-1.03217,-0.266716,-1.93225,-0.398405,0.945339,-1.64558,1.50857,-0.440137,-0.660688,1.02213,-1.15293,0.622274,0.111262,1.06852,1.14223,-0.178256,1.17778,0.262706,-0.478762,1.49553,0.50852,-1.01536,0.176772,1.1214,0.149746,-1.51576,-1.22298,1.37473,0.0279625,0.489588,-0.82505,-0.204115,1.90394,-1.66303,-1.01669,1.10174,1.5555,0.445324,-0.705572,0.351188,-0.0601734,0.935382,-1.60327,-0.521006,-0.496934,-1.22837,1.45464,0.74841,-1.77457,-1.35462,1.47086,0.29495,0.66456,0.874151,0.00817086,-0.449153,0.939141,-1.62684,0.206065,0.322174,-1.74217,0.68412,1.87538,-0.405148,1.68854,-0.592842,1.0908,0.244956,-0.440075,-1.1243,1.33449,0.921446,-1.13868,2.89283
-1.91029e+09,1,7.81629e-07,1,1,0,6.5196e+09,0.661583,-1.03217,-0.266747,-1.93226,-0.398432,0.945226,-1.64559,1.50838,-0.440163,-0.660711,1.02202,-1.15295,0.622175,0.111215,1.06835,1.1421,-0.17829,1.17765,0.262657,-0.478784,1.49531,0.508451,-1.01537,0.17672,1.12127,0.149698,-1.51578,-1.22299,1.37456,0.0279118,0.489519,-0.825072,-0.204147,1.90358,-1.66304,-1.0167,1.10174,1.5555,0.445322,-0.705573,0.351188,-0.0601732,0.935382,-1.60327,-0.521005,-0.496934,-1.22837,1.45464,0.748409,-1.77457,-1.35462,1.47086,0.294948,0.664561,0.874151,0.00817138,-0.449153,0.939143,-1.62684,0.206066,0.322175,-1.74217,0.684119,1.87538,-0.405147,1.68854,-0.592842,1.0908,0.244957,-0.440077,-1.1243,1.33449,0.921446,-1.13868,2.89284
-4.4823e+08,1,1.6261e-06,1,1,0,1.50419e+09,0.600996,-1.03217,-0.26678,-1.93227,-0.398463,0.945113,-1.6456,1.50819,-0.440186,-0.660737,1.0219,-1.15296,0.622078,0.111166,1.06819,1.14196,-0.178324,1.17753,0.262606,-0.478808,1.49509,0.508381,-1.01539,0.176668,1.12114,0.149646,-1.51579,-1.223,1.37439,0.0278649,0.489452,-0.825093,-0.204178,1.90322,-1.66305,-1.01672,1.10174,1.5555,0.445324,-0.705573,0.351189,-0.0601709,0.935382,-1.60327,-0.521004,-0.496934,-1.22837,1.45463,0.748406,-1.77457,-1.35462,1.47086,0.29495,0.664563,0.874147,0.00816997,-0.449154,0.939143,-1.62684,0.206068,0.322176,-1.74217,0.684121,1.87538,-0.405148,1.68854,-0.592842,1.0908,0.244958,-0.440077,-1.1243,1.33449,0.921448,-1.13868,2.89284
-1.06976e+08,1,3.35676e-06,1,1,0,3.53452e+08,0.540753,-1.03217,-0.266811,-1.93227,-0.398489,0.944998,-1.64561,1.50801,-0.440221,-0.660761,1.02178,-1.15297,0.621976,0.111119,1.06802,1.14182,-0.178362,1.1774,0.262559,-0.478835,1.49487,0.508312,-1.0154,0.176621,1.12101,0.149595,-1.5158,-1.22302,1.37421,0.0278136,0.489381,-0.825112,-0.204213,1.90286,-1.66307,-1.01674,1.10174,1.5555,0.445325,-0.705578,0.351189,-0.0601746,0.935379,-1.60326,-0.52101,-0.496931,-1.22837,1.45463,0.748404,-1.77457,-1.35461,1.47086,0.294944,0.664564,0.874148,0.00817412,-0.449155,0.939145,-1.62684,0.206066,0.322175,-1.74217,0.684117,1.87538,-0.405147,1.68854,-0.592845,1.0908,0.244953,-0.440081,-1.12431,1.33449,0.921449,-1.13868,2.89284
-2.60997e+07,1,6.86814e-06,2,3,0,8.45216e+07,0.480972,-1.03217,-0.266848,-1.93228,-0.398509,0.94489,-1.64562,1.50782,-0.440246,-0.660777,1.02166,-1.15298,0.621883,0.111092,1.06786,1.14168,-0.178396,1.17725,0.262517,-0.478858,1.49466,0.508223,-1.01541,0.176571,1.12087,0.149548,-1.51582,-1.22303,1.37403,0.027768,0.48932,-0.825135,-0.204241,1.90251,-1.66307,-1.01676,1.10175,1.5555,0.445329,-0.705573,0.3512,-0.0601796,0.93538,-1.60326,-0.521009,-0.496932,-1.22837,1.45463,0.748393,-1.77458,-1.35462,1.47086,0.294948,0.664571,0.87414,0.00818005,-0.449161,0.939146,-1.62686,0.206073,0.322167,-1.74218,0.684099,1.87537,-0.405146,1.68854,-0.59285,1.0908,0.24495,-0.440092,-1.12431,1.33449,0.921442,-1.13868,2.89288
-6.52982e+06,1,1.39175e-05,3,7,0,2.06702e+07,0.421618,-1.03217,-0.266882,-1.93229,-0.398534,0.944756,-1.64562,1.50762,-0.440268,-0.660803,1.02155,-1.15299,0.621779,0.111025,1.06771,1.14155,-0.178442,1.17714,0.262469,-0.478854,1.49443,0.508172,-1.01544,0.176529,1.12075,0.149514,-1.51585,-1.22302,1.37386,0.0277185,0.489249,-0.825155,-0.204272,1.90217,-1.66305,-1.01676,1.10176,1.55552,0.445344,-0.705567,0.351188,-0.0601662,0.935387,-1.60326,-0.521009,-0.496922,-1.22837,1.45462,0.748393,-1.7746,-1.35462,1.47086,0.294953,0.664569,0.874136,0.00818189,-0.44917,0.939146,-1.62688,0.206081,0.322183,-1.74218,0.684087,1.87538,-0.405122,1.68855,-0.592865,1.0908,0.244957,-0.440096,-1.12433,1.33451,0.921433,-1.13866,2.89278
-1.69015e+06,1,2.79163e-05,2,3,0,5.18904e+06,0.362657,-1.0322,-0.266923,-1.93232,-0.398549,0.944671,-1.6456,1.50742,-0.440271,-0.660813,1.02142,-1.153,0.621705,0.111,1.06753,1.14142,-0.178461,1.17699,0.2624,-0.478898,1.49424,0.508069,-1.01545,0.176479,1.12065,0.149459,-1.51588,-1.22306,1.37368,0.0276464,0.48917,-0.825157,-0.204301,1.90182,-1.66305,-1.01678,1.10171,1.55554,0.445295,-0.705549,0.351174,-0.0601673,0.935407,-1.60325,-0.521015,-0.496924,-1.22836,1.45461,0.748371,-1.77456,-1.35459,1.47091,0.29495,0.664575,0.874158,0.00814213,-0.449229,0.939212,-1.62685,0.206133,0.322177,-1.74217,0.684072,1.8754,-0.405099,1.68851,-0.592911,1.09084,0.244931,-0.44008,-1.12434,1.33458,0.921463,-1.13868,2.89286
-464668,1,5.54086e-05,2,3,0,1.3511e+06,0.304047,-1.03218,-0.266891,-1.93242,-0.398509,0.944563,-1.6456,1.50722,-0.440336,-0.660677,1.02133,-1.15298,0.621611,0.110877,1.06736,1.14134,-0.178465,1.17686,0.262378,-0.478938,1.49399,0.507989,-1.01546,0.176506,1.12051,0.149345,-1.51596,-1.22309,1.37349,0.0275863,0.489095,-0.825227,-0.204391,1.90144,-1.66313,-1.01676,1.10185,1.55556,0.445304,-0.705589,0.351131,-0.0601567,0.935368,-1.6033,-0.52099,-0.496954,-1.22838,1.45466,0.748396,-1.77456,-1.35451,1.47084,0.294994,0.664578,0.874136,0.00812642,-0.449182,0.93917,-1.62687,0.206078,0.322187,-1.74216,0.684062,1.87539,-0.405103,1.68857,-0.593011,1.09083,0.245002,-0.440046,-1.12448,1.33454,0.921467,-1.13864,2.89287
-145929,1,0.000108801,1,1,0,376663,0.245623,-1.03202,-0.266901,-1.93248,-0.398505,0.944493,-1.64535,1.50699,-0.440415,-0.66068,1.02116,-1.15295,0.621615,0.110712,1.06716,1.14126,-0.17865,1.17655,0.262136,-0.479053,1.49391,0.507894,-1.01552,0.176541,1.12042,0.149294,-1.5159,-1.22319,1.37326,0.027662,0.488888,-0.825329,-0.204452,1.90112,-1.66325,-1.01674,1.10176,1.5555,0.445359,-0.705599,0.351144,-0.0600527,0.935506,-1.60343,-0.521026,-0.49704,-1.22844,1.45464,0.74834,-1.77448,-1.35454,1.47089,0.294987,0.664428,0.873943,0.00812684,-0.449214,0.9393,-1.62674,0.206135,0.322092,-1.74218,0.68404,1.8754,-0.405074,1.68867,-0.593135,1.0908,0.244971,-0.440195,-1.12446,1.33457,0.921316,-1.13876,2.89287
-60969.9,1,0.000211346,1,1,0,122445,0.187418,-1.03127,-0.267122,-1.93268,-0.398563,0.944093,-1.64531,1.50701,-0.440347,-0.660764,1.02068,-1.15287,0.621347,0.110868,1.06677,1.14109,-0.178737,1.17622,0.262098,-0.479057,1.4939,0.507963,-1.01534,0.176554,1.12025,0.148941,-1.51611,-1.22312,1.37301,0.0281242,0.489085,-0.824883,-0.204924,1.90086,-1.66339,-1.01671,1.10168,1.55561,0.44508,-0.70545,0.351147,-0.0598084,0.935174,-1.60348,-0.521221,-0.497015,-1.22835,1.45445,0.748288,-1.77452,-1.35446,1.47104,0.294713,0.664677,0.873857,0.00815194,-0.449293,0.939381,-1.62673,0.206406,0.322412,-1.7419,0.684297,1.8755,-0.405501,1.68883,-0.592921,1.0908,0.245048,-0.440133,-1.12441,1.3346,0.921476,-1.13879,2.89263
-37666.4,1,0.000406126,2,3,0,54534.6,0.129111,-1.02899,-0.267282,-1.93256,-0.398423,0.943903,-1.64525,1.50669,-0.440402,-0.661534,1.02081,-1.15341,0.621266,0.111384,1.06623,1.14055,-0.178936,1.17642,0.261627,-0.47919,1.49424,0.507617,-1.01528,0.176172,1.12018,0.149321,-1.51655,-1.22344,1.37302,0.0277444,0.48888,-0.823776,-0.205195,1.90092,-1.66341,-1.01685,1.10152,1.55546,0.445426,-0.706083,0.35007,-0.0595158,0.935214,-1.60343,-0.52138,-0.49798,-1.22897,1.45509,0.748533,-1.77401,-1.35445,1.47119,0.295097,0.664309,0.873832,0.00832676,-0.449747,0.939285,-1.62723,0.206612,0.322581,-1.74135,0.684416,1.87535,-0.405448,1.68877,-0.59345,1.09114,0.244111,-0.439701,-1.12508,1.33407,0.921443,-1.13898,2.8943
