"rownames","mean","se_mean","sd","conf_2.5","conf_25","conf_50","conf_75","conf_97.5","n_eff","Rhat"
"a",0.00273391010465466,0.000896586972860495,0.0040037188869143,-0.00393244089088815,0.000250190982644644,0.00210312299856179,0.00472422916452103,0.011421861937633,19.9407874666091,1.32528580405124
"b_forest",0.000322388936487375,0.000357430425429005,0.00323121434479658,-0.00631331301086281,-0.00206641059211966,0.000454482618406372,0.00319419553980659,0.00570044822639712,81.7237902155881,1.06669373921497
"b_uai",-0.000230822100351309,0.000346910674704751,0.00308545433032059,-0.00567127872240552,-0.00266867271153755,1.63813755935908e-05,0.00178630553042453,0.00580890577451786,79.1048147530825,1.08631872633237
"cpc[1]",0.00377898677847798,0.00209152116215479,0.0118399778204106,-0.0191503997831006,-0.00478471178561497,0.00352370932769855,0.0120697736310323,0.0245161460220774,32.0462525789236,1.16749608209026
"cpc[2]",0.00263870866352267,0.000774766210739708,0.00510551512098941,-0.00684162409539418,-0.000639187448611398,0.00220455175153939,0.00609498403070601,0.0122201959944477,43.4247962808999,1.11825014342121
"cpc[3]",0.00261234698089775,0.000628584312770004,0.00499648216459483,-0.00701994621337575,-0.000704887603339729,0.00223995968454959,0.00641118646031471,0.0118011446838172,63.1831983535334,1.08505066978333
"cpc[4]",0.00229762292317855,0.000220341876231415,0.00562946236066612,-0.00901123309563242,-0.00119084047149821,0.00237237483332956,0.00556393380398423,0.0138499869736322,652.739287549782,1.01571310587892
"cpc[5]",0.00243426300504073,0.000600609089646771,0.00541389086738165,-0.00768995195536715,-0.00162862874858618,0.00231398959557032,0.00666273815310958,0.012593700833167,81.2522120078078,1.06842675513761
"cpc[6]",0.00306737092185194,0.00121340551041257,0.00700078131176536,-0.0106027993818768,-0.00173681760440504,0.00310631212971626,0.0073074696087428,0.0155382282270056,33.287493702546,1.15636031615973
"cpc[7]",0.00272138688754799,0.00108009665981607,0.00778653814792545,-0.0118993183398771,-0.00308201343675759,0.0022908653442556,0.00863716288129948,0.016353935912819,51.9713005872731,1.11685130358599
"cpc[8]",0.00264693643848738,0.000702652830121839,0.00496568106171449,-0.00698434272437927,-0.000420451717315562,0.00220183974410685,0.00603412795034568,0.0114764492457433,49.9431630875335,1.1127113816334
"cpc[9]",0.00257650024891406,0.000701531569645251,0.00511990202618886,-0.00707214722465665,-0.000879969292005715,0.00220128469434405,0.0062102672137428,0.0115173719440872,53.2633970907411,1.10656046550682
"cpc[10]",0.0023418178128109,0.000296091851011872,0.00531730436171921,-0.00811417369635515,-0.00114275528694388,0.00228017983425967,0.00587604910435828,0.0130594712512092,322.500305224684,1.0284692597338
"cpc[11]",0.0025299181462177,0.000467214687129154,0.00515723712184891,-0.00731433402408449,-0.00118725071702859,0.00245108140893817,0.00630853232646369,0.0126353138003881,121.843180496317,1.04994686001584
"cpc[12]",0.00259908131341007,0.000609292144374028,0.00520220742999421,-0.00739353365944053,-0.000706636994130295,0.00221133845564785,0.00647057537274264,0.0120588244070271,72.8994366969323,1.07459476909809
"cpc[13]",0.00228867259376114,0.00047561223288782,0.00506808793165051,-0.00750929816791823,-0.00132607661656109,0.00217396286440527,0.00595248736515876,0.0120372100200539,113.54872187377,1.05290265070131
"cpc[14]",0.00235486111606885,0.000447855895148129,0.00514667555524335,-0.00757877354271819,-0.00132102179775517,0.00225656880551431,0.00603218625933951,0.0124083710929723,132.061733041703,1.04360450494626
"cpc[15]",0.00235586102658766,0.000322532399533994,0.00527585134112606,-0.00843838988612704,-0.000905318677095807,0.00226669509472932,0.00599085767144729,0.0127011192755061,267.570607368853,1.0318022012746
"cpc[16]",0.00266010232468108,0.000834368627292343,0.00531191513240375,-0.0070009290539974,-0.000783511326888611,0.00210872303980447,0.00616177159268025,0.0122489416638433,40.5309070934796,1.13806834124693
"cpc[17]",0.00236963793271748,0.000220735622341742,0.00574397627986353,-0.00946293552133288,-0.001116007823776,0.00245966416410464,0.00577416862873151,0.0138847450287919,677.14304937587,1.01609082276114
"cpc[18]",0.00265685621834815,0.000786058095960827,0.00528314880950563,-0.00708148432999293,-0.000866915654120615,0.00225592798806665,0.00625533219407987,0.0120473592851801,45.1727361575637,1.11692862530251
"cpc[19]",0.0024262085287388,0.000441514420901789,0.00505363494923536,-0.00743433252402197,-0.00100261403962851,0.00226171834955646,0.00622503673541557,0.0120405595082494,131.014072968653,1.0487737713442
"cpc[20]",0.00248847022956609,0.000637196529424919,0.00504484991074026,-0.00689711986075796,-0.000825470825563378,0.00220643230842707,0.00616987702168384,0.011582610743856,62.6829889146116,1.08877555079696
"cpc[21]",0.00267876264341457,0.000864509442005763,0.00566097055422153,-0.00774033311926168,-0.00113792917677223,0.00223043758207464,0.00661656184298686,0.0126106907993496,42.8787691160454,1.13448365266421
"cpc[22]",0.00287748632997206,0.00124755264857894,0.00762455835240129,-0.0113598463728682,-0.00257846834525724,0.002263018599871,0.0081210481286963,0.0163973899307003,37.35180726137,1.15704352053134
"cpc[23]",0.00254082931764906,0.000620547278162026,0.00507894019374436,-0.00748371756451886,-0.000686338481753722,0.00217540493623134,0.00634127295250534,0.0117757059671649,66.9879130090724,1.07967589168632
"cpc[24]",0.00266054878698373,0.000706640494214543,0.00550638881868684,-0.00807357796404196,-0.000925820560538119,0.00248729626712198,0.0065371250951958,0.0123357260768376,60.72069125402,1.08714531061453
"cpc[25]",0.00302445707638903,0.00131238015548577,0.00640797026858742,-0.0082293508682328,-0.00110680045980672,0.00251476818255458,0.00633614339924669,0.0160479152331488,23.840846226052,1.24319083114029
"cpc[26]",0.00213019371882522,0.000221070679049655,0.00614528164892532,-0.0102484391953683,-0.00155563352335367,0.00220834238815109,0.00568921542636132,0.0147711382627669,772.718471188176,1.00976857654148
"cpc[27]",0.00259146388921566,0.000791721465496861,0.00545037557931271,-0.00757461152056181,-0.00107354296668771,0.00219342394068822,0.0063160068784719,0.0121471606267261,47.3923255742506,1.12356031121137
"cpc[28]",0.00255057725374027,0.000484575732062186,0.00518328019373081,-0.00757978737277155,-0.000811537885026275,0.00231904160895423,0.00653721198419284,0.0123847222842713,114.415813131078,1.05099614235081
"cpc[29]",0.00284737363543267,0.00119521131059163,0.00861208029336571,-0.0139963743442553,-0.00333861471379914,0.00234883434880351,0.00947235168040751,0.0172717722805752,51.9190517408576,1.11744963102264
"cpc[30]",0.00217342205020522,0.000230537872044565,0.00610706960267279,-0.0100106907852859,-0.00148571742609413,0.00234602129748152,0.00565212138856459,0.0146173034770574,701.747992873512,1.01110217902215
"cpc[31]",0.00262385043726973,0.000781901714342664,0.00517843769551218,-0.00699705881946663,-0.000796661890901061,0.00222133165906546,0.00619508110667013,0.0118670408537074,43.8624796883347,1.12382637171117
"cpc[32]",0.00274487333382564,0.000877354556528796,0.00523397135303809,-0.00667733309655377,-0.000643938605025695,0.00213171163958842,0.00601383805639893,0.012036619734338,35.5887234816756,1.15498260524172
"cpc[33]",0.00388590764542087,0.00222680453431954,0.0119077849237476,-0.0187253872993118,-0.00455168942571991,0.00356222518220881,0.0118481605250153,0.0254256628062095,28.5955049486965,1.1898529678799
"cpc[34]",0.00209984468234369,0.000262411073073195,0.00567478188214594,-0.00906673048605003,-0.00176819382900754,0.00227911306615713,0.00545086564347884,0.0137273327262034,467.664099780634,1.0187664142845
"cpc[35]",0.00187708128315223,0.000354561167379652,0.00777642793917143,-0.0133003544111151,-0.00280928700904335,0.000736745914246003,0.00689356388605297,0.0180961537319732,481.036428774562,1.02413250439944
"cpc[36]",0.00288019984170721,0.00111452492659652,0.00586918054670936,-0.00747973229277006,-0.000846772417060294,0.00216552090391442,0.00627865190159497,0.0138912618709149,27.7316280620141,1.21100191304145
"cpc[37]",0.00228100547993282,0.00045521072571808,0.00511795485446063,-0.00781350873497652,-0.00130608153761871,0.00223238724793111,0.00610011559420633,0.0120710662267364,126.406069799543,1.04926041223222
"cpc[38]",0.00315824332723182,0.0016622584401065,0.0107068241798423,-0.0172779133561555,-0.00410812645955715,0.00232314064063583,0.0108834695996788,0.0213847220045235,41.4881670964587,1.14424037954353
"cpc[39]",0.00237657750770957,0.000327841761883451,0.00548280162438639,-0.00828491229206131,-0.00151172811886034,0.00243237942308122,0.00588384698142027,0.0134081855658624,279.689727271459,1.0257486378029
"cpc[40]",0.00258308066626681,0.000686322297355409,0.00497931531312397,-0.00704362144071873,-0.000786603759774252,0.00219084463909357,0.00603305012819785,0.0115792630088321,52.6360196317314,1.10392309720228
"cpc[41]",0.00207234676575477,0.000273250229423058,0.00662225934126831,-0.0110760173554335,-0.00214046528208055,0.0016053146921041,0.00606291086044138,0.0159736766767678,587.342325883893,1.01499887455872
"cpc[42]",0.00228729407726126,0.000309147964687149,0.00535564539022053,-0.0083145935724416,-0.00122031073008328,0.00221760087058249,0.00596422216779498,0.0128915306389061,300.117171037049,1.02484877512622
"cpc[43]",0.00322738634895236,0.00141769534135761,0.00829226612423087,-0.0130355028259858,-0.00256298477264793,0.00327567833747568,0.00840757710206433,0.0177620767022761,34.2121713487806,1.14989093855902
"cpc[44]",0.00223982392496681,0.000374122157719002,0.00549448972695672,-0.00837605738195002,-0.00174960036942787,0.00245294618853283,0.00580317273412759,0.0131361368916688,215.68893724234,1.02943192660871
