"sig_sp","b_landcover_change[1]","b_landcover_change[2]","b_landcover_change[3]","b_landcover_change[4]","b_landcover_change[5]","b_landcover_change[6]","b_landcover_change[7]","b_landcover_change[8]","b_landcover_change[9]","b_landcover_change[10]","b_landcover_change[11]","b_landcover_change[12]","b_landcover_change[13]","b_landcover_change[14]","b_landcover_change[15]","b_landcover_change[16]","b_landcover_change[17]","b_landcover_change[18]","b_landcover_change[19]","b_landcover_change[20]","b_landcover_change[21]","b_landcover_change[22]","b_landcover_change[23]","b_landcover_change[24]","b_landcover_change[25]","b_landcover_change[26]","b_landcover_change[27]","b_landcover_change[28]","b_landcover_change[29]","b_landcover_change[30]","b_landcover_change[31]","b_landcover_change[32]","b_landcover_change[33]","b_landcover_change[34]","b_landcover_change[35]","b_landcover_change[36]","b_landcover_change[37]","b_landcover_change[38]","b_landcover_change[39]","b_landcover_change[40]","b_landcover_change[41]","b_landcover_change[42]","b_landcover_change[43]","b_landcover_change[44]","b_landcover_change[45]","b_landcover_change[46]","b_landcover_change[47]","b_landcover_change[48]","b_landcover_change[49]","b_landcover_change[50]","b_landcover_change[51]","b_landcover_change[52]","b_landcover_change[53]","b_landcover_change[54]","b_landcover_change[55]","b_landcover_change[56]","b_landcover_change[57]","b_landcover_change[58]","b_landcover_change[59]","b_landcover_change[60]","b_landcover_change[61]","b_landcover_change[62]","b_landcover_change[63]","b_landcover_change[64]","b_landcover_change[65]","b_landcover_change[66]","b_landcover_change[67]","gamma_b","sig_b","kappa_uai","c_obs","sigma","lp__","row_id","landcover"
0.454940897545967,-1.02041192891242,-2.50122914706263,-1.40390517888675,-1.26532726291946,-1.81377581702932,-1.75746148654348,0.229660923967384,-1.82014913469772,-1.20238669751279,-1.41970724186767,-0.470881226424193,-2.85954120638658,-2.0024203746862,-0.262437204169219,-2.15158035026289,0.280562430752025,-2.35569319289262,-1.36576889980256,-2.48868837368844,-1.77668806191129,0.347841904196881,-0.378731852215975,-2.79003027223495,-2.4845799239967,-1.49738025516568,-2.88191413770439,-0.901983184105077,-1.94479019363516,0.0761426842734169,-3.71178910395677,-1.73190681508757,-1.97495201222208,-0.940401162614206,-1.96681109361919,-3.36330700704544,-1.12380941754169,-1.79162498189585,1.31614586166098,-2.89410137458304,-1.55640635628508,-3.16632606965015,-2.41621261967361,-1.91753543496921,-2.51079161309034,-0.221333281711844,-0.293844727301465,-1.56106453340779,-0.861476332315628,-0.165753135560037,0.133093716945978,-0.131930717699257,-0.698965707709464,-0.105062137724973,-1.91855609723368,0.054556785437991,-0.177119087228973,-1.52703598803396,-0.72756943910743,-1.60433654168343,-1.80903984147659,-1.29957294849377,1.48120497294184,-0.656180696051612,0.363850037901274,0.758091789788617,-0.412495745301407,-1.09400268753492,-1.18885665770086,0.61517509501682,-0.978085338458257,0.0305430300969749,1.94839928660115,-10725.6556611459,1,"dev+barren"
0.486172792249965,-0.953083794441447,-2.98142240669484,-2.10764660622045,-1.4387764178239,-2.27943550245417,-2.94245264641397,0.693172349809088,-1.80615143938738,-1.43299411470614,-3.76567394023771,-0.677825773281737,-1.27577141840383,-1.91664773092497,-1.8323037654582,-2.43438213920931,0.0594000610614476,-1.78278195612265,-0.862041232942607,-2.33252042148755,0.129269321319681,0.447085356392783,-1.0430939745754,-2.22058396288748,-2.40789913619151,-1.21317346612938,-3.02350332645291,-1.19499314077639,-1.37467470138962,-0.543075024654656,-2.81895348031757,-1.50995282268801,-2.3738836490869,-0.336910016433712,-0.736467680918053,-2.62256602042186,-1.31420198596348,-2.17707844474868,0.382175015834119,-2.42576900138832,-1.60571789113247,-1.65206036818433,-1.42034885049295,-1.17913371805676,-2.45855866491663,0.77905466140185,-1.00044737915892,1.08154390527096,-0.728673006174873,0.0281331912610684,0.179842391918241,-0.203089415441691,-0.396703562916588,0.365503949031439,-1.75766620254861,-0.745541638668049,-1.63569642511955,-1.58994236746197,0.812264667632852,-2.0519093810812,-1.66260151348506,-0.957933420971307,0.887958157427412,-1.74626620262346,-0.54800850693828,-0.361995969526409,0.169479294350221,0.536405141044684,-1.22708331364347,0.839383868192903,-0.816478669192644,0.212033924391721,1.96294692181414,-10710.8839679768,2,"dev+barren"
0.416150506685457,-1.34029875344239,-0.663495111878251,-0.746965370734626,-1.15880167624144,-0.477668796143309,-0.0388422706855177,0.436547065055824,-0.724092055399777,-0.10105725832957,-0.96533618183444,0.10168258348087,-0.916150861239985,-1.02674759529523,-1.32854075290476,-1.14318864175458,-1.67050105777791,-1.53992292150317,-1.19124628501694,-0.679348429422811,-2.96809046205433,-1.20736572722901,-1.05182088298549,-0.773986139268419,-0.255217314637085,-1.56724458301127,-2.06723695273918,-0.430835255722149,-1.897351660274,0.414614318262998,-2.44320053225045,-0.827245482730514,-0.105454941924108,-1.80159513321573,0.226492066070582,-1.27009471185739,-0.26761360412779,-1.04710611420106,0.606696855278678,-1.62010945964147,-0.805498337088288,-1.0387412021045,-2.13009557838616,-0.13406224637657,-0.499266132918974,0.363192733814872,-1.29492053019841,1.47414975133122,-1.4830336816107,-0.372033779848442,0.56429748937088,-2.34048453629843,-2.07544419113286,-1.61881968984033,-1.12206132920779,-1.65818883996168,-1.74996764946055,-1.56931187627123,0.349781169600404,-0.753262478933172,-0.628732019747511,-0.743697686045239,0.738816492269196,-0.583788615918544,-0.0313077705811696,-0.677905750418374,0.06804862408095,1.08581011049281,-0.906444844613647,0.725193963213647,-0.636485294737725,0.168648124710666,1.94709102321735,-10719.485255369,3,"dev+barren"
0.466170885705303,-0.266078784803819,-2.14407838184131,-1.70807851253686,-1.27634242543377,-0.91017419425727,-1.33588390291267,-1.61904492325108,-1.58923556619613,-1.57619960097123,-1.20055708291781,-1.88246449899807,-1.79989002078798,-1.94894522661062,-0.840460384094253,-2.26246606659049,1.18652180699669,-1.32767516939847,-0.668055332819681,-1.52569921789815,-0.760615744960537,-0.753296046707147,0.497259981015646,-1.22993712204114,-2.04243221791309,-0.210232656367269,-1.65503773044638,-1.12597774986943,-0.575419856919218,0.0085865754014596,-0.788035832559243,-0.808246513693233,-1.25100304222726,0.51660910804183,-2.87372127751808,-1.13899586791483,-1.60290977111231,-1.46331068269069,-0.0074471379426117,-1.73093333453685,-1.49794218536173,-1.58474823626428,-1.12534172639645,-1.84941064104115,-0.846321154735094,-0.984378368524011,-1.4401692559249,-2.26655040608975,-0.467976466128358,-0.774452684900095,-1.53221636744609,-0.0536605780750119,-1.46412511804394,0.80927861207058,-0.873660009580457,0.709211083117276,-0.492434480489765,-1.05323073585745,-1.25548049522914,-0.254939232795207,-1.37338562300566,-0.929531466941195,-0.396608135882324,-0.61950620435454,-1.03712402175983,-0.430388499959318,-1.30667365344521,-2.42989360593768,-0.953212831938107,0.802491945744541,-0.327934650027019,0.0907747253180341,1.94750838726573,-10709.3785221022,4,"dev+barren"
0.473856354364025,-2.00042524108622,-1.17630678142617,-2.29777104526128,-1.08273389044867,-0.565479147586808,0.25721899118299,-0.0468489724266914,-0.0163004527935494,-1.37666802993904,-1.19518912700959,0.013007597984767,-1.53338526008068,-1.50833923883798,-1.40603940342015,-0.708660496896925,-1.58191908218691,-1.48627527660892,-0.204284026099535,-1.7634470289397,-0.420235380685508,-1.94678672194896,-1.5792826106644,-1.55656498501835,-1.40040948157597,-1.7443374490944,-2.2538470901675,-1.13055229869845,-2.37360590608049,-0.925595447339601,-2.24370404251095,-0.574131616296871,-1.43614114655626,-0.205991799521056,-0.557575886900149,-1.77058511707257,-1.11611923454446,-1.87406229624167,-1.78911189520884,-2.13388734454276,-1.61284806167319,-2.07326216944673,-1.41504665154718,-1.54121744231363,-2.23667449328737,-0.842031089114035,0.146923213825146,0.657646033788139,-1.35066792660897,-0.115921178171422,-1.4436128965819,-1.42280707718887,-0.85959256395762,-1.05963942754574,-1.37419263967459,-0.761948593707761,-2.11844920422766,-1.45636585505521,-0.128603519107069,-2.11394006532494,-2.38662360424125,-0.758165149711406,-0.603206740838047,-2.33645591764479,-0.439742705181527,-1.03994089964734,-0.477643888091598,1.02554958959151,-1.1138924806852,0.695175341065548,-0.518580358685026,0.149659324688046,1.95917375398497,-10701.1389017499,5,"dev+barren"
0.559269722178816,-0.4266850643563,-0.885760013759812,-1.55679167759252,-1.95475368237948,-1.59644523328044,-2.22581047075714,-0.907141203431335,-2.40936439893348,-1.09707825760562,-1.79010667435103,-2.48309915421324,-2.08904583879639,-1.29875764513413,-1.22486784029429,-2.79481026821333,-0.843225996705484,-1.57557795206456,-2.23546370554079,-1.03337744032102,-1.61810076177001,-0.879599202011982,-0.128624657705164,-1.69254552958918,-1.31864639384848,-0.13272437941186,-1.64449340678694,-1.25489025519443,-0.336733887162051,-0.372123226198432,-1.45988518823078,-0.874802577045289,-1.4095574506737,-1.93376356401627,-2.04173077109695,-0.7538677226139,-0.994423005540471,-1.93272465432482,-2.71882895193,-0.950639523973986,-0.445751577757665,-0.987573121049892,-1.27568039072377,-1.20662120003073,-1.85784384931677,-0.848128129844171,-2.07546701474632,-2.14241688303327,0.012281404580326,-0.594760968179575,-0.28245333930654,-0.731401452050289,-2.25039666851368,-0.952862191184621,-1.45811751864607,-2.01212316679431,-0.226217706511531,-1.46422183615786,-0.961946013585594,-1.31561227508089,-1.59803685147856,-1.36674646804492,-1.61960154202676,-0.183781057846236,-1.40318906606546,-0.675702176417472,-1.35688720822849,-2.12610984473935,-1.26288621163022,0.7571518725694,-0.270106611867466,0.0903328216803749,1.95741518277153,-10716.6723523134,6,"dev+barren"
0.481813746794543,-0.203039135199515,-0.477470730622874,-1.58631209399604,-2.13953562030734,-1.45980441326056,-2.07106524430919,-2.21751623503902,-2.19348517698661,-1.92505637915398,-1.66342029411513,-1.85995449371334,-2.20760413246305,-1.09243043577395,-0.627231525537647,-2.73881517456415,-0.794931882615562,-2.21034298637288,-1.71268241074616,-1.41048752635061,-1.4320197582219,-0.971166590755377,-0.687422320819254,-1.54046555349512,-1.6025154018518,-0.351343979938126,-0.982396011219635,-1.38668217180216,0.264270152710741,-2.43583998436269,-2.66959264071641,-0.930513134544969,-0.640803355122499,-1.83645884000934,-0.830960289633294,-2.32156972053394,-0.683225507073698,-1.95258030714914,-1.40661016206324,-1.2926866941431,-0.0727741043782718,-0.983025010381375,-1.33917327425895,-0.76019704527164,-2.0917247264667,-1.41783475129496,-1.97266179906986,-0.670199459731747,0.43615526971723,-0.969364097935758,0.6586346357465,-1.33654806956754,-1.84627103773357,-0.767746046178484,-1.21218162129941,-1.87157412354103,-0.647248093994252,-1.68006040999288,-1.60810441231574,-0.838415345225666,-1.52364120219891,-1.60737077001312,0.231252220204082,-0.142789899054319,-1.10466564043304,-1.4464992956609,-0.576609411965519,-1.58963073395225,-1.33282441456293,0.648722657653861,-0.222213448665478,0.114166501159134,1.95452871418414,-10704.9657180689,7,"dev+barren"
0.513241671465689,-2.26844533506677,-1.94138043533693,-1.70802949128757,-0.993656497359329,-1.30154126316576,-0.656817109760011,0.0449210868872119,-0.321433729765196,-2.29748967940757,-1.85453798048773,-0.715510824195945,-2.55784290028338,-0.065646543867441,-1.63045800628843,-1.56907345831295,-1.80263513252093,-1.06286518064932,-2.00987564206707,-0.865680448158678,-2.87116972696662,-1.65470474430842,-0.886583535928792,-0.258210424270019,-1.09632022372095,-2.26622863209082,-2.49975940288742,-1.31951957636499,-2.72699634905304,0.163663745145289,-1.06659847852369,-1.91652710144485,-1.19476875641148,-1.44899060385525,-1.29146997898483,-1.75675471008448,-1.8662891418484,-1.72735310477719,-1.15524019394124,-1.42891110210266,-0.585077561854474,-2.1615099685843,-1.40671959667062,-2.26682812539061,-1.9196667303928,-0.677212963925761,-0.906110447053895,-0.872339423226133,-2.34046705516233,-0.774113325564714,-2.07872581427435,-1.00544584231177,-2.37147372306008,-0.822278034662766,-0.993127766688626,-1.35290915433901,-1.72526604530342,-0.93795262985544,-0.0836481737636698,-2.04068401715884,-1.71448403917811,-0.757633232390366,0.560200954341115,-2.1179021005307,-0.744941618386738,-0.52930998344357,-0.975945400906996,0.072082025636363,-1.30564953751492,0.721940420949696,-0.338843707931121,0.121841766171353,1.96002170791648,-10708.5977555787,8,"dev+barren"
0.442589986624222,-2.34258607311415,-2.33934999570733,-1.20531309882762,-0.561922862823649,-1.56003325565567,-1.11201306047857,-0.339162027655129,-1.34969158324059,-1.96510288538354,-1.28656041681613,-0.59462572359335,-1.67812112755429,0.296503092481012,-1.47766567673262,-0.583472797319589,-1.64729948363288,-1.99919194524138,-1.99384088249827,-1.54952095600028,-2.66596565929934,-2.54210008611869,-1.06963441646173,-0.536070505679906,-1.18977405041946,-2.0638256410885,-1.85361657013411,-1.52609466128263,-1.33334778649932,-0.0506200280658775,-0.584861490640353,-2.11430795658842,-1.43947069933923,-1.28160686773826,-0.709648574426979,-0.559200451425735,-1.22483198804667,-2.10134554033118,-1.13945223694542,-1.36995324450325,-0.326187718245791,-1.61364743963136,-1.56280941841529,-0.380315715595834,-1.18875838924153,-0.719326686785332,-1.09070303922631,-2.33937095984481,-2.98646749433776,-1.02676645436824,-1.01711964301992,-0.885003165217074,-1.99549825630862,-1.23908367355508,-0.81494312186988,-0.843492896857223,-1.67998866374379,-0.145734933533679,-0.08189659219788,-2.34496552773376,-1.57335864181218,-1.10818044325538,-0.237075452869775,-1.64489707182341,-0.676286987095746,-0.596183081325813,-1.48180574047932,-1.35279670040728,-1.35535514347214,0.709012995395618,-0.00670693093072341,0.160983091836545,1.96464722649789,-10713.1492989064,9,"dev+barren"
0.508816285716347,-0.0381116046722426,-1.20538092372725,-1.73582944689589,-0.625094595329983,-0.659584688559605,-1.1628102706371,-2.77153383825577,-1.28236883342387,-1.69806774406737,-0.588345175263997,-0.175593553542671,-1.46413125730584,-0.518531029631528,-1.73533431808725,-1.38595961800659,-0.571611193484627,-0.175015764529881,-1.55711514329282,-0.645780353933785,-2.02906577889832,-1.08612307014189,-1.94113017322042,-1.65309981482694,-1.43404897615125,-1.66454063816622,-1.14654346616815,-0.813979613785871,-2.657494473167,-2.73917291796591,-1.32707215045049,-1.53510119518501,-1.72523799997297,-0.915149200206173,-1.37917579256735,-1.4635274716258,-1.55763041259654,-1.60134098968101,-2.08270240626468,-0.393058399735915,-0.40519290118378,-0.727044705970249,-0.274444613328443,-1.73524635122618,-0.690348364807127,-1.86988519108802,-0.890070487810709,-1.69184309055177,-1.54744909406034,-1.454002896486,-2.64892057081295,-1.19131620356762,-1.70011336961582,-0.653404786500345,-0.609060027277994,-0.0759217355114596,-1.98047191735813,-0.103294562584999,-2.67599091673897,-1.44918958228503,-1.17360599477161,-1.34729009604868,-2.97804241139865,-1.05708011589039,-1.43153762265392,-2.24381627951734,-1.77431059572364,-1.68263421472959,-1.26963852602506,0.676625325576966,0.346765771856268,0.0104588163770731,1.94359999308872,-10702.2042476029,10,"dev+barren"
