"mbbs_county","year","route_num","stop_num","ijbg_class","numpix","frequency","percent_developed"
"chatham",2016,1,15,"developed",560,79,14.1071428571429
"chatham",2019,1,15,"developed",560,86,15.3571428571429
"chatham",2021,1,15,"developed",560,86,15.3571428571429
"chatham",2001,1,16,"developed",560,93,16.6071428571429
"chatham",2004,1,16,"developed",560,93,16.6071428571429
"chatham",2006,1,16,"developed",560,93,16.6071428571429
"chatham",2008,1,16,"developed",560,93,16.6071428571429
"chatham",2011,1,16,"developed",560,93,16.6071428571429
"chatham",2013,1,16,"developed",560,93,16.6071428571429
"chatham",2016,1,16,"developed",560,93,16.6071428571429
"chatham",2019,1,16,"developed",560,126,22.5
"chatham",2021,1,16,"developed",560,162,28.9285714285714
"chatham",2001,1,17,"developed",560,97,17.3214285714286
"chatham",2004,1,17,"developed",560,97,17.3214285714286
"chatham",2006,1,17,"developed",560,97,17.3214285714286
"chatham",2008,1,17,"developed",560,97,17.3214285714286
"chatham",2011,1,17,"developed",560,97,17.3214285714286
"chatham",2013,1,17,"developed",560,97,17.3214285714286
"chatham",2016,1,17,"developed",560,102,18.2142857142857
"chatham",2019,1,17,"developed",560,136,24.2857142857143
"chatham",2021,1,17,"developed",560,136,24.2857142857143
"chatham",2001,1,18,"developed",559,107,19.1413237924866
"chatham",2004,1,18,"developed",559,107,19.1413237924866
"chatham",2006,1,18,"developed",559,107,19.1413237924866
"chatham",2008,1,18,"developed",559,107,19.1413237924866
"chatham",2011,1,18,"developed",559,107,19.1413237924866
"chatham",2013,1,18,"developed",559,107,19.1413237924866
"chatham",2016,1,18,"developed",559,107,19.1413237924866
"chatham",2019,1,18,"developed",559,151,27.0125223613596
"chatham",2021,1,18,"developed",559,158,28.2647584973166
"chatham",2001,1,19,"developed",563,104,18.4724689165187
"chatham",2004,1,19,"developed",563,104,18.4724689165187
"chatham",2006,1,19,"developed",563,104,18.4724689165187
"chatham",2008,1,19,"developed",563,104,18.4724689165187
"chatham",2011,1,19,"developed",563,115,20.4262877442274
"chatham",2013,1,19,"developed",563,115,20.4262877442274
"chatham",2016,1,19,"developed",563,115,20.4262877442274
"chatham",2019,1,19,"developed",563,145,25.7548845470693
"chatham",2021,1,19,"developed",563,160,28.4191829484902
"chatham",2001,1,20,"developed",556,73,13.1294964028777
"chatham",2004,1,20,"developed",556,73,13.1294964028777
"chatham",2006,1,20,"developed",556,95,17.0863309352518
"chatham",2008,1,20,"developed",556,95,17.0863309352518
"chatham",2011,1,20,"developed",556,96,17.2661870503597
"chatham",2013,1,20,"developed",556,96,17.2661870503597
"chatham",2016,1,20,"developed",556,96,17.2661870503597
"chatham",2019,1,20,"developed",556,127,22.841726618705
"chatham",2021,1,20,"developed",556,127,22.841726618705
"chatham",2001,2,1,"developed",555,37,6.66666666666667
"chatham",2004,2,1,"developed",555,37,6.66666666666667
"chatham",2006,2,1,"developed",555,37,6.66666666666667
"chatham",2008,2,1,"developed",555,37,6.66666666666667
"chatham",2011,2,1,"developed",555,37,6.66666666666667
"chatham",2013,2,1,"developed",555,37,6.66666666666667
"chatham",2016,2,1,"developed",555,37,6.66666666666667
"chatham",2019,2,1,"developed",555,37,6.66666666666667
"chatham",2021,2,1,"developed",555,37,6.66666666666667
"chatham",2001,2,2,"developed",555,37,6.66666666666667
"chatham",2004,2,2,"developed",555,37,6.66666666666667
"chatham",2006,2,2,"developed",555,37,6.66666666666667
"chatham",2008,2,2,"developed",555,37,6.66666666666667
"chatham",2011,2,2,"developed",555,37,6.66666666666667
"chatham",2013,2,2,"developed",555,37,6.66666666666667
"chatham",2016,2,2,"developed",555,37,6.66666666666667
"chatham",2019,2,2,"developed",555,39,7.02702702702703
"chatham",2021,2,2,"developed",555,39,7.02702702702703
"chatham",2001,2,3,"developed",553,53,9.58408679927667
"chatham",2004,2,3,"developed",553,53,9.58408679927667
"chatham",2006,2,3,"developed",553,53,9.58408679927667
"chatham",2008,2,3,"developed",553,53,9.58408679927667
"chatham",2011,2,3,"developed",553,53,9.58408679927667
"chatham",2013,2,3,"developed",553,53,9.58408679927667
"chatham",2016,2,3,"developed",553,53,9.58408679927667
"chatham",2019,2,3,"developed",553,53,9.58408679927667
"chatham",2021,2,3,"developed",553,53,9.58408679927667
"chatham",2001,2,4,"developed",560,37,6.60714285714286
"chatham",2004,2,4,"developed",560,37,6.60714285714286
"chatham",2006,2,4,"developed",560,37,6.60714285714286
"chatham",2008,2,4,"developed",560,37,6.60714285714286
"chatham",2011,2,4,"developed",560,37,6.60714285714286
"chatham",2013,2,4,"developed",560,37,6.60714285714286
"chatham",2016,2,4,"developed",560,37,6.60714285714286
"chatham",2019,2,4,"developed",560,37,6.60714285714286
"chatham",2021,2,4,"developed",560,37,6.60714285714286
"chatham",2001,2,5,"developed",559,155,27.7280858676207
"chatham",2004,2,5,"developed",559,155,27.7280858676207
"chatham",2006,2,5,"developed",559,207,37.0304114490161
"chatham",2008,2,5,"developed",559,207,37.0304114490161
"chatham",2011,2,5,"developed",559,284,50.8050089445438
"chatham",2013,2,5,"developed",559,284,50.8050089445438
"chatham",2016,2,5,"developed",559,284,50.8050089445438
"chatham",2019,2,5,"developed",559,294,52.5939177101968
"chatham",2021,2,5,"developed",559,294,52.5939177101968
"chatham",2001,2,6,"developed",554,262,47.2924187725632
"chatham",2004,2,6,"developed",554,262,47.2924187725632
"chatham",2006,2,6,"developed",554,262,47.2924187725632
"chatham",2008,2,6,"developed",554,262,47.2924187725632
"chatham",2011,2,6,"developed",554,348,62.8158844765343
"chatham",2013,2,6,"developed",554,348,62.8158844765343
"chatham",2016,2,6,"developed",554,348,62.8158844765343
"chatham",2019,2,6,"developed",554,371,66.9675090252708
"chatham",2021,2,6,"developed",554,371,66.9675090252708
"chatham",2001,2,7,"developed",559,134,23.9713774597496
"chatham",2004,2,7,"developed",559,134,23.9713774597496
"chatham",2006,2,7,"developed",559,164,29.3381037567084
"chatham",2008,2,7,"developed",559,164,29.3381037567084
"chatham",2011,2,7,"developed",559,190,33.9892665474061
"chatham",2013,2,7,"developed",559,190,33.9892665474061
"chatham",2016,2,7,"developed",559,190,33.9892665474061
"chatham",2019,2,7,"developed",559,195,34.8837209302326
"chatham",2021,2,7,"developed",559,195,34.8837209302326
"chatham",2001,2,8,"developed",559,161,28.8014311270125
"chatham",2004,2,8,"developed",559,161,28.8014311270125
"chatham",2006,2,8,"developed",559,161,28.8014311270125
"chatham",2008,2,8,"developed",559,161,28.8014311270125
"chatham",2011,2,8,"developed",559,161,28.8014311270125
"chatham",2013,2,8,"developed",559,161,28.8014311270125
"chatham",2016,2,8,"developed",559,161,28.8014311270125
"chatham",2019,2,8,"developed",559,200,35.778175313059
"chatham",2021,2,8,"developed",559,200,35.778175313059
"chatham",2001,2,9,"developed",558,57,10.2150537634409
"chatham",2004,2,9,"developed",558,57,10.2150537634409
"chatham",2006,2,9,"developed",558,57,10.2150537634409
"chatham",2008,2,9,"developed",558,57,10.2150537634409
"chatham",2011,2,9,"developed",558,57,10.2150537634409
"chatham",2013,2,9,"developed",558,57,10.2150537634409
"chatham",2016,2,9,"developed",558,57,10.2150537634409
"chatham",2019,2,9,"developed",558,70,12.5448028673835
"chatham",2021,2,9,"developed",558,70,12.5448028673835
"chatham",2001,2,10,"developed",560,57,10.1785714285714
"chatham",2004,2,10,"developed",560,57,10.1785714285714
"chatham",2006,2,10,"developed",560,57,10.1785714285714
"chatham",2008,2,10,"developed",560,57,10.1785714285714
"chatham",2011,2,10,"developed",560,57,10.1785714285714
"chatham",2013,2,10,"developed",560,57,10.1785714285714
"chatham",2016,2,10,"developed",560,57,10.1785714285714
"chatham",2019,2,10,"developed",560,67,11.9642857142857
"chatham",2021,2,10,"developed",560,67,11.9642857142857
"chatham",2001,2,11,"developed",560,63,11.25
"chatham",2004,2,11,"developed",560,63,11.25
"chatham",2006,2,11,"developed",560,63,11.25
"chatham",2008,2,11,"developed",560,63,11.25
"chatham",2011,2,11,"developed",560,63,11.25
"chatham",2013,2,11,"developed",560,63,11.25
"chatham",2016,2,11,"developed",560,63,11.25
"chatham",2019,2,11,"developed",560,78,13.9285714285714
"chatham",2021,2,11,"developed",560,78,13.9285714285714
"chatham",2001,2,12,"developed",555,48,8.64864864864865
"chatham",2004,2,12,"developed",555,48,8.64864864864865
"chatham",2006,2,12,"developed",555,48,8.64864864864865
"chatham",2008,2,12,"developed",555,48,8.64864864864865
"chatham",2011,2,12,"developed",555,48,8.64864864864865
"chatham",2013,2,12,"developed",555,48,8.64864864864865
"chatham",2016,2,12,"developed",555,48,8.64864864864865
"chatham",2019,2,12,"developed",555,53,9.54954954954955
"chatham",2021,2,12,"developed",555,53,9.54954954954955
"chatham",2001,2,13,"developed",558,84,15.0537634408602
"chatham",2004,2,13,"developed",558,84,15.0537634408602
"chatham",2006,2,13,"developed",558,84,15.0537634408602
"chatham",2008,2,13,"developed",558,84,15.0537634408602
"chatham",2011,2,13,"developed",558,84,15.0537634408602
"chatham",2013,2,13,"developed",558,84,15.0537634408602
"chatham",2016,2,13,"developed",558,84,15.0537634408602
"chatham",2019,2,13,"developed",558,85,15.2329749103943
"chatham",2021,2,13,"developed",558,85,15.2329749103943
"chatham",2001,2,14,"developed",557,55,9.87432675044883
"chatham",2004,2,14,"developed",557,55,9.87432675044883
"chatham",2006,2,14,"developed",557,55,9.87432675044883
"chatham",2008,2,14,"developed",557,55,9.87432675044883
"chatham",2011,2,14,"developed",557,55,9.87432675044883
"chatham",2013,2,14,"developed",557,55,9.87432675044883
"chatham",2016,2,14,"developed",557,55,9.87432675044883
"chatham",2019,2,14,"developed",557,57,10.2333931777379
"chatham",2021,2,14,"developed",557,57,10.2333931777379
"chatham",2001,2,15,"developed",561,81,14.4385026737968
"chatham",2004,2,15,"developed",561,81,14.4385026737968
"chatham",2006,2,15,"developed",561,81,14.4385026737968
"chatham",2008,2,15,"developed",561,81,14.4385026737968
"chatham",2011,2,15,"developed",561,81,14.4385026737968
"chatham",2013,2,15,"developed",561,81,14.4385026737968
"chatham",2016,2,15,"developed",561,81,14.4385026737968
"chatham",2019,2,15,"developed",561,81,14.4385026737968
"chatham",2021,2,15,"developed",561,81,14.4385026737968
"chatham",2001,2,16,"developed",561,51,9.09090909090909
"chatham",2004,2,16,"developed",561,51,9.09090909090909
"chatham",2006,2,16,"developed",561,51,9.09090909090909
"chatham",2008,2,16,"developed",561,51,9.09090909090909
"chatham",2011,2,16,"developed",561,51,9.09090909090909
"chatham",2013,2,16,"developed",561,51,9.09090909090909
"chatham",2016,2,16,"developed",561,51,9.09090909090909
"chatham",2019,2,16,"developed",561,76,13.5472370766488
"chatham",2021,2,16,"developed",561,76,13.5472370766488
"chatham",2001,2,17,"developed",560,100,17.8571428571429
"chatham",2004,2,17,"developed",560,100,17.8571428571429
"chatham",2006,2,17,"developed",560,100,17.8571428571429
"chatham",2008,2,17,"developed",560,100,17.8571428571429
"chatham",2011,2,17,"developed",560,100,17.8571428571429
"chatham",2013,2,17,"developed",560,100,17.8571428571429
"chatham",2016,2,17,"developed",560,100,17.8571428571429
"chatham",2019,2,17,"developed",560,132,23.5714285714286
"chatham",2021,2,17,"developed",560,132,23.5714285714286
"chatham",2001,2,18,"developed",560,29,5.17857142857143
"chatham",2004,2,18,"developed",560,29,5.17857142857143
"chatham",2006,2,18,"developed",560,30,5.35714285714286
"chatham",2008,2,18,"developed",560,30,5.35714285714286
"chatham",2011,2,18,"developed",560,30,5.35714285714286
"chatham",2013,2,18,"developed",560,30,5.35714285714286
"chatham",2016,2,18,"developed",560,42,7.5
"chatham",2019,2,18,"developed",560,68,12.1428571428571
"chatham",2021,2,18,"developed",560,68,12.1428571428571
"chatham",2001,2,19,"developed",556,265,47.6618705035971
"chatham",2004,2,19,"developed",556,265,47.6618705035971
"chatham",2006,2,19,"developed",556,265,47.6618705035971
"chatham",2008,2,19,"developed",556,265,47.6618705035971
"chatham",2011,2,19,"developed",556,265,47.6618705035971
"chatham",2013,2,19,"developed",556,265,47.6618705035971
"chatham",2016,2,19,"developed",556,265,47.6618705035971
"chatham",2019,2,19,"developed",556,282,50.7194244604317
"chatham",2021,2,19,"developed",556,282,50.7194244604317
"chatham",2001,2,20,"developed",561,34,6.06060606060606
"chatham",2004,2,20,"developed",561,34,6.06060606060606
"chatham",2006,2,20,"developed",561,34,6.06060606060606
"chatham",2008,2,20,"developed",561,34,6.06060606060606
"chatham",2011,2,20,"developed",561,102,18.1818181818182
"chatham",2013,2,20,"developed",561,102,18.1818181818182
"chatham",2016,2,20,"developed",561,102,18.1818181818182
"chatham",2019,2,20,"developed",561,109,19.4295900178253
"chatham",2021,2,20,"developed",561,109,19.4295900178253
"chatham",2001,3,1,"developed",554,51,9.2057761732852
"chatham",2004,3,1,"developed",554,51,9.2057761732852
"chatham",2006,3,1,"developed",554,51,9.2057761732852
"chatham",2008,3,1,"developed",554,51,9.2057761732852
"chatham",2011,3,1,"developed",554,51,9.2057761732852
"chatham",2013,3,1,"developed",554,51,9.2057761732852
"chatham",2016,3,1,"developed",554,51,9.2057761732852
"chatham",2019,3,1,"developed",554,70,12.6353790613718
"chatham",2021,3,1,"developed",554,70,12.6353790613718
"chatham",2001,3,2,"developed",561,53,9.44741532976827
"chatham",2004,3,2,"developed",561,53,9.44741532976827
"chatham",2006,3,2,"developed",561,53,9.44741532976827
"chatham",2008,3,2,"developed",561,53,9.44741532976827
"chatham",2011,3,2,"developed",561,53,9.44741532976827
"chatham",2013,3,2,"developed",561,53,9.44741532976827
"chatham",2016,3,2,"developed",561,53,9.44741532976827
"chatham",2019,3,2,"developed",561,73,13.0124777183601
"chatham",2021,3,2,"developed",561,73,13.0124777183601
"chatham",2001,3,3,"developed",556,80,14.3884892086331
"chatham",2004,3,3,"developed",556,80,14.3884892086331
"chatham",2006,3,3,"developed",556,80,14.3884892086331
"chatham",2008,3,3,"developed",556,80,14.3884892086331
"chatham",2011,3,3,"developed",556,80,14.3884892086331
"chatham",2013,3,3,"developed",556,80,14.3884892086331
"chatham",2016,3,3,"developed",556,83,14.9280575539568
"chatham",2019,3,3,"developed",556,104,18.705035971223
"chatham",2021,3,3,"developed",556,104,18.705035971223
"chatham",2001,3,4,"developed",555,41,7.38738738738739
"chatham",2004,3,4,"developed",555,41,7.38738738738739
"chatham",2006,3,4,"developed",555,45,8.10810810810811
"chatham",2008,3,4,"developed",555,45,8.10810810810811
"chatham",2011,3,4,"developed",555,45,8.10810810810811
"chatham",2013,3,4,"developed",555,45,8.10810810810811
"chatham",2016,3,4,"developed",555,57,10.2702702702703
"chatham",2019,3,4,"developed",555,62,11.1711711711712
"chatham",2021,3,4,"developed",555,62,11.1711711711712
"chatham",2001,3,5,"developed",556,80,14.3884892086331
"chatham",2004,3,5,"developed",556,80,14.3884892086331
"chatham",2006,3,5,"developed",556,92,16.5467625899281
"chatham",2008,3,5,"developed",556,92,16.5467625899281
"chatham",2011,3,5,"developed",556,92,16.5467625899281
"chatham",2013,3,5,"developed",556,92,16.5467625899281
"chatham",2016,3,5,"developed",556,92,16.5467625899281
"chatham",2019,3,5,"developed",556,98,17.6258992805755
"chatham",2021,3,5,"developed",556,98,17.6258992805755
"chatham",2001,3,6,"developed",553,42,7.59493670886076
"chatham",2004,3,6,"developed",553,42,7.59493670886076
"chatham",2006,3,6,"developed",553,42,7.59493670886076
"chatham",2008,3,6,"developed",553,42,7.59493670886076
"chatham",2011,3,6,"developed",553,42,7.59493670886076
"chatham",2013,3,6,"developed",553,42,7.59493670886076
"chatham",2016,3,6,"developed",553,42,7.59493670886076
"chatham",2019,3,6,"developed",553,46,8.31826401446655
"chatham",2021,3,6,"developed",553,46,8.31826401446655
"chatham",2001,3,7,"developed",558,339,60.752688172043
"chatham",2004,3,7,"developed",558,339,60.752688172043
"chatham",2006,3,7,"developed",558,340,60.9318996415771
"chatham",2008,3,7,"developed",558,340,60.9318996415771
"chatham",2011,3,7,"developed",558,341,61.1111111111111
"chatham",2013,3,7,"developed",558,341,61.1111111111111
"chatham",2016,3,7,"developed",558,341,61.1111111111111
"chatham",2019,3,7,"developed",558,352,63.0824372759857
"chatham",2021,3,7,"developed",558,352,63.0824372759857
"chatham",2001,3,8,"developed",558,125,22.4014336917563
"chatham",2004,3,8,"developed",558,125,22.4014336917563
"chatham",2006,3,8,"developed",558,125,22.4014336917563
"chatham",2008,3,8,"developed",558,125,22.4014336917563
"chatham",2011,3,8,"developed",558,125,22.4014336917563
"chatham",2013,3,8,"developed",558,125,22.4014336917563
"chatham",2016,3,8,"developed",558,125,22.4014336917563
"chatham",2019,3,8,"developed",558,129,23.1182795698925
"chatham",2021,3,8,"developed",558,129,23.1182795698925
"chatham",2001,3,9,"developed",553,40,7.23327305605787
"chatham",2004,3,9,"developed",553,40,7.23327305605787
"chatham",2006,3,9,"developed",553,40,7.23327305605787
"chatham",2008,3,9,"developed",553,40,7.23327305605787
"chatham",2011,3,9,"developed",553,40,7.23327305605787
"chatham",2013,3,9,"developed",553,40,7.23327305605787
"chatham",2016,3,9,"developed",553,40,7.23327305605787
"chatham",2019,3,9,"developed",553,41,7.41410488245931
"chatham",2021,3,9,"developed",553,41,7.41410488245931
"chatham",2001,3,10,"developed",560,38,6.78571428571429
"chatham",2004,3,10,"developed",560,38,6.78571428571429
"chatham",2006,3,10,"developed",560,38,6.78571428571429
"chatham",2008,3,10,"developed",560,38,6.78571428571429
"chatham",2011,3,10,"developed",560,38,6.78571428571429
"chatham",2013,3,10,"developed",560,38,6.78571428571429
"chatham",2016,3,10,"developed",560,38,6.78571428571429
"chatham",2019,3,10,"developed",560,39,6.96428571428571
"chatham",2021,3,10,"developed",560,39,6.96428571428571
"chatham",2001,3,11,"developed",560,51,9.10714285714286
"chatham",2004,3,11,"developed",560,51,9.10714285714286
"chatham",2006,3,11,"developed",560,51,9.10714285714286
"chatham",2008,3,11,"developed",560,51,9.10714285714286
"chatham",2011,3,11,"developed",560,51,9.10714285714286
"chatham",2013,3,11,"developed",560,51,9.10714285714286
"chatham",2016,3,11,"developed",560,51,9.10714285714286
"chatham",2019,3,11,"developed",560,51,9.10714285714286
"chatham",2021,3,11,"developed",560,51,9.10714285714286
"chatham",2001,3,12,"developed",559,28,5.00894454382826
"chatham",2004,3,12,"developed",559,28,5.00894454382826
"chatham",2006,3,12,"developed",559,28,5.00894454382826
"chatham",2008,3,12,"developed",559,28,5.00894454382826
"chatham",2011,3,12,"developed",559,28,5.00894454382826
"chatham",2013,3,12,"developed",559,28,5.00894454382826
"chatham",2016,3,12,"developed",559,28,5.00894454382826
"chatham",2019,3,12,"developed",559,28,5.00894454382826
"chatham",2021,3,12,"developed",559,28,5.00894454382826
"chatham",2001,3,13,"developed",555,34,6.12612612612613
"chatham",2004,3,13,"developed",555,34,6.12612612612613
"chatham",2006,3,13,"developed",555,34,6.12612612612613
"chatham",2008,3,13,"developed",555,34,6.12612612612613
"chatham",2011,3,13,"developed",555,34,6.12612612612613
"chatham",2013,3,13,"developed",555,34,6.12612612612613
"chatham",2016,3,13,"developed",555,34,6.12612612612613
"chatham",2019,3,13,"developed",555,34,6.12612612612613
"chatham",2021,3,13,"developed",555,34,6.12612612612613
"chatham",2001,3,14,"developed",553,35,6.32911392405063
"chatham",2004,3,14,"developed",553,35,6.32911392405063
"chatham",2006,3,14,"developed",553,35,6.32911392405063
"chatham",2008,3,14,"developed",553,35,6.32911392405063
"chatham",2011,3,14,"developed",553,35,6.32911392405063
"chatham",2013,3,14,"developed",553,35,6.32911392405063
"chatham",2016,3,14,"developed",553,35,6.32911392405063
"chatham",2019,3,14,"developed",553,39,7.05244122965642
"chatham",2021,3,14,"developed",553,39,7.05244122965642
"chatham",2001,3,15,"developed",555,48,8.64864864864865
"chatham",2004,3,15,"developed",555,48,8.64864864864865
"chatham",2006,3,15,"developed",555,48,8.64864864864865
"chatham",2008,3,15,"developed",555,48,8.64864864864865
"chatham",2011,3,15,"developed",555,48,8.64864864864865
"chatham",2013,3,15,"developed",555,48,8.64864864864865
"chatham",2016,3,15,"developed",555,48,8.64864864864865
"chatham",2019,3,15,"developed",555,51,9.18918918918919
"chatham",2021,3,15,"developed",555,51,9.18918918918919
"chatham",2001,3,16,"developed",560,33,5.89285714285714
"chatham",2004,3,16,"developed",560,33,5.89285714285714
"chatham",2006,3,16,"developed",560,33,5.89285714285714
"chatham",2008,3,16,"developed",560,33,5.89285714285714
