"rownames","mean","se_mean","sd","conf_2.5","conf_25","conf_50","conf_75","conf_97.5","n_eff","Rhat","sp_id","q_rt_standard","slope","raw","flag_rhat","flag_neff","common_name"
"a",0.0031702533162328,0.000104367165990245,0.0240758359364482,-0.044627119781518,-0.0128747761321143,0.003117586504264,0.0195064318374793,0.0499165217813533,53215.1105842082,0.999963406790596,NA,NA,NA,NA,FALSE,FALSE,NA
"sig_spqrt",0.0255282638506889,0.000126436319945721,0.0192533702904864,0.00094898706967156,0.0103394005609275,0.0215697780216748,0.0368472487224637,0.0715203947551334,23188.3492791059,1.00025680048683,NA,NA,NA,NA,FALSE,FALSE,NA
"sig_lcc",0.0151802505128324,0.0000772171360365408,0.0116150097466036,0.000578001582110329,0.00606210539111251,0.0127194743144468,0.0218337481904537,0.0434518100071698,22626.2081291998,1.0000213883149,NA,NA,NA,NA,FALSE,FALSE,NA
"c_obs",0.0518075117787006,0.000306290050717119,0.0674081670650815,-0.0808450598199727,0.00657821048554065,0.0518318720339706,0.0975337030788391,0.183754501653797,48434.9947246191,0.999924311234178,NA,NA,NA,NA,FALSE,FALSE,NA
"sigma",2.80118273030493,0.0000636384040632618,0.0159476130300494,2.77017549067462,2.79031138042908,2.80116274982003,2.81189461766395,2.8326147380579,62799.0130322771,0.999900816930696,NA,NA,NA,NA,FALSE,FALSE,NA
"a_spqrt[1,1]",-0.000152699475347605,0.000182105314338706,0.0316685206125397,-0.069447271037141,-0.0118213499781828,-0.0000102190191101911,0.0113556398552102,0.0677035095883242,30241.9862754389,0.9999015868594,1,NA,NA,NA,FALSE,FALSE,"Acadian Flycatcher"
"a_spqrt[1,2]",0.000220094390236029,0.000174536603462927,0.0320673844968476,-0.0695319235673735,-0.0119238130575331,0.00000190837387596627,0.0117231919365503,0.0705035679612288,33756.2378146978,0.999863331602525,1,NA,NA,NA,FALSE,FALSE,"Acadian Flycatcher"
"a_spqrt[1,3]",0.000346227725690249,0.000180036992742494,0.0320497638831582,-0.0699473825971145,-0.0113622910356943,0.000036309125252858,0.0116828860495488,0.0708262495025937,31690.2867215232,0.999897432454572,1,NA,NA,NA,FALSE,FALSE,"Acadian Flycatcher"
"a_spqrt[1,4]",0.0000629135407867807,0.000178390038194158,0.0322863859127559,-0.0699757327795261,-0.0118086532787648,-0.00000479114732176535,0.0118734620798499,0.0708398962641465,32756.5134561072,1.00007766992115,1,NA,NA,NA,FALSE,FALSE,"Acadian Flycatcher"
"a_spqrt[1,5]",-0.000362206410946145,0.000180960313608688,0.0316283106378653,-0.0698611446267327,-0.0120171063133622,-0.0000575947054606272,0.0115178643553775,0.067711345190787,30548.1778725998,0.999985836736309,1,NA,NA,NA,FALSE,FALSE,"Acadian Flycatcher"
"a_spqrt[1,6]",-0.000177947468324517,0.000179710518427779,0.032049564918293,-0.0708200149019059,-0.0119492860167453,-0.0000542144503122587,0.0114404548319983,0.0694368786621978,31805.1378600969,0.999930423474803,1,NA,NA,NA,FALSE,FALSE,"Acadian Flycatcher"
"a_spqrt[1,7]",-0.000281565365350048,0.000183556704920992,0.0318899098160253,-0.0704560717293446,-0.0118189816364807,-0.0000463719084203863,0.0114663207692215,0.0682185934072611,30183.2552374891,0.999944638856821,1,NA,NA,NA,FALSE,FALSE,"Acadian Flycatcher"
"a_spqrt[1,8]",-0.0000844267532137964,0.000179697365153595,0.032167789288655,-0.0696698489951274,-0.0118815097207515,0.00000352222459756567,0.0116057842026873,0.0692831636173091,32044.9067515741,0.99993057404731,1,NA,NA,NA,FALSE,FALSE,"Acadian Flycatcher"
"a_spqrt[1,9]",-0.0000976109009393039,0.000167100775727558,0.0311818916193258,-0.0684747919873527,-0.0118115539533532,0.000019920193352671,0.0116368810267978,0.0674298616905137,34821.5407451728,0.999893163373985,1,NA,NA,NA,FALSE,FALSE,"Acadian Flycatcher"
"a_spqrt[1,10]",0.0000450473660819297,0.000178375035504664,0.0317110208845667,-0.0683732552358297,-0.0117519761274496,-0.0000200342755701754,0.0115085040229226,0.0706878632911402,31604.7458414131,0.999951350157371,1,NA,NA,NA,FALSE,FALSE,"Acadian Flycatcher"
"a_spqrt[1,11]",-0.000257465227171815,0.000180278994890486,0.0320341084295521,-0.0712598389456481,-0.0118087768049539,-0.0000390719382740221,0.0114106374776114,0.0701111963269493,31574.3941701294,0.999897843507263,1,NA,NA,NA,FALSE,FALSE,"Acadian Flycatcher"
"a_spqrt[1,12]",0.000134274434541812,0.000179325870799215,0.031905643982967,-0.0689834583983782,-0.0116139802473321,-0.0000153723614830608,0.0118564671029113,0.0683664689448957,31655.4967351511,0.999926028166866,1,NA,NA,NA,FALSE,FALSE,"Acadian Flycatcher"
"a_spqrt[1,13]",0.0000301717057531862,0.000177619378168932,0.0312816463481979,-0.0676996373449704,-0.0116358378985955,-0.0000106119748950801,0.0115781986376487,0.0683562326114697,31016.9088005017,0.999978580078543,1,NA,NA,NA,FALSE,FALSE,"Acadian Flycatcher"
"a_spqrt[1,14]",0.000221294477450568,0.000185566961926595,0.0323056460152945,-0.0688818039846792,-0.0116452616237611,-0.0000106135451181263,0.0118035570121887,0.071609980570072,30307.8790106241,0.999989712985222,1,NA,NA,NA,FALSE,FALSE,"Acadian Flycatcher"
"a_spqrt[1,15]",-0.000140495878642749,0.000173882942191399,0.0313987061973402,-0.0672861623032009,-0.011884177742891,-0.0000615173224755841,0.0116062486005877,0.069564031068855,32606.9025855913,1.00002145334803,1,NA,NA,NA,FALSE,FALSE,"Acadian Flycatcher"
"a_spqrt[1,16]",0.0000108429237657407,0.000174660524492464,0.0317352149548996,-0.0687490085763592,-0.011678680021508,-0.0000307029332961718,0.0115393208480108,0.0682250224873042,33013.6367675662,0.999984414169406,1,NA,NA,NA,FALSE,FALSE,"Acadian Flycatcher"
"a_spqrt[1,17]",-0.0002956536547575,0.000180445230798296,0.0320946328946784,-0.0704512618618781,-0.0118908449018901,-0.0000244708915570836,0.0114660673817024,0.0678823829792289,31635.4494452594,0.99993303817718,1,NA,NA,NA,FALSE,FALSE,"Acadian Flycatcher"
"a_spqrt[1,18]",0.000235755486784527,0.000183533596925078,0.0319883866200013,-0.0673638467129003,-0.011527913216198,0.00000630099368518092,0.0118626060555312,0.070586170238781,30377.6042951922,0.999910400337686,1,NA,NA,NA,FALSE,FALSE,"Acadian Flycatcher"
"a_spqrt[1,19]",0.000201220932143327,0.00018089611800384,0.0317912691849084,-0.0687234886281837,-0.0116190264492215,0.0000513730809835568,0.0122636158905124,0.0689995611638488,30885.6850523605,1.00012048035952,1,NA,NA,NA,FALSE,FALSE,"Acadian Flycatcher"
"a_spqrt[1,20]",0.000134388660784485,0.00017713450208488,0.0320715275724343,-0.0695834360604836,-0.011281385415441,0.0000093163707277928,0.0115808863836502,0.0696010333687199,32781.8131161991,0.999934044115899,1,NA,NA,NA,FALSE,FALSE,"Acadian Flycatcher"
"a_spqrt[1,21]",0.000264750090473865,0.000176113839654787,0.0320709890849825,-0.0674542357122564,-0.0117773529845697,0.00000424333238492437,0.0119300218246051,0.0701946185558116,33161.7725729932,0.999879484494421,1,NA,NA,NA,FALSE,FALSE,"Acadian Flycatcher"
"a_spqrt[1,22]",-0.0000371416919403261,0.000175328181634013,0.0314932449296407,-0.068469723485424,-0.0117737313468038,-0.00000738708463685339,0.0113426609072328,0.0691684583288412,32264.977326185,0.999967665545488,1,NA,NA,NA,FALSE,FALSE,"Acadian Flycatcher"
"a_spqrt[1,23]",0.0000948542466287278,0.000181507990849567,0.03183605559475,-0.0695030273642131,-0.0116399189559674,0.0000205466391219196,0.0119048408695191,0.0694666787916084,30764.2980225412,0.999905212507953,1,NA,NA,NA,FALSE,FALSE,"Acadian Flycatcher"
"a_spqrt[1,24]",0.000600744071035172,0.000173261164253287,0.0311967131177773,-0.0652047364918432,-0.0111472607782259,0.0000718013205545798,0.0117114001912888,0.0682075935458827,32420.1650626829,0.999897362521505,1,NA,NA,NA,FALSE,FALSE,"Acadian Flycatcher"
"a_spqrt[1,25]",-0.000167154200282793,0.00017014647482347,0.0311073602413328,-0.068365732987574,-0.0118561272988368,-0.00000326450262196439,0.0116414068260733,0.0671533001118833,33425.691918691,0.999976750178372,1,NA,NA,NA,FALSE,FALSE,"Acadian Flycatcher"
"a_spqrt[1,26]",0.000348800290232994,0.000174993562694941,0.0321431177175454,-0.0692481662772001,-0.0115092197445122,0.0000404285736141531,0.0121106056027706,0.0725817919971056,33738.9724416708,1.00002806478005,1,NA,NA,NA,FALSE,FALSE,"Acadian Flycatcher"
"a_spqrt[1,27]",0.00014955364045494,0.0001747310293252,0.0320047025604747,-0.0695748975533238,-0.0117472314644321,0.0000083644718306848,0.0116818746899692,0.0699703015011166,33549.6134068646,0.999883169739295,1,NA,NA,NA,FALSE,FALSE,"Acadian Flycatcher"
"a_spqrt[1,28]",0.000264280704564655,0.000181077104169681,0.03244619394928,-0.0703817208879451,-0.0115899563778178,0.0000280039789164034,0.0116773794566566,0.0713133395163562,32107.0525379336,0.999884351659675,1,NA,NA,NA,FALSE,FALSE,"Acadian Flycatcher"
"a_spqrt[1,29]",0.000537015515719088,0.000182924662395149,0.0324146660691726,-0.0691901981365784,-0.0115852428721988,0.000123046860651418,0.012342496704337,0.0722613702258701,31400.6457597865,0.999950042196009,1,NA,NA,NA,FALSE,FALSE,"Acadian Flycatcher"
"a_spqrt[1,30]",-0.000161562162009241,0.000179019120917752,0.0321191740542538,-0.0699818463854239,-0.0121308410001453,-0.000042733341130689,0.0119000792625836,0.0695986391526818,32190.6612088723,0.999912403573305,1,NA,NA,NA,FALSE,FALSE,"Acadian Flycatcher"
"a_spqrt[1,31]",0.0000897670803837133,0.000176523888387307,0.0320569437932945,-0.0689883571749015,-0.0118390441451382,0.0000312149848306325,0.0118514541374811,0.0701446688259386,32978.9831536969,0.999921511687283,1,NA,NA,NA,FALSE,FALSE,"Acadian Flycatcher"
"a_spqrt[1,32]",0.000377091105798791,0.000176205522854676,0.0318863145625424,-0.0684508216763515,-0.0113474901064454,0.0000588244639670619,0.0118822233705225,0.0706827385982259,32746.8566986143,0.999909097387838,1,NA,NA,NA,FALSE,FALSE,"Acadian Flycatcher"
"a_spqrt[1,33]",0.0000468474009197573,0.000178186670859861,0.0325735776044186,-0.0702551664785507,-0.0120183444881594,-0.0000122157894034141,0.0119571635273177,0.0715750224108951,33418.0029633608,0.999977212483072,1,NA,NA,NA,FALSE,FALSE,"Acadian Flycatcher"
"a_spqrt[1,34]",0.000332623483212985,0.000180374052449371,0.0317752649467998,-0.0690014314369766,-0.0115973277823313,0.00000120463817135059,0.0118307076984071,0.0698060747374657,31033.4626237851,0.999878979720862,1,NA,NA,NA,FALSE,FALSE,"Acadian Flycatcher"
"a_spqrt[1,35]",-0.000415785235697361,0.000185740405884636,0.0324332054757081,-0.0719843683937493,-0.0120360259173962,-0.00002665797866319,0.0116289484224767,0.0682456518153806,30490.6699192624,0.99991534736068,1,NA,NA,NA,FALSE,FALSE,"Acadian Flycatcher"
"a_spqrt[1,36]",-0.000218455488289706,0.00017643191597167,0.0314590345430731,-0.070355465380367,-0.0117605770657826,-0.00000787636834086236,0.0117609013210969,0.0681988876691336,31793.3638169326,0.999908448633885,1,NA,NA,NA,FALSE,FALSE,"Acadian Flycatcher"
"a_spqrt[1,37]",-0.00043528374637427,0.000179766139971141,0.0323256308596366,-0.0716450482427854,-0.0123875616823087,-0.0000654489113950561,0.0115985785963273,0.0697258275383921,32335.3995903452,1.0000494526625,1,NA,NA,NA,FALSE,FALSE,"Acadian Flycatcher"
"a_spqrt[1,38]",0.000230234929528086,0.00017527058703283,0.0323913236151929,-0.0707252074303941,-0.011848294446042,-0.0000174679045185477,0.0119541627574646,0.0713079113851673,34153.8217613231,0.999910401834961,1,NA,NA,NA,FALSE,FALSE,"Acadian Flycatcher"
"a_spqrt[1,39]",-0.000154690969588248,0.000174502655277546,0.0315100350151767,-0.0691936060302965,-0.0116636032942319,-0.00000933536460019745,0.0115660259704227,0.0685260266078031,32605.7123005389,0.999970578180997,1,NA,NA,NA,FALSE,FALSE,"Acadian Flycatcher"
"a_spqrt[1,40]",0.000217093164258322,0.00018024417800235,0.0319285996142152,-0.0685925936778459,-0.0115864715269099,0.0000116082269178623,0.0118020325312353,0.0717790256776748,31378.8664202251,1.00002789110362,1,NA,NA,NA,FALSE,FALSE,"Acadian Flycatcher"
"a_spqrt[1,41]",-0.0000712379092308224,0.000181812991942557,0.031861966021103,-0.070381114693053,-0.0116372118721608,-0.0000490835291743822,0.011426695594844,0.0702883725452841,30711.0958110004,0.999880625190737,1,NA,NA,NA,FALSE,FALSE,"Acadian Flycatcher"
"a_spqrt[1,42]",0.000035721032481841,0.000183357955087455,0.0321257822450819,-0.070754430698015,-0.0117223354121464,-0.0000400009921621702,0.0117798753050263,0.0711214448258014,30697.846417548,0.999996086912746,1,NA,NA,NA,FALSE,FALSE,"Acadian Flycatcher"
"a_spqrt[1,43]",0.000458559196068293,0.000178589028896136,0.0314677581988558,-0.0680880077389387,-0.0113633304166687,0.0000470870748398864,0.0119997288965618,0.0703234980127129,31047.1726848983,0.999925609516171,1,NA,NA,NA,FALSE,FALSE,"Acadian Flycatcher"
"a_spqrt[1,44]",0.000159784064291643,0.000176596374355335,0.031671657585188,-0.0686669510687788,-0.011798127577733,0.0000203634521136076,0.0115461639846248,0.0712268687052639,32164.5900810204,0.999929310715354,1,NA,NA,NA,FALSE,FALSE,"Acadian Flycatcher"
"a_spqrt[1,45]",-0.0000447347213789968,0.000175039405765144,0.0316263503906276,-0.06889762171791,-0.0116699460386739,0.0000140275024638374,0.0117779829147447,0.0679651717243824,32645.7383749616,0.999911068336676,1,NA,NA,NA,FALSE,FALSE,"Acadian Flycatcher"
"a_spqrt[1,46]",0.0000243952982697297,0.000180883739425987,0.0322817345293089,-0.0708470700763983,-0.0118075344746356,-0.0000378799521712313,0.0116440651021858,0.0728028882567648,31850.3836696634,1.00009596133071,1,NA,NA,NA,FALSE,FALSE,"Acadian Flycatcher"
"a_spqrt[1,47]",-0.0000271748449682417,0.000173979285745262,0.0316353587170688,-0.0700489297073084,-0.0116514249220896,-0.00000804219397720886,0.0114600215267219,0.0676500673900915,33063.6229390241,0.999981519081727,1,NA,NA,NA,FALSE,FALSE,"Acadian Flycatcher"
"a_spqrt[1,48]",-0.0000200594972007148,0.000174174924308655,0.0318687282630721,-0.0673290135905476,-0.0119459712366737,-0.000031264971755683,0.0114037079046816,0.0690904403686342,33477.89980384,0.999929026360806,1,NA,NA,NA,FALSE,FALSE,"Acadian Flycatcher"
"a_spqrt[1,49]",-0.000219044452684383,0.000181882357164636,0.0316723806765806,-0.0697051500656876,-0.0121116341603959,0.00000102945769200524,0.0115635490677357,0.069075749029132,30323.5657995203,0.999901348332873,1,NA,NA,NA,FALSE,FALSE,"Acadian Flycatcher"
