"rownames","mean","se_mean","sd","conf_2.5","conf_25","conf_50","conf_75","conf_97.5","n_eff","Rhat","sp_id","q_rt_standard","slope","raw","flag_rhat","flag_neff","common_name"
"a",-0.031635594991307,0.000105486645453287,0.0228438100685051,-0.0762124550598684,-0.0471862936873866,-0.031820910105018,-0.0159344020655181,0.0130013388219987,46896.6821043392,0.99988744220875,NA,NA,NA,NA,FALSE,FALSE,NA
"sig_spqrt",0.0236794401721587,0.000123246583286349,0.0177509369073303,0.00100252405299198,0.00961782433467349,0.0200624921743177,0.0341619490980586,0.0657021636275246,20744.0133877236,1.00004410072995,NA,NA,NA,NA,FALSE,FALSE,NA
"sig_lcc",0.0431408499405432,0.00023231375028406,0.0327357093987109,0.00169401288488639,0.0171074849175436,0.0364009071620202,0.0622516283843546,0.121265701045582,19856.0876812742,0.999861935800278,NA,NA,NA,NA,FALSE,FALSE,NA
"c_obs",0.163859695159281,0.000239063957235426,0.0517429615477942,0.0622800194013542,0.129207795692436,0.16386085781358,0.198697965360977,0.264975123184718,46846.1987150912,0.999858735728551,NA,NA,NA,NA,FALSE,FALSE,NA
"sigma",2.49709348855276,0.0000564700495020356,0.0144700003134167,2.46896973599781,2.4871995538512,2.49709803789251,2.5068770197868,2.52542460721036,65659.9797065268,0.999892469369908,NA,NA,NA,NA,FALSE,FALSE,NA
"a_spqrt[1,1]",0.00011989474782556,0.000165121074587844,0.029682500735375,-0.0644241788470519,-0.0108536610623198,0.00000191536526222869,0.0109331337800708,0.0648806153741544,32314.3899808682,0.999890957693791,1,NA,NA,NA,FALSE,FALSE,"Acadian Flycatcher"
"a_spqrt[1,2]",-0.000708376808651037,0.000165107590042614,0.0295012190410276,-0.0656882865250833,-0.0112430773399306,-0.000104584405850967,0.0105675390910064,0.0619710188468203,31926.0983782676,0.999965541761699,1,NA,NA,NA,FALSE,FALSE,"Acadian Flycatcher"
"a_spqrt[1,3]",-0.000106438378557813,0.000164499742946277,0.0291145732721824,-0.063621528197,-0.0108110488735636,-0.00000153858668835748,0.0108496481666655,0.0629557254398025,31324.9517647293,0.999903131927975,1,NA,NA,NA,FALSE,FALSE,"Acadian Flycatcher"
"a_spqrt[1,4]",-0.0000809033368883726,0.000164245282207899,0.0294281908145848,-0.0635216433517208,-0.0111637429384513,-0.00000126109823975666,0.0108713698600244,0.0641340956909768,32102.6821874982,0.999867491386993,1,NA,NA,NA,FALSE,FALSE,"Acadian Flycatcher"
"a_spqrt[1,5]",0.0000775887932343912,0.000167095484019571,0.0296022886672023,-0.0637544943376122,-0.0108519708110971,-0.0000158678735271752,0.0108643596925733,0.0643093238682206,31384.9292058801,0.999875642877681,1,NA,NA,NA,FALSE,FALSE,"Acadian Flycatcher"
