"ID","route","stop_num","year","nlcd_code","count","numpix","percent","class","ijbg_class","description","color"
90,"cthm-05",10,2008,43,112,560,20,"forest","mixed forest","Mixed Forest","#B5C98E"
90,"cthm-05",10,2008,71,10,560,1.78571428571429,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1"
90,"cthm-05",10,2008,81,62,560,11.0714285714286,"planted","pasture","Pasture/Hay","#DBD83D"
90,"cthm-05",10,2009,21,53,560,9.46428571428571,"developed","developed","Developed, Open Space","#DDC9C9"
90,"cthm-05",10,2009,22,1,560,0.178571428571429,"developed","developed","Developed, Low Intensity","#D89382"
90,"cthm-05",10,2009,41,207,560,36.9642857142857,"forest","deciduous forest","Deciduous Forest","#68AA63"
90,"cthm-05",10,2009,42,18,560,3.21428571428571,"forest","evergreen forest","Evergreen Forest","#1C6330"
90,"cthm-05",10,2009,43,93,560,16.6071428571429,"forest","mixed forest","Mixed Forest","#B5C98E"
90,"cthm-05",10,2009,71,126,560,22.5,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1"
90,"cthm-05",10,2009,81,62,560,11.0714285714286,"planted","pasture","Pasture/Hay","#DBD83D"
90,"cthm-05",10,2010,11,3,560,0.535714285714286,"water","water","Open Water","#476BA0"
90,"cthm-05",10,2010,21,53,560,9.46428571428571,"developed","developed","Developed, Open Space","#DDC9C9"
90,"cthm-05",10,2010,22,1,560,0.178571428571429,"developed","developed","Developed, Low Intensity","#D89382"
90,"cthm-05",10,2010,41,206,560,36.7857142857143,"forest","deciduous forest","Deciduous Forest","#68AA63"
90,"cthm-05",10,2010,42,18,560,3.21428571428571,"forest","evergreen forest","Evergreen Forest","#1C6330"
90,"cthm-05",10,2010,43,92,560,16.4285714285714,"forest","mixed forest","Mixed Forest","#B5C98E"
90,"cthm-05",10,2010,71,126,560,22.5,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1"
90,"cthm-05",10,2010,81,61,560,10.8928571428571,"planted","pasture","Pasture/Hay","#DBD83D"
90,"cthm-05",10,2011,11,3,560,0.535714285714286,"water","water","Open Water","#476BA0"
90,"cthm-05",10,2011,21,53,560,9.46428571428571,"developed","developed","Developed, Open Space","#DDC9C9"
90,"cthm-05",10,2011,22,1,560,0.178571428571429,"developed","developed","Developed, Low Intensity","#D89382"
90,"cthm-05",10,2011,41,207,560,36.9642857142857,"forest","deciduous forest","Deciduous Forest","#68AA63"
90,"cthm-05",10,2011,42,18,560,3.21428571428571,"forest","evergreen forest","Evergreen Forest","#1C6330"
90,"cthm-05",10,2011,43,92,560,16.4285714285714,"forest","mixed forest","Mixed Forest","#B5C98E"
90,"cthm-05",10,2011,52,2,560,0.357142857142857,"shrubland","shrubland","Scrub/Shrub","#CCBA7C"
90,"cthm-05",10,2011,71,121,560,21.6071428571429,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1"
90,"cthm-05",10,2011,81,63,560,11.25,"planted","pasture","Pasture/Hay","#DBD83D"
90,"cthm-05",10,2012,11,3,560,0.535714285714286,"water","water","Open Water","#476BA0"
90,"cthm-05",10,2012,21,53,560,9.46428571428571,"developed","developed","Developed, Open Space","#DDC9C9"
90,"cthm-05",10,2012,22,1,560,0.178571428571429,"developed","developed","Developed, Low Intensity","#D89382"
90,"cthm-05",10,2012,41,208,560,37.1428571428571,"forest","deciduous forest","Deciduous Forest","#68AA63"
90,"cthm-05",10,2012,42,18,560,3.21428571428571,"forest","evergreen forest","Evergreen Forest","#1C6330"
90,"cthm-05",10,2012,43,92,560,16.4285714285714,"forest","mixed forest","Mixed Forest","#B5C98E"
90,"cthm-05",10,2012,52,53,560,9.46428571428571,"shrubland","shrubland","Scrub/Shrub","#CCBA7C"
90,"cthm-05",10,2012,71,69,560,12.3214285714286,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1"
90,"cthm-05",10,2012,81,63,560,11.25,"planted","pasture","Pasture/Hay","#DBD83D"
90,"cthm-05",10,2013,11,3,560,0.535714285714286,"water","water","Open Water","#476BA0"
90,"cthm-05",10,2013,21,53,560,9.46428571428571,"developed","developed","Developed, Open Space","#DDC9C9"
90,"cthm-05",10,2013,22,1,560,0.178571428571429,"developed","developed","Developed, Low Intensity","#D89382"
90,"cthm-05",10,2013,41,209,560,37.3214285714286,"forest","deciduous forest","Deciduous Forest","#68AA63"
90,"cthm-05",10,2013,42,18,560,3.21428571428571,"forest","evergreen forest","Evergreen Forest","#1C6330"
90,"cthm-05",10,2013,43,92,560,16.4285714285714,"forest","mixed forest","Mixed Forest","#B5C98E"
90,"cthm-05",10,2013,52,103,560,18.3928571428571,"shrubland","shrubland","Scrub/Shrub","#CCBA7C"
90,"cthm-05",10,2013,71,18,560,3.21428571428571,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1"
90,"cthm-05",10,2013,81,63,560,11.25,"planted","pasture","Pasture/Hay","#DBD83D"
90,"cthm-05",10,2014,11,3,560,0.535714285714286,"water","water","Open Water","#476BA0"
90,"cthm-05",10,2014,21,53,560,9.46428571428571,"developed","developed","Developed, Open Space","#DDC9C9"
90,"cthm-05",10,2014,22,1,560,0.178571428571429,"developed","developed","Developed, Low Intensity","#D89382"
90,"cthm-05",10,2014,41,209,560,37.3214285714286,"forest","deciduous forest","Deciduous Forest","#68AA63"
90,"cthm-05",10,2014,42,18,560,3.21428571428571,"forest","evergreen forest","Evergreen Forest","#1C6330"
90,"cthm-05",10,2014,43,92,560,16.4285714285714,"forest","mixed forest","Mixed Forest","#B5C98E"
90,"cthm-05",10,2014,52,114,560,20.3571428571429,"shrubland","shrubland","Scrub/Shrub","#CCBA7C"
90,"cthm-05",10,2014,71,7,560,1.25,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1"
90,"cthm-05",10,2014,81,63,560,11.25,"planted","pasture","Pasture/Hay","#DBD83D"
90,"cthm-05",10,2015,11,3,560,0.535714285714286,"water","water","Open Water","#476BA0"
90,"cthm-05",10,2015,21,53,560,9.46428571428571,"developed","developed","Developed, Open Space","#DDC9C9"
90,"cthm-05",10,2015,22,1,560,0.178571428571429,"developed","developed","Developed, Low Intensity","#D89382"
90,"cthm-05",10,2015,41,211,560,37.6785714285714,"forest","deciduous forest","Deciduous Forest","#68AA63"
90,"cthm-05",10,2015,42,18,560,3.21428571428571,"forest","evergreen forest","Evergreen Forest","#1C6330"
90,"cthm-05",10,2015,43,92,560,16.4285714285714,"forest","mixed forest","Mixed Forest","#B5C98E"
90,"cthm-05",10,2015,52,114,560,20.3571428571429,"shrubland","shrubland","Scrub/Shrub","#CCBA7C"
90,"cthm-05",10,2015,71,5,560,0.892857142857143,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1"
90,"cthm-05",10,2015,81,63,560,11.25,"planted","pasture","Pasture/Hay","#DBD83D"
90,"cthm-05",10,2016,11,3,560,0.535714285714286,"water","water","Open Water","#476BA0"
90,"cthm-05",10,2016,21,53,560,9.46428571428571,"developed","developed","Developed, Open Space","#DDC9C9"
90,"cthm-05",10,2016,22,1,560,0.178571428571429,"developed","developed","Developed, Low Intensity","#D89382"
90,"cthm-05",10,2016,41,217,560,38.75,"forest","deciduous forest","Deciduous Forest","#68AA63"
90,"cthm-05",10,2016,42,18,560,3.21428571428571,"forest","evergreen forest","Evergreen Forest","#1C6330"
90,"cthm-05",10,2016,43,92,560,16.4285714285714,"forest","mixed forest","Mixed Forest","#B5C98E"
90,"cthm-05",10,2016,52,108,560,19.2857142857143,"shrubland","shrubland","Scrub/Shrub","#CCBA7C"
90,"cthm-05",10,2016,71,5,560,0.892857142857143,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1"
90,"cthm-05",10,2016,81,63,560,11.25,"planted","pasture","Pasture/Hay","#DBD83D"
90,"cthm-05",10,2017,11,3,560,0.535714285714286,"water","water","Open Water","#476BA0"
90,"cthm-05",10,2017,21,53,560,9.46428571428571,"developed","developed","Developed, Open Space","#DDC9C9"
90,"cthm-05",10,2017,22,1,560,0.178571428571429,"developed","developed","Developed, Low Intensity","#D89382"
90,"cthm-05",10,2017,41,226,560,40.3571428571429,"forest","deciduous forest","Deciduous Forest","#68AA63"
90,"cthm-05",10,2017,42,17,560,3.03571428571429,"forest","evergreen forest","Evergreen Forest","#1C6330"
90,"cthm-05",10,2017,43,76,560,13.5714285714286,"forest","mixed forest","Mixed Forest","#B5C98E"
90,"cthm-05",10,2017,52,88,560,15.7142857142857,"shrubland","shrubland","Scrub/Shrub","#CCBA7C"
90,"cthm-05",10,2017,71,33,560,5.89285714285714,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1"
90,"cthm-05",10,2017,81,63,560,11.25,"planted","pasture","Pasture/Hay","#DBD83D"
90,"cthm-05",10,2018,11,3,560,0.535714285714286,"water","water","Open Water","#476BA0"
90,"cthm-05",10,2018,21,53,560,9.46428571428571,"developed","developed","Developed, Open Space","#DDC9C9"
90,"cthm-05",10,2018,22,1,560,0.178571428571429,"developed","developed","Developed, Low Intensity","#D89382"
90,"cthm-05",10,2018,41,250,560,44.6428571428571,"forest","deciduous forest","Deciduous Forest","#68AA63"
90,"cthm-05",10,2018,42,17,560,3.03571428571429,"forest","evergreen forest","Evergreen Forest","#1C6330"
90,"cthm-05",10,2018,43,76,560,13.5714285714286,"forest","mixed forest","Mixed Forest","#B5C98E"
90,"cthm-05",10,2018,52,65,560,11.6071428571429,"shrubland","shrubland","Scrub/Shrub","#CCBA7C"
90,"cthm-05",10,2018,71,32,560,5.71428571428571,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1"
90,"cthm-05",10,2018,81,63,560,11.25,"planted","pasture","Pasture/Hay","#DBD83D"
90,"cthm-05",10,2019,11,3,560,0.535714285714286,"water","water","Open Water","#476BA0"
90,"cthm-05",10,2019,21,53,560,9.46428571428571,"developed","developed","Developed, Open Space","#DDC9C9"
90,"cthm-05",10,2019,22,1,560,0.178571428571429,"developed","developed","Developed, Low Intensity","#D89382"
90,"cthm-05",10,2019,41,291,560,51.9642857142857,"forest","deciduous forest","Deciduous Forest","#68AA63"
90,"cthm-05",10,2019,42,17,560,3.03571428571429,"forest","evergreen forest","Evergreen Forest","#1C6330"
90,"cthm-05",10,2019,43,76,560,13.5714285714286,"forest","mixed forest","Mixed Forest","#B5C98E"
90,"cthm-05",10,2019,52,24,560,4.28571428571429,"shrubland","shrubland","Scrub/Shrub","#CCBA7C"
90,"cthm-05",10,2019,71,32,560,5.71428571428571,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1"
90,"cthm-05",10,2019,81,63,560,11.25,"planted","pasture","Pasture/Hay","#DBD83D"
90,"cthm-05",10,2020,11,3,560,0.535714285714286,"water","water","Open Water","#476BA0"
90,"cthm-05",10,2020,21,53,560,9.46428571428571,"developed","developed","Developed, Open Space","#DDC9C9"
90,"cthm-05",10,2020,22,1,560,0.178571428571429,"developed","developed","Developed, Low Intensity","#D89382"
90,"cthm-05",10,2020,41,301,560,53.75,"forest","deciduous forest","Deciduous Forest","#68AA63"
90,"cthm-05",10,2020,42,19,560,3.39285714285714,"forest","evergreen forest","Evergreen Forest","#1C6330"
90,"cthm-05",10,2020,43,76,560,13.5714285714286,"forest","mixed forest","Mixed Forest","#B5C98E"
90,"cthm-05",10,2020,52,39,560,6.96428571428571,"shrubland","shrubland","Scrub/Shrub","#CCBA7C"
90,"cthm-05",10,2020,71,4,560,0.714285714285714,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1"
90,"cthm-05",10,2020,81,64,560,11.4285714285714,"planted","pasture","Pasture/Hay","#DBD83D"
90,"cthm-05",10,2021,11,3,560,0.535714285714286,"water","water","Open Water","#476BA0"
90,"cthm-05",10,2021,21,53,560,9.46428571428571,"developed","developed","Developed, Open Space","#DDC9C9"
90,"cthm-05",10,2021,22,1,560,0.178571428571429,"developed","developed","Developed, Low Intensity","#D89382"
90,"cthm-05",10,2021,41,310,560,55.3571428571429,"forest","deciduous forest","Deciduous Forest","#68AA63"
90,"cthm-05",10,2021,42,21,560,3.75,"forest","evergreen forest","Evergreen Forest","#1C6330"
90,"cthm-05",10,2021,43,76,560,13.5714285714286,"forest","mixed forest","Mixed Forest","#B5C98E"
90,"cthm-05",10,2021,52,29,560,5.17857142857143,"shrubland","shrubland","Scrub/Shrub","#CCBA7C"
90,"cthm-05",10,2021,71,2,560,0.357142857142857,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1"
90,"cthm-05",10,2021,81,65,560,11.6071428571429,"planted","pasture","Pasture/Hay","#DBD83D"
90,"cthm-05",10,2022,11,3,560,0.535714285714286,"water","water","Open Water","#476BA0"
90,"cthm-05",10,2022,21,53,560,9.46428571428571,"developed","developed","Developed, Open Space","#DDC9C9"
90,"cthm-05",10,2022,22,1,560,0.178571428571429,"developed","developed","Developed, Low Intensity","#D89382"
90,"cthm-05",10,2022,41,310,560,55.3571428571429,"forest","deciduous forest","Deciduous Forest","#68AA63"
90,"cthm-05",10,2022,42,21,560,3.75,"forest","evergreen forest","Evergreen Forest","#1C6330"
90,"cthm-05",10,2022,43,76,560,13.5714285714286,"forest","mixed forest","Mixed Forest","#B5C98E"
90,"cthm-05",10,2022,52,28,560,5,"shrubland","shrubland","Scrub/Shrub","#CCBA7C"
90,"cthm-05",10,2022,71,4,560,0.714285714285714,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1"
90,"cthm-05",10,2022,81,64,560,11.4285714285714,"planted","pasture","Pasture/Hay","#DBD83D"
90,"cthm-05",10,2023,11,3,560,0.535714285714286,"water","water","Open Water","#476BA0"
90,"cthm-05",10,2023,21,53,560,9.46428571428571,"developed","developed","Developed, Open Space","#DDC9C9"
90,"cthm-05",10,2023,22,1,560,0.178571428571429,"developed","developed","Developed, Low Intensity","#D89382"
90,"cthm-05",10,2023,41,307,560,54.8214285714286,"forest","deciduous forest","Deciduous Forest","#68AA63"
90,"cthm-05",10,2023,42,21,560,3.75,"forest","evergreen forest","Evergreen Forest","#1C6330"
90,"cthm-05",10,2023,43,76,560,13.5714285714286,"forest","mixed forest","Mixed Forest","#B5C98E"
90,"cthm-05",10,2023,52,27,560,4.82142857142857,"shrubland","shrubland","Scrub/Shrub","#CCBA7C"
90,"cthm-05",10,2023,71,6,560,1.07142857142857,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1"
90,"cthm-05",10,2023,81,66,560,11.7857142857143,"planted","pasture","Pasture/Hay","#DBD83D"
90,"cthm-05",10,2024,11,3,560,0.535714285714286,"water","water","Open Water","#476BA0"
90,"cthm-05",10,2024,21,53,560,9.46428571428571,"developed","developed","Developed, Open Space","#DDC9C9"
90,"cthm-05",10,2024,22,1,560,0.178571428571429,"developed","developed","Developed, Low Intensity","#D89382"
90,"cthm-05",10,2024,41,308,560,55,"forest","deciduous forest","Deciduous Forest","#68AA63"
90,"cthm-05",10,2024,42,21,560,3.75,"forest","evergreen forest","Evergreen Forest","#1C6330"
90,"cthm-05",10,2024,43,76,560,13.5714285714286,"forest","mixed forest","Mixed Forest","#B5C98E"
90,"cthm-05",10,2024,52,26,560,4.64285714285714,"shrubland","shrubland","Scrub/Shrub","#CCBA7C"
90,"cthm-05",10,2024,71,6,560,1.07142857142857,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1"
90,"cthm-05",10,2024,81,66,560,11.7857142857143,"planted","pasture","Pasture/Hay","#DBD83D"
90,"cthm-05",10,2025,11,3,560,0.535714286,"water","water","Open Water","#476BA0"
90,"cthm-05",10,2025,21,53,560,9.464285714,"developed","developed","Developed, Open Space","#DDC9C9"
90,"cthm-05",10,2025,22,1,560,0.178571429,"developed","developed","Developed, Low Intensity","#D89382"
90,"cthm-05",10,2025,41,314,560,56.07142857,"forest","deciduous forest","Deciduous Forest","#68AA63"
90,"cthm-05",10,2025,42,21,560,3.75,"forest","evergreen forest","Evergreen Forest","#1C6330"
90,"cthm-05",10,2025,43,76,560,13.57142857,"forest","mixed forest","Mixed Forest","#B5C98E"
90,"cthm-05",10,2025,52,21,560,3.75,"shrubland","shrubland","Scrub/Shrub","#CCBA7C"
90,"cthm-05",10,2025,71,5,560,0.892857143,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1"
90,"cthm-05",10,2025,81,66,560,11.78571429,"planted","pasture","Pasture/Hay","#DBD83D"
91,"cthm-05",11,1999,21,69,559,12.3434704830054,"developed","developed","Developed, Open Space","#DDC9C9"
91,"cthm-05",11,1999,41,241,559,43.1127012522361,"forest","deciduous forest","Deciduous Forest","#68AA63"
91,"cthm-05",11,1999,42,10,559,1.78890876565295,"forest","evergreen forest","Evergreen Forest","#1C6330"
91,"cthm-05",11,1999,43,85,559,15.2057245080501,"forest","mixed forest","Mixed Forest","#B5C98E"
91,"cthm-05",11,1999,71,82,559,14.6690518783542,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1"
91,"cthm-05",11,1999,81,72,559,12.8801431127013,"planted","pasture","Pasture/Hay","#DBD83D"
91,"cthm-05",11,2000,21,70,559,12.5223613595707,"developed","developed","Developed, Open Space","#DDC9C9"
91,"cthm-05",11,2000,41,235,559,42.0393559928444,"forest","deciduous forest","Deciduous Forest","#68AA63"
91,"cthm-05",11,2000,42,10,559,1.78890876565295,"forest","evergreen forest","Evergreen Forest","#1C6330"
91,"cthm-05",11,2000,43,88,559,15.742397137746,"forest","mixed forest","Mixed Forest","#B5C98E"
91,"cthm-05",11,2000,71,84,559,15.0268336314848,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1"
91,"cthm-05",11,2000,81,72,559,12.8801431127013,"planted","pasture","Pasture/Hay","#DBD83D"
91,"cthm-05",11,2001,21,70,559,12.5223613595707,"developed","developed","Developed, Open Space","#DDC9C9"
91,"cthm-05",11,2001,41,233,559,41.6815742397138,"forest","deciduous forest","Deciduous Forest","#68AA63"
91,"cthm-05",11,2001,42,10,559,1.78890876565295,"forest","evergreen forest","Evergreen Forest","#1C6330"
91,"cthm-05",11,2001,43,88,559,15.742397137746,"forest","mixed forest","Mixed Forest","#B5C98E"
91,"cthm-05",11,2001,52,5,559,0.894454382826476,"shrubland","shrubland","Scrub/Shrub","#CCBA7C"
91,"cthm-05",11,2001,71,79,559,14.1323792486583,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1"
91,"cthm-05",11,2001,81,74,559,13.2379248658318,"planted","pasture","Pasture/Hay","#DBD83D"
91,"cthm-05",11,2002,21,69,559,12.3434704830054,"developed","developed","Developed, Open Space","#DDC9C9"
91,"cthm-05",11,2002,22,2,559,0.35778175313059,"developed","developed","Developed, Low Intensity","#D89382"
91,"cthm-05",11,2002,41,230,559,41.1449016100179,"forest","deciduous forest","Deciduous Forest","#68AA63"
91,"cthm-05",11,2002,42,10,559,1.78890876565295,"forest","evergreen forest","Evergreen Forest","#1C6330"
91,"cthm-05",11,2002,43,87,559,15.5635062611807,"forest","mixed forest","Mixed Forest","#B5C98E"
91,"cthm-05",11,2002,52,54,559,9.66010733452594,"shrubland","shrubland","Scrub/Shrub","#CCBA7C"
91,"cthm-05",11,2002,71,31,559,5.54561717352415,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1"
91,"cthm-05",11,2002,81,76,559,13.5957066189624,"planted","pasture","Pasture/Hay","#DBD83D"
91,"cthm-05",11,2003,21,69,559,12.3434704830054,"developed","developed","Developed, Open Space","#DDC9C9"
91,"cthm-05",11,2003,22,2,559,0.35778175313059,"developed","developed","Developed, Low Intensity","#D89382"
91,"cthm-05",11,2003,41,228,559,40.7871198568873,"forest","deciduous forest","Deciduous Forest","#68AA63"
91,"cthm-05",11,2003,42,10,559,1.78890876565295,"forest","evergreen forest","Evergreen Forest","#1C6330"
91,"cthm-05",11,2003,43,86,559,15.3846153846154,"forest","mixed forest","Mixed Forest","#B5C98E"
91,"cthm-05",11,2003,52,80,559,14.3112701252236,"shrubland","shrubland","Scrub/Shrub","#CCBA7C"
91,"cthm-05",11,2003,71,9,559,1.61001788908766,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1"
91,"cthm-05",11,2003,81,75,559,13.4168157423971,"planted","pasture","Pasture/Hay","#DBD83D"
91,"cthm-05",11,2004,21,69,559,12.3434704830054,"developed","developed","Developed, Open Space","#DDC9C9"
91,"cthm-05",11,2004,22,2,559,0.35778175313059,"developed","developed","Developed, Low Intensity","#D89382"
91,"cthm-05",11,2004,41,203,559,36.3148479427549,"forest","deciduous forest","Deciduous Forest","#68AA63"
91,"cthm-05",11,2004,42,10,559,1.78890876565295,"forest","evergreen forest","Evergreen Forest","#1C6330"
91,"cthm-05",11,2004,43,88,559,15.742397137746,"forest","mixed forest","Mixed Forest","#B5C98E"
91,"cthm-05",11,2004,52,81,559,14.4901610017889,"shrubland","shrubland","Scrub/Shrub","#CCBA7C"
91,"cthm-05",11,2004,71,2,559,0.35778175313059,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1"
91,"cthm-05",11,2004,81,104,559,18.6046511627907,"planted","pasture","Pasture/Hay","#DBD83D"
91,"cthm-05",11,2005,21,70,559,12.5223613595707,"developed","developed","Developed, Open Space","#DDC9C9"
91,"cthm-05",11,2005,22,2,559,0.35778175313059,"developed","developed","Developed, Low Intensity","#D89382"
91,"cthm-05",11,2005,41,204,559,36.4937388193202,"forest","deciduous forest","Deciduous Forest","#68AA63"
91,"cthm-05",11,2005,42,10,559,1.78890876565295,"forest","evergreen forest","Evergreen Forest","#1C6330"
91,"cthm-05",11,2005,43,89,559,15.9212880143113,"forest","mixed forest","Mixed Forest","#B5C98E"
91,"cthm-05",11,2005,52,80,559,14.3112701252236,"shrubland","shrubland","Scrub/Shrub","#CCBA7C"
91,"cthm-05",11,2005,81,104,559,18.6046511627907,"planted","pasture","Pasture/Hay","#DBD83D"
91,"cthm-05",11,2006,21,70,559,12.5223613595707,"developed","developed","Developed, Open Space","#DDC9C9"
91,"cthm-05",11,2006,22,3,559,0.536672629695885,"developed","developed","Developed, Low Intensity","#D89382"
91,"cthm-05",11,2006,41,207,559,37.0304114490161,"forest","deciduous forest","Deciduous Forest","#68AA63"
91,"cthm-05",11,2006,42,10,559,1.78890876565295,"forest","evergreen forest","Evergreen Forest","#1C6330"
91,"cthm-05",11,2006,43,94,559,16.8157423971377,"forest","mixed forest","Mixed Forest","#B5C98E"
91,"cthm-05",11,2006,52,72,559,12.8801431127013,"shrubland","shrubland","Scrub/Shrub","#CCBA7C"
91,"cthm-05",11,2006,81,103,559,18.4257602862254,"planted","pasture","Pasture/Hay","#DBD83D"
91,"cthm-05",11,2007,21,70,559,12.5223613595707,"developed","developed","Developed, Open Space","#DDC9C9"
91,"cthm-05",11,2007,22,3,559,0.536672629695885,"developed","developed","Developed, Low Intensity","#D89382"
91,"cthm-05",11,2007,41,217,559,38.819320214669,"forest","deciduous forest","Deciduous Forest","#68AA63"
91,"cthm-05",11,2007,42,10,559,1.78890876565295,"forest","evergreen forest","Evergreen Forest","#1C6330"
91,"cthm-05",11,2007,43,105,559,18.783542039356,"forest","mixed forest","Mixed Forest","#B5C98E"
91,"cthm-05",11,2007,52,49,559,8.76565295169946,"shrubland","shrubland","Scrub/Shrub","#CCBA7C"
91,"cthm-05",11,2007,81,105,559,18.783542039356,"planted","pasture","Pasture/Hay","#DBD83D"
91,"cthm-05",11,2008,21,70,559,12.5223613595707,"developed","developed","Developed, Open Space","#DDC9C9"
91,"cthm-05",11,2008,22,3,559,0.536672629695885,"developed","developed","Developed, Low Intensity","#D89382"
91,"cthm-05",11,2008,41,234,559,41.8604651162791,"forest","deciduous forest","Deciduous Forest","#68AA63"
91,"cthm-05",11,2008,42,10,559,1.78890876565295,"forest","evergreen forest","Evergreen Forest","#1C6330"
91,"cthm-05",11,2008,43,114,559,20.3935599284437,"forest","mixed forest","Mixed Forest","#B5C98E"
91,"cthm-05",11,2008,52,23,559,4.11449016100179,"shrubland","shrubland","Scrub/Shrub","#CCBA7C"
91,"cthm-05",11,2008,81,105,559,18.783542039356,"planted","pasture","Pasture/Hay","#DBD83D"
91,"cthm-05",11,2009,21,70,559,12.5223613595707,"developed","developed","Developed, Open Space","#DDC9C9"
91,"cthm-05",11,2009,22,3,559,0.536672629695885,"developed","developed","Developed, Low Intensity","#D89382"
91,"cthm-05",11,2009,41,241,559,43.1127012522361,"forest","deciduous forest","Deciduous Forest","#68AA63"
91,"cthm-05",11,2009,42,10,559,1.78890876565295,"forest","evergreen forest","Evergreen Forest","#1C6330"
91,"cthm-05",11,2009,43,119,559,21.2880143112701,"forest","mixed forest","Mixed Forest","#B5C98E"
91,"cthm-05",11,2009,52,11,559,1.96779964221825,"shrubland","shrubland","Scrub/Shrub","#CCBA7C"
91,"cthm-05",11,2009,81,105,559,18.783542039356,"planted","pasture","Pasture/Hay","#DBD83D"
91,"cthm-05",11,2010,21,70,559,12.5223613595707,"developed","developed","Developed, Open Space","#DDC9C9"
91,"cthm-05",11,2010,22,3,559,0.536672629695885,"developed","developed","Developed, Low Intensity","#D89382"
91,"cthm-05",11,2010,41,245,559,43.8282647584973,"forest","deciduous forest","Deciduous Forest","#68AA63"
91,"cthm-05",11,2010,42,10,559,1.78890876565295,"forest","evergreen forest","Evergreen Forest","#1C6330"
91,"cthm-05",11,2010,43,126,559,22.5402504472272,"forest","mixed forest","Mixed Forest","#B5C98E"
91,"cthm-05",11,2010,81,105,559,18.783542039356,"planted","pasture","Pasture/Hay","#DBD83D"
91,"cthm-05",11,2011,21,70,559,12.5223613595707,"developed","developed","Developed, Open Space","#DDC9C9"
91,"cthm-05",11,2011,22,4,559,0.715563506261181,"developed","developed","Developed, Low Intensity","#D89382"
91,"cthm-05",11,2011,41,245,559,43.8282647584973,"forest","deciduous forest","Deciduous Forest","#68AA63"
91,"cthm-05",11,2011,42,10,559,1.78890876565295,"forest","evergreen forest","Evergreen Forest","#1C6330"
91,"cthm-05",11,2011,43,126,559,22.5402504472272,"forest","mixed forest","Mixed Forest","#B5C98E"
91,"cthm-05",11,2011,81,104,559,18.6046511627907,"planted","pasture","Pasture/Hay","#DBD83D"
91,"cthm-05",11,2012,21,71,559,12.701252236136,"developed","developed","Developed, Open Space","#DDC9C9"
91,"cthm-05",11,2012,22,4,559,0.715563506261181,"developed","developed","Developed, Low Intensity","#D89382"
91,"cthm-05",11,2012,41,245,559,43.8282647584973,"forest","deciduous forest","Deciduous Forest","#68AA63"
91,"cthm-05",11,2012,42,10,559,1.78890876565295,"forest","evergreen forest","Evergreen Forest","#1C6330"
91,"cthm-05",11,2012,43,126,559,22.5402504472272,"forest","mixed forest","Mixed Forest","#B5C98E"
91,"cthm-05",11,2012,81,103,559,18.4257602862254,"planted","pasture","Pasture/Hay","#DBD83D"
91,"cthm-05",11,2013,21,71,559,12.701252236136,"developed","developed","Developed, Open Space","#DDC9C9"
91,"cthm-05",11,2013,22,4,559,0.715563506261181,"developed","developed","Developed, Low Intensity","#D89382"
91,"cthm-05",11,2013,41,245,559,43.8282647584973,"forest","deciduous forest","Deciduous Forest","#68AA63"
91,"cthm-05",11,2013,42,10,559,1.78890876565295,"forest","evergreen forest","Evergreen Forest","#1C6330"
91,"cthm-05",11,2013,43,126,559,22.5402504472272,"forest","mixed forest","Mixed Forest","#B5C98E"
91,"cthm-05",11,2013,81,103,559,18.4257602862254,"planted","pasture","Pasture/Hay","#DBD83D"
91,"cthm-05",11,2014,21,71,559,12.701252236136,"developed","developed","Developed, Open Space","#DDC9C9"
91,"cthm-05",11,2014,22,4,559,0.715563506261181,"developed","developed","Developed, Low Intensity","#D89382"
91,"cthm-05",11,2014,41,245,559,43.8282647584973,"forest","deciduous forest","Deciduous Forest","#68AA63"
91,"cthm-05",11,2014,42,10,559,1.78890876565295,"forest","evergreen forest","Evergreen Forest","#1C6330"
