"rownames","mean","se_mean","sd","conf_2.5","conf_25","conf_50","conf_75","conf_97.5","n_eff","Rhat","sp_id","q_rt_standard","slope","raw","flag_rhat","flag_neff","common_name"
"a",-0.42096021135175,0.00400636488198839,0.157856359308086,-0.737720539306842,-0.524870442800043,-0.416379093203874,-0.314854947256213,-0.11583644030995,1552.46981147826,1.00274525323794,NA,NA,NA,NA,FALSE,TRUE,NA
"sig_sp",0.96879739224838,0.00278742339365136,0.0972858106082678,0.794833439543852,0.898630319496447,0.963445695696316,1.03199947690229,1.17834184203542,1218.12855145357,1.00401645616451,NA,NA,NA,NA,FALSE,TRUE,NA
"b_landcover_change[1]",0.0951410233501657,0.0862974947955844,2.64765422378575,-5.04368351751855,-1.6047541399695,-0.0199432997508496,1.84856396111455,5.3457725933164,941.295877989484,1.00428487429095,1,NA,"landcover, dev+barren",NA,FALSE,TRUE,"Acadian Flycatcher"
"b_landcover_change[2]",-1.52866507315569,0.040743702265086,1.01876778106599,-3.53469747421002,-2.1987264542499,-1.5043009438982,-0.898211948008879,0.533161751104633,625.2150510394,1.00253428170194,2,NA,"landcover, dev+barren",NA,FALSE,TRUE,"American Crow"
"b_landcover_change[3]",-1.71808064995504,0.040607177392296,1.06066154002701,-3.79977239615244,-2.4154794308936,-1.67571958160686,-1.078468049004,0.38373667112314,682.257058548912,1.00291576731434,3,NA,"landcover, dev+barren",NA,FALSE,TRUE,"American Goldfinch"
"b_landcover_change[4]",-1.87219758241211,0.0526177262767194,1.41513611287438,-4.69638458737546,-2.78679697766407,-1.83613630944212,-1.00209314758875,1.01745896133529,723.322996875512,1.00630209139264,4,NA,"landcover, dev+barren",NA,TRUE,TRUE,"American Robin"
"b_landcover_change[5]",-1.74188557437391,0.0474133433375244,1.21766666630421,-4.05862541780605,-2.55469306279589,-1.73215210698663,-0.994736491211408,0.708518606100721,659.562071966311,1.00251181442479,5,NA,"landcover, dev+barren",NA,FALSE,TRUE,"Barn Swallow"
"b_landcover_change[6]",-0.890001422126134,0.0462966168027361,1.46546099351183,-3.88681035944973,-1.84986484008666,-0.856690519541055,0.0992053533246873,1.9561627337667,1001.95914981798,1.00285154928298,6,NA,"landcover, dev+barren",NA,FALSE,TRUE,"Black-and-white Warbler"
"b_landcover_change[7]",-1.32499750570545,0.0657198944122667,1.83265932640614,-5.02735205153006,-2.53807039329949,-1.2606785433501,-0.126607930565933,2.26319951808844,777.624201937744,1.00329323401313,7,NA,"landcover, dev+barren",NA,FALSE,TRUE,"Blue Grosbeak"
"b_landcover_change[8]",-1.45102521289618,0.039940675587574,0.998727846550738,-3.40259312871671,-2.10243785802824,-1.42747984305118,-0.830250679433196,0.552594823102378,625.264115644932,1.00139717287933,8,NA,"landcover, dev+barren",NA,FALSE,TRUE,"Blue Jay"
