"mean","sd","X5.5.","X94.5.","rhat","ess_bulk","parameter","common_name"
0.05039547325,0.00501610536062231,0.0422919735,0.058387885,1.00481084500189,802.979760413082,"1","Acadian Flycatcher"
-0.00571306272,0.000988823601025721,-0.007239225,-0.0041622009,0.999901973955862,1144.59235612932,"2","American Crow"
-0.0312168323,0.00239497283125674,-0.035148958,-0.027416002,1.00402925793129,1233.01971255955,"3","American Goldfinch"
-0.02717597945,0.00209729857302076,-0.030648931,-0.023817045,1.00259846067943,1329.26982342287,"4","American Robin"
-0.02110106685,0.00290968169497268,-0.025740004,-0.016454314,1.00422021030055,1126.39990482343,"5","Barn Swallow"
0.00947052494,0.00272984203774647,0.00510056445,0.0139552465,1.00167890471828,999.860129412651,"6","Blue Grosbeak"
-0.01675910465,0.00257150511793921,-0.020849228,-0.012429097,0.999649604407303,1093.43288907981,"7","Blue Jay"
0.007154861875,0.0019536249431518,0.00409514605,0.010353291,1.00277190610129,1197.9749160626,"8","Blue-gray Gnatcatcher"
-0.000639259037535,0.00368042787626537,-0.0064489257,0.005082532,1.00157174759176,886.7889441202,"9","Brown Thrasher"
0.0085895074835,0.00283111460057032,0.0040372521,0.013159379,1.0009320020722,1013.34828534725,"10","Brown-headed Cowbird"
0.00961447256245,0.00464525265097074,0.00185802235,0.017000243,1.00212794214995,899.200713404447,"11","Brown-headed Nuthatch"
-0.02922690165,0.00265755064786454,-0.033466819,-0.02501712,1.00107412422948,1246.25975033126,"12","Canada Goose"
-0.000474553254755,0.00200299495776161,-0.0036863797,0.00274660125,1.00511955800399,1129.06274454841,"13","Carolina Chickadee"
0.00837023778,0.0012087093430291,0.00644107705,0.0103131245,1.01512963698092,824.865552530422,"14","Carolina Wren"
-0.0377412901,0.00263067719449628,-0.04201066,-0.0336894645,1.00143324960504,1274.09839667655,"15","Chimney Swift"
0.01332947158,0.00149143694205705,0.0109679065,0.015695087,1.00237832963574,926.042051432604,"16","Chipping Sparrow"
-0.06008003405,0.00201223601969677,-0.063238802,-0.056832398,1.00086294399066,1602.54250189223,"17","Common Grackle"
-0.0297625287,0.00387016814179813,-0.03582854,-0.023629335,1.00190732436012,1142.90832110546,"18","Common Yellowthroat"
0.00622468871924,0.00374044796664775,-0.0000056685539000001,0.011964897,1.00333899314081,1116.85549837218,"19","Downy Woodpecker"
0.003467655337145,0.00172018430519729,0.000684559155,0.0062013586,1.00128811593314,1297.79640662066,"20","Eastern Bluebird"
-0.0247847909,0.00632332936091054,-0.0350710095,-0.0147325745,1.00169754547868,1325.41560955512,"21","Eastern Kingbird"
-0.0222661297,0.00300112844719385,-0.0272184735,-0.0175232395,1.00174582379314,1368.92742420939,"22","Eastern Meadowlark"
0.010479939023,0.00360041620136675,0.0047618581,0.016176859,1.00553485896959,1154.27547435062,"23","Eastern Phoebe"
-0.0334460138,0.00206948667317642,-0.0367076275,-0.0300835285,1.00249979453161,1559.30565810675,"24","Eastern Towhee"
-0.0666028987,0.00847904548677336,-0.0804008795,-0.0527887475,1.00231189632847,1389.91030343227,"25","Eastern Whip-poor-will"
-0.004189854451575,0.00275169592049433,-0.00844509015,0.000297192565,0.99960616770663,1170.18620563937,"26","Eastern Wood-Pewee"
-0.0300553518,0.00208992220173178,-0.0333714055,-0.0266453855,0.999931203834436,1588.46279675306,"27","European Starling"
-0.04424742525,0.00508023667543912,-0.051917525,-0.036204295,1.00708623410205,1015.36996833602,"28","Field Sparrow"
0.04956456965,0.00430046583202682,0.042891578,0.056464688,0.999160178854416,940.352080751453,"29","Fish Crow"
-0.0212717581,0.00538389753953412,-0.029648182,-0.012527875,1.00280510323112,1169.19239887724,"30","Gray Catbird"
0.001257899572265,0.00619800937099931,-0.0088206185,0.01083193,1.00024006569684,1382.8337213984,"31","Great Blue Heron"
0.03542474415,0.00333047732246348,0.0299244795,0.040641077,1.00266752948664,815.436157294965,"32","Great Crested Flycatcher"
0.01204094659883,0.00583856499002508,0.0028326565,0.0212977255,1.00181470512394,1147.65410422214,"33","Hooded Warbler"
-0.00244094086429,0.00279534907429335,-0.0069693519,0.00210926605,1.00242942859699,1182.80451582416,"34","House Finch"
-0.0885466358,0.00651928734460977,-0.0987488715,-0.078425873,1.00275525925874,1344.58931481611,"35","House Sparrow"
-0.0249406578,0.00167945895261716,-0.027564486,-0.0223314645,1.00096872107631,1532.55333320432,"36","Indigo Bunting"
-0.024681031725,0.00570751412410473,-0.0338000595,-0.015588281,1.00127550676887,1200.62199069833,"37","Killdeer"
-0.009653328065,0.00130672921590223,-0.0117333955,-0.00753470245,1.00063008558392,1079.30181866552,"38","Mourning Dove"
-0.133999651,0.00975976187025488,-0.149850805,-0.11888702,1.00343037666557,1121.4483303641,"39","Northern Bobwhite"
-0.004056732358,0.00102440050422811,-0.00567481965,-0.0023653366,0.999575266357066,1044.07150456139,"40","Northern Cardinal"
-0.00945952083,0.00171560856772442,-0.0123006085,-0.00670244095,1.00392327574253,1366.44144942859,"41","Northern Mockingbird"
0.0279756498,0.00531755128359537,0.0193633995,0.036521438,0.99986231549647,799.528302206843,"42","Northern Parula"
-0.027152477095,0.00626844601302715,-0.036932226,-0.01738431,1.00183146619403,1249.56797309944,"43","Orchard Oriole"
-0.001955055963125,0.00339095704672153,-0.0075576097,0.003234693,1.00015330637719,972.961137767657,"44","Ovenbird"
0.01597028455315,0.00670290091650672,0.00532694945,0.0266417815,1.0025722388447,824.738592260232,"45","Pileated Woodpecker"
-0.0048686959946,0.00203914016245706,-0.0080735027,-0.0016740654,1.00182078767776,1245.35544139882,"46","Pine Warbler"
-0.04768231525,0.00590458556255773,-0.05733527,-0.0381863015,1.00064280602917,1391.81762357341,"47","Prairie Warbler"
0.003111463239285,0.00200332880778598,-0.0000961725160000005,0.00639255485,1.00215075964856,1308.25476233217,"48","Red-bellied Woodpecker"
-0.006825548319,0.001838058428594,-0.0098235954,-0.00394662445,1.00135317753505,1220.90795744955,"49","Red-eyed Vireo"
0.04094085795,0.00522944005682738,0.032456632,0.048961335,1.003326921944,969.68590484338,"50","Red-shouldered Hawk"
-0.02572871235,0.00422774451062455,-0.0326009835,-0.019095275,1.00258966848147,1510.76809476198,"51","Red-winged Blackbird"
-0.0497360506,0.00596857473726239,-0.0594650895,-0.04005406,1.00320547349801,1184.81788429814,"52","Scarlet Tanager"
0.02377340785,0.0028716547701879,0.0194795,0.0283378385,1.00308196529277,870.045667001147,"53","Summer Tanager"
0.0053064060535,0.00140979741719507,0.00309226145,0.0075250718,1.00354890705942,986.373422963095,"54","Tufted Titmouse"
0.0133756829145,0.00434567688289336,0.00611880445,0.020140389,1.01003766768474,861.054987939449,"55","White-breasted Nuthatch"
0.05635400105,0.00486226503127412,0.048376445,0.0641647845,1.00057744180611,893.814304856593,"56","White-eyed Vireo"
-0.0604993259,0.00273252033605473,-0.0647696665,-0.0560529985,0.999067774831498,1719.56719893736,"57","Wood Thrush"
0.0122981652905,0.00367703962128045,0.0065045016,0.0180545165,1.00197649010094,1078.8522413138,"58","Yellow-billed Cuckoo"
-0.03774849465,0.00340743460498364,-0.043184273,-0.0324254255,1.00162069962033,1724.19152030377,"59","Yellow-breasted Chat"
-0.0204705521245,0.0068050720400799,-0.0311509455,-0.00972292714999999,1.00054318170269,1107.3801632671,"60","Yellow-throated Vireo"
0.0561442479,0.0056496318163829,0.0470160545,0.0648527925,1.00423182401472,860.756994213119,"61","Yellow-throated Warbler"
0.553587773,0.039003473636964,0.491213075,0.61615729,1.00371529247248,2133.29515286426,"a_bar",NA
1.60725294,0.0288849876252606,1.56210835,1.65539715,1.00317420175407,1619.23181683027,"sigma",NA
