"mean","sd","X5.5.","X94.5.","rhat","ess_bulk","parameter","common_name"
0.04538821835,0.00475078207494409,0.0379340035,0.0529654705,1.00012192327182,586.962259883046,"1","Acadian Flycatcher"
-0.01229628632,0.00105181248778548,-0.0139382025,-0.01060439,1.00039632669157,1868.70734538984,"2","American Crow"
-0.0371271121,0.0023738782258994,-0.040982889,-0.0333981725,1.00232350344279,1638.34652767774,"3","American Goldfinch"
-0.03198576605,0.00214507899172333,-0.035438944,-0.028508863,1.00043855621812,1789.83784574683,"4","American Robin"
-0.0266314503,0.00297491258247475,-0.0313137165,-0.0218379245,1.00008842931152,1700.78181328964,"5","Barn Swallow"
0.001880554806025,0.00277830824128018,-0.00249119415,0.00635413215,1.00383664950276,1737.56803060898,"6","Blue Grosbeak"
-0.02293173045,0.00248751581569333,-0.0270267915,-0.0189909645,0.999988748990166,1899.67210720587,"7","Blue Jay"
0.002827056088874,0.00193828824657676,-0.00024752415,0.00599523565,1.00203820338285,2261.82750903092,"8","Blue-gray Gnatcatcher"
-0.006527687688325,0.00375422819975938,-0.012507488,-0.000349552489999999,1.00508873643353,776.238293043918,"9","Brown Thrasher"
0.00184044517174,0.00287551924846101,-0.0028536771,0.0063716108,1.00287678915503,1135.01270251366,"10","Brown-headed Cowbird"
0.00578181082324,0.00444550251426356,-0.00104041405,0.0129978005,1.00219939883253,790.366304596237,"11","Brown-headed Nuthatch"
-0.0351096391,0.00259620611333782,-0.03948782,-0.0310286675,1.00066651201601,1785.87135429947,"12","Canada Goose"
-0.005252484280195,0.0020566052648215,-0.00869982265,-0.00202674335,1.00079541290366,1580.64402168926,"13","Carolina Chickadee"
0.00297510957215,0.00124471161383127,0.000952449225,0.0049079244,1.00090799996887,1657.32551489552,"14","Carolina Wren"
-0.0469612481,0.00267708706902745,-0.0513162,-0.0426729545,1.00111093342416,2020.1629276984,"15","Chimney Swift"
0.0065035595895,0.00159085319411441,0.00393840955,0.00907256125,1.00522038193267,2013.32100459192,"16","Chipping Sparrow"
-0.066804128,0.00205904625195984,-0.07007401,-0.063438578,1.00057197512938,1730.8922571294,"17","Common Grackle"
-0.0362109049,0.00394001608420802,-0.0424142155,-0.0297838795,1.00474698507412,1160.77650061987,"18","Common Yellowthroat"
0.0018228813507144,0.00383119557824248,-0.00420116735,0.00809328805,1.00169646198135,983.862349459436,"19","Downy Woodpecker"
-0.0032123602225,0.00179628285624839,-0.00611726655,-0.00034534831,1.0045956708912,2207.72438900878,"20","Eastern Bluebird"
-0.0333264446,0.0061916852311953,-0.0431950295,-0.0232933475,1.00213072289435,889.731792870353,"21","Eastern Kingbird"
-0.03280229345,0.00309369472858732,-0.037920187,-0.0278805175,1.00011318866394,1467.84559244991,"22","Eastern Meadowlark"
0.002722747552185,0.00381109745828852,-0.0031191769,0.00892781715,1.00226751178239,1237.15691194006,"23","Eastern Phoebe"
-0.0374480192,0.00199573810594104,-0.0405453695,-0.034205893,1.00169767874748,1696.44654771421,"24","Eastern Towhee"
-0.0677631418,0.0084036960021684,-0.081260547,-0.054618894,1.00072309617835,1192.31254707674,"25","Eastern Whip-poor-will"
-0.012013826795,0.00276089825762235,-0.01641712,-0.007658784,0.999096802364174,1476.92092716142,"26","Eastern Wood-Pewee"
-0.0375057748,0.00214827294224271,-0.04098813,-0.034103768,1.00211431607784,1958.82764840307,"27","European Starling"
-0.0524426571,0.00518756585190622,-0.060652205,-0.0441373445,1.00139608739749,1084.56430218972,"28","Field Sparrow"
0.0449238273,0.00424437568413527,0.0379780335,0.0514612805,1.00222753569307,557.056223468927,"29","Fish Crow"
-0.02522860046,0.00538260289076156,-0.033830343,-0.016885492,1.0060000952193,1056.42710844466,"30","Gray Catbird"
-0.00512456582973,0.00620928765445063,-0.0152681225,0.004740143,1.00323926371051,979.208316479973,"31","Great Blue Heron"
0.0281094065,0.00332022124240946,0.022751756,0.0334066835,1.00154494789017,779.604619266303,"32","Great Crested Flycatcher"
0.00809971759822,0.0059965291078136,-0.00166657225,0.01807378,1.00140999122862,833.205934281026,"33","Hooded Warbler"
-0.00662694297814,0.0028958718431777,-0.011178643,-0.0020170404,1.00364802875557,1038.3154229153,"34","House Finch"
-0.09778690225,0.00660961810228314,-0.10823233,-0.087137158,1.00098863045119,1153.16972960004,"35","House Sparrow"
-0.0317541172,0.00167044900077083,-0.034375497,-0.0291230655,0.999731534193353,2244.40951581749,"36","Indigo Bunting"
-0.03257332145,0.00590441008657005,-0.042242312,-0.023315588,1.00147960145152,979.738132930506,"37","Killdeer"
-0.0161830169,0.00138049303010463,-0.018389537,-0.0140364235,1.00199615590317,1777.14859988121,"38","Mourning Dove"
-0.1392998865,0.00955113968881701,-0.15487422,-0.124759765,1.00111781878285,1476.81494999335,"39","Northern Bobwhite"
-0.00963901985,0.000985724550005385,-0.0112172045,-0.00807139025,1.00158380695722,1878.19741467468,"40","Northern Cardinal"
-0.0173178462,0.00182307631745772,-0.020264397,-0.0144450425,0.999613465609716,1640.99984781333,"41","Northern Mockingbird"
0.022563363475,0.00509902918607697,0.0146056885,0.0307244715,1.00299543914812,572.857918818934,"42","Northern Parula"
-0.0350496417,0.00639506057767846,-0.0452163175,-0.0243524125,1.00122776540535,1068.50443206791,"43","Orchard Oriole"
-0.00742314440125,0.00340396415423213,-0.013072054,-0.00191814045,1.00438139335353,1190.04117440427,"44","Ovenbird"
0.00954692678892,0.00679211635734707,-0.0011562579,0.020065676,1.00099128911626,711.467725945215,"45","Pileated Woodpecker"
-0.008364134775,0.0020386556895304,-0.0116185165,-0.00515445085,0.999371653204549,2435.0468665586,"46","Pine Warbler"
-0.051865904,0.00583828858399266,-0.061182991,-0.042720914,1.00277306924425,1112.30760136969,"47","Prairie Warbler"
-0.00189668178205,0.00197900137642268,-0.00495311515,0.00130198405,1.00103788837719,1703.12810194128,"48","Red-bellied Woodpecker"
-0.01177426313,0.00187672824112926,-0.0147413765,-0.0087839899,1.00144492520166,1796.58493906335,"49","Red-eyed Vireo"
0.034962278,0.00517800768244851,0.0267607895,0.04331131,1.00466553622802,571.755627032419,"50","Red-shouldered Hawk"
-0.0347520565,0.00420288161446767,-0.0415164825,-0.028085035,1.00189614397095,938.340003019248,"51","Red-winged Blackbird"
