"mean","sd","X5.5.","X94.5.","rhat","ess_bulk","parameter"
0.05038778695,0.00502274185495885,0.0424568865,0.0587095755,1.00232568400316,848.267364749987,"1"
-0.005671928425,0.00103460483236299,-0.0073182765,-0.0040317257,1.00207183287684,1101.42532832531,"2"
-0.03130864215,0.00231352372496618,-0.034967838,-0.0275487125,1.00197944556329,1389.0143031757,"3"
-0.0271695013,0.00216207508852087,-0.0305660165,-0.0236619845,1.00018983601077,1332.25991466165,"4"
-0.02112481215,0.00292790468752776,-0.0259901015,-0.016586454,0.999530838023135,1417.33634983098,"5"
0.00961802103305,0.00283357425822863,0.00505975235,0.0142413385,1.00140374320109,970.564786781725,"6"
-0.016745318845,0.00250534844527292,-0.020779388,-0.0127010865,1.00235984733935,1411.85043385696,"7"
0.0071699586385,0.00189064709461575,0.00414856295,0.0102443915,1.00513778232029,1059.73032114974,"8"
-0.00064751889058,0.00372427455055046,-0.00650322945,0.0051138047,1.00221526751617,1299.48659242207,"9"
0.0086179116997,0.00285904570112222,0.0041853513,0.013231062,1.00187244755802,1158.99919836127,"10"
0.00949907166245,0.00454216857961488,0.0021995236,0.016926554,1.00071572546385,1190.82532219233,"11"
-0.0293445738,0.00259117952421613,-0.0335749655,-0.025225635,1.00196397165741,1377.74326630645,"12"
-0.000701312413206,0.00201519905235678,-0.00387679385,0.0025203738,1.00352628200724,1159.49349392196,"13"
0.008420397135,0.00127956540103635,0.0063598897,0.0105392275,1.00323953594328,1358.61410251052,"14"
-0.0376406448,0.00247909793677721,-0.0415117435,-0.0336450865,0.9997960541418,1681.72387645438,"15"
0.013298538495,0.00157927299265749,0.010848346,0.0159293935,1.00165233567254,1005.98170094381,"16"
-0.0600227025,0.0020392271080615,-0.063272266,-0.056644681,1.00090035550314,1472.3812490775,"17"
-0.0295674347,0.00392625856584087,-0.0358642615,-0.0233337095,1.00896245967818,1131.22038227942,"18"
0.006248351677415,0.00394600285864334,0.00011625832,0.012422358,1.00419757017813,992.276504656234,"19"
0.003469394613155,0.00172074289730918,0.000744043725,0.0062170541,1.00159347544709,1341.88550895333,"20"
-0.02516735008,0.00631550611843944,-0.0355806715,-0.0150550465,0.999908230553952,974.247709581276,"21"
-0.0223049512,0.00298338531073087,-0.027189754,-0.017573116,1.00303192302584,1579.63489180708,"22"
0.010251448732,0.00375173263721055,0.0041027044,0.016171531,1.00389987789481,888.265293426468,"23"
-0.03338736045,0.0020833441100695,-0.0365984375,-0.029964471,1.00190748860685,1611.0071045362,"24"
-0.0669775541,0.00867846775403539,-0.0808717485,-0.0534454475,1.00510894877364,1368.02732267396,"25"
-0.00424246117668,0.00271262406250152,-0.008628446,0.0000609205105000004,1.00186959432546,1093.22278339431,"26"
-0.0299417012,0.00210824310783634,-0.033230641,-0.026498794,1.0023048565426,1578.92436110662,"27"
-0.04464062235,0.00519724952824904,-0.0531567035,-0.0363904805,1.00237081160288,1089.71517949906,"28"
0.04925440185,0.00438347904192287,0.04266378,0.05649304,1.00430695238676,779.872600742234,"29"
-0.02142950309,0.00563510745352177,-0.030880881,-0.012734879,1.00015073383841,1316.71787652708,"30"
0.0012111780814635,0.00624235838418866,-0.00873775995,0.011395371,1.00019112440346,1264.10200851036,"31"
0.03514948415,0.00346554667121061,0.029852271,0.040733,1.00451658851652,675.296523964102,"32"
0.0118701302882,0.00604875568811425,0.0021757189,0.0214354865,1.00243801911267,671.969595914434,"33"
