"rownames","mean","se_mean","sd","conf_2.5","conf_25","conf_50","conf_75","conf_97.5","n_eff","Rhat","actual_intercept","exponentiate"
"a_raw[1]",0.313808216900438,0.0073812570941698,0.196223660576923,-0.0620037059918617,0.181888542274238,0.30843928469411,0.441654023884125,0.710970333582679,706.711375298676,1.00705286226412,NA,1.36862723180353
"a_raw[2]",0.482082335477505,0.00761589553344927,0.200734370071095,0.0963068349451539,0.345556626885704,0.478228266627678,0.612812069255021,0.889897032854642,694.70675612184,1.00588637728372,NA,1.61944311743524
"a_raw[3]",0.286132658217163,0.00741386693818766,0.198285429846475,-0.0945558281383603,0.154337268701694,0.282745270894537,0.412839365712457,0.695172726522241,715.306270011689,1.00688437439256,NA,1.33126904731722
"a_raw[4]",0.085870069791198,0.00720257450977067,0.193461116983805,-0.292929343335053,-0.0428348387960497,0.0816114292852041,0.211732841021255,0.478311271938493,721.459343812642,1.00703719464166,NA,1.08966473873992
"a_raw[5]",0.977101907498295,0.00824601877997115,0.223990459418794,0.546339396571387,0.824077368520831,0.972260725462499,1.12503805247811,1.42927094728618,737.853942145912,1.00545282490788,NA,2.65674557977643
"a_raw[6]",1.61555362869184,0.00944574344713876,0.276533860060489,1.10043158836336,1.42565152975016,1.60725962411607,1.79978148354694,2.175385181741,857.085880055717,1.00361569943304,NA,5.03067227716049
"a_raw[7]",0.255482834540784,0.00740344570020929,0.194352930036643,-0.120499306794352,0.124352312601632,0.252623040626309,0.380705552400369,0.65141777022291,689.151005054036,1.00651614079238,NA,1.29108485076335
"a_raw[8]",1.37301699274762,0.00891985528544418,0.256111007184676,0.888814943272067,1.19977633413528,1.3646372520113,1.53952779388472,1.8958622467046,824.405482186523,1.00409516584557,NA,3.94724154826693
"a_raw[9]",1.32188994110034,0.00887452015677679,0.251164712266472,0.846903435970661,1.14947905052986,1.31483570528919,1.48655182503293,1.837297419193,800.990720449726,1.00438258564085,NA,3.75050291291242
"a_raw[10]",-0.283682864424873,0.00724958720983979,0.204184761005121,-0.68907378347531,-0.417188445170857,-0.285263309777498,-0.14663825636636,0.117056887886355,793.268291368423,1.00590164041398,NA,0.753005411647746
"a_raw[11]",0.369359390116405,0.00747489657440959,0.205036290526774,-0.0279304209596609,0.229033676073038,0.362460410967692,0.506050873904026,0.785145769588383,752.404000876236,1.00619689653613,NA,1.44680747855833
"a_raw[12]",-1.14103450867129,0.00775681824359339,0.244008749227621,-1.63424903568011,-1.30152032663312,-1.13977489098317,-0.975372415409693,-0.66823432805809,989.563269981601,1.00436382822986,NA,0.31948833734246
"a_raw[13]",1.37975125592367,0.00896094521082323,0.257323434503035,0.900624162569554,1.2037215722409,1.37157197291969,1.54775456127739,1.90463051875273,824.614628238504,1.00428669229493,NA,3.97391301722148
"a_raw[14]",-0.310048958549267,0.00720175374989333,0.201885853769143,-0.703717065891114,-0.44788207962255,-0.310319608936103,-0.17569169902289,0.0930720427434285,785.842011616039,1.00590752621735,NA,0.733411048604348
"a_raw[15]",0.597388291943639,0.00774432594516066,0.218285167079189,0.18166993182248,0.447186460098213,0.591472322784919,0.742044598416355,1.03770740896042,794.476771906968,1.00562511744005,NA,1.81736616698684
"a_raw[16]",-0.119096656161449,0.00710885292239227,0.207295002848021,-0.521972102029443,-0.257858886693129,-0.120129866850921,0.0159512469682178,0.295760307950274,850.31258667227,1.00569734251064,NA,0.887721992814824
"a_raw[17]",0.301586368794777,0.00740564846329431,0.201358412200172,-0.0902651107593253,0.166597288970109,0.298956366149293,0.43350257377801,0.704687425620311,739.287512212016,1.00614200857603,NA,1.35200188086856
"a_raw[18]",-1.25852973750561,0.00793524828902407,0.259969256329203,-1.78245432061223,-1.43005345597993,-1.25415770021808,-1.08278094380572,-0.755300826930547,1073.30448327273,1.00369647284249,NA,0.284071379110078
"a_raw[19]",-1.03941741457504,0.00769558547758687,0.241419309758942,-1.52718473980564,-1.19851754271384,-1.03614223973437,-0.876813783315929,-0.572098036998404,984.148590891862,1.0043682996858,NA,0.353660659498804
"a_raw[20]",-1.68881875265866,0.00850290454468422,0.29942777650171,-2.3029673228022,-1.88560887472886,-1.68433748131169,-1.48256950945354,-1.12033214918708,1240.07960064458,1.00250866263784,NA,0.18473761597506
"a_raw[21]",-0.737558111157696,0.00746936001310351,0.235097394995591,-1.21527895964481,-0.892654500823634,-0.734218522058181,-0.576759378379305,-0.284242617935091,990.669629356151,1.00405489676876,NA,0.478280398298866
"a_raw[22]",-0.432175899150596,0.00730665792390604,0.214721180930057,-0.861165586814668,-0.575084513294492,-0.431131651128655,-0.289091264314723,-0.00838340975396585,863.599183800166,1.00617151523259,NA,0.649095191350075
"a_raw[23]",0.0249005287869037,0.00710014102351917,0.190082610142954,-0.344168085005585,-0.100936823397029,0.0223348705097405,0.150566101401314,0.401765589279714,716.72214648001,1.00635318069838,NA,1.02521313625792
"a_raw[24]",-0.738481663684598,0.00756901276069247,0.221643459741255,-1.17910409606753,-0.885648956340703,-0.736164748341655,-0.589280365112668,-0.311287877695036,857.494546059353,1.00476147881778,NA,0.477838885140128
"a_raw[25]",-2.25366806704169,0.00973423943881633,0.34460526559112,-2.94716581284497,-2.48387882667118,-2.25191981486395,-2.01593440014455,-1.5915685436108,1253.25593265443,1.0020531869446,NA,0.105013321332173
"a_raw[26]",-1.05643166843011,0.00764800455775084,0.238794568585089,-1.53689300866519,-1.21608937418717,-1.05349517417275,-0.893026077262824,-0.594992791858,974.883259423122,1.00428632627397,NA,0.347694287870758
"a_raw[27]",1.11903230253929,0.00844760195902095,0.231514664835146,0.681304100328345,0.961245307712243,1.11135547289464,1.27144506592069,1.59138227225862,751.086795677899,1.00508977239125,NA,3.06188978622381
"a_raw[28]",-0.947600680833819,0.00769111128005537,0.229511780572039,-1.4107999090805,-1.10048694436529,-0.94487951571095,-0.792489786698981,-0.504549048913516,890.495592836926,1.00454640130267,NA,0.387670052677553
"a_raw[29]",1.03200700249649,0.00829445724290499,0.228694827833546,0.60009981109989,0.875059933118185,1.02546047852807,1.18592133618712,1.4962814566504,760.215534579072,1.00537242018318,NA,2.80669322602743
"a_raw[30]",-0.974538483813483,0.00766282260654097,0.237298574533121,-1.45142137467189,-1.13329238906986,-0.970708845724933,-0.811728355339479,-0.518212912352157,958.986989500161,1.00461496585488,NA,0.377366474116393
"a_raw[31]",-0.807019294052556,0.00743563336899262,0.219814961521737,-1.2473929141575,-0.955375142386045,-0.804048374223538,-0.659008716982446,-0.380075902386549,873.93385267429,1.00517213085323,NA,0.446186035466404
"a_raw[32]",0.730822165305042,0.00772801000605025,0.209627583699456,0.328261549250205,0.588627583461584,0.724891916043844,0.869113004654467,1.1515802419288,735.802917282403,1.00603574335234,NA,2.07678736847853
"a_raw[33]",1.07795114096863,0.00838037360484739,0.23464152613533,0.642323727569136,0.914299903406534,1.0698537762899,1.2334543733478,1.55353045532172,783.940296301823,1.00497651783492,NA,2.93865249417617
"a_raw[34]",0.792298076611591,0.0079082674930067,0.213407436526508,0.383526118595701,0.648334044582135,0.78683307276329,0.930732972976791,1.22971363193885,728.209594624121,1.00589926491427,NA,2.20846582274891
"a_bar",5.65367620122836,0.00201225033879047,0.0498986169179596,5.55298280071937,5.62169273846691,5.65476734679205,5.68626575823283,5.75114115985499,614.912041659076,1.00755483196591,285.338501838158,285.338501838158
"sigma_a",0.283527004624789,0.00100550414231279,0.0375683950847611,0.22283435572965,0.256550261731608,0.279349378244477,0.305602870196831,0.369946040250656,1395.97473021661,1.00028931749959,NA,1.32780473669842
"beta_year_raw[1]",-0.131461613825685,0.00567912812730002,0.213329889931579,-0.559141029013088,-0.272964499679333,-0.128143899880362,0.0126409051289767,0.277792946462071,1411.0424673567,1.00281304731516,NA,0.876812931985863
"beta_year_raw[2]",-0.411118703090665,0.00616709574653522,0.216996001565277,-0.846585950611602,-0.556108691009261,-0.407007621874464,-0.261989693477647,-0.000412772039804278,1238.06110737361,1.00301712601539,NA,0.662908237673575
"beta_year_raw[3]",-0.67178156042584,0.00633565495024338,0.233352305309863,-1.1407069793982,-0.82466089080015,-0.668896393227518,-0.511724988502771,-0.223445480775787,1356.56671722078,1.00319740590997,NA,0.510797749623411
"beta_year_raw[4]",-0.135046685504122,0.00580791400920925,0.214471339633391,-0.560611051150991,-0.280406553282783,-0.132644078139271,0.0106395293353193,0.275361024292053,1363.63510690726,1.00345164760369,NA,0.873675122772371
"beta_year_raw[5]",-0.393493440559898,0.00595538253941879,0.208885968467207,-0.811447357475556,-0.533462589586009,-0.390908183575721,-0.250688458519898,0.00403317141482861,1230.26653140687,1.00339230967181,NA,0.674695743188672
"beta_year_raw[6]",-0.864648289738322,0.0064393627603154,0.235084139269084,-1.34452251523396,-1.02292497323005,-0.858062733823824,-0.702147767322658,-0.42323994879951,1332.78738868271,1.00323455389531,NA,0.42119966682419
"beta_year_raw[7]",0.890732395598062,0.00584962231700959,0.234525241840243,0.44038540360046,0.730859324274326,0.888355387900779,1.04895659824306,1.36194596476505,1607.39840015318,1.00210204418439,NA,2.43691378279247
"beta_year_raw[8]",-0.841429627331503,0.00639555789898474,0.233256902606934,-1.31097324950199,-0.997584056932576,-0.833800759532106,-0.679595492686494,-0.403756651370938,1330.18528390964,1.00328649944574,NA,0.431093779227715
