"start_year","end_year","region","region_type","strata_included","strata_excluded","trend","trend_q_0.025","trend_q_0.05","trend_q_0.25","trend_q_0.75","trend_q_0.95","trend_q_0.975","percent_change","percent_change_q_0.025","percent_change_q_0.05","percent_change_q_0.25","percent_change_q_0.75","percent_change_q_0.95","percent_change_q_0.975","width_of_95_percent_credible_interval","rel_abundance","obs_rel_abundance","n_routes","mean_n_routes","n_strata_included","backcast_flag","file","common_name"
2000,2023,"BCR29","stratum","BCR29",NA,3.71399111608909,1.97100292048758,2.25279870142693,3.11212904119221,4.31942875848524,5.19046222397634,5.48227510116687,131.344395530018,56.6620796977934,66.9281899485725,102.359848823108,164.484122658232,220.225829998364,241.29366854262,3.51127218067929,1.3316529375,1.32014570821364,98,32.375,1,1,"regional_trends_prep/output/Acadian Flycatcher_trends.csv","Acadian Flycatcher"
2000,2023,"BCR29","stratum","BCR29",NA,-1.64789919678082,-3.31779384394371,-3.0498562600432,-2.23648154659354,-1.05632655087867,-0.178555809507808,0.118188437691179,-31.762400480588,-53.9774484663246,-50.9527662681776,-40.5616242097676,-21.6706188384031,-4.02712086001925,2.75396857262704,3.43598228163489,24.9980104166667,23.6698261877387,89,27.4166666666667,1,1,"regional_trends_prep/output/American Crow_trends.csv","American Crow"
2000,2023,"BCR29","stratum","BCR29",NA,0.952563996518851,-1.10887149453207,-0.794176433483321,0.21850881722526,1.7133057968707,2.84432673792275,3.21839502005792,24.3652748067532,-22.6217939018452,-16.7556366131763,5.14836846973792,47.8048553739891,90.610933096904,107.211255168214,4.32726651458999,5.95241916666667,5.22492717010333,97,30.625,1,1,"regional_trends_prep/output/American Goldfinch_trends.csv","American Goldfinch"
2000,2023,"BCR29","stratum","BCR29",NA,-2.55687328115092,-4.24012915133346,-3.9630828308165,-3.14138648601532,-1.9696769958569,-1.0649182051605,-0.774857459914509,-44.8839795201607,-63.0834006445218,-60.5471080891524,-52.0068003578112,-36.7165753919756,-21.8269071580996,-16.3819907590411,3.46527169141895,19.65781875,18.2037130246647,92,29.625,1,1,"regional_trends_prep/output/American Robin_trends.csv","American Robin"
2000,2023,"BCR29","stratum","BCR29",NA,-1.2021355827098,-3.16094901240527,-2.85307221526381,-1.87336514503683,-0.517005688443636,0.496456209314111,0.820360905502717,-24.2829275765202,-52.2292489526141,-48.6111818964824,-35.2710107800318,-11.2387283372748,12.0642771430656,20.6728856454345,3.98130991790799,8.09195375,7.55815052014145,104,33.375,1,1,"regional_trends_prep/output/Barn Swallow_trends.csv","Barn Swallow"
2000,2023,"BCR29","stratum","BCR29",NA,-2.35273817824368,-4.45156061863096,-4.11307447080836,-3.0954949388638,-1.5775094218094,-0.42962414971543,-0.016172638668822,-42.1662173051486,-64.9132813836954,-61.9402386791763,-51.481065161788,-30.6302602904471,-9.42812282838581,-0.371309701537714,4.43538797996213,4.123075625,3.48082296969877,96,31.3333333333333,1,1,"regional_trends_prep/output/Blue-gray Gnatcatcher_trends.csv","Blue-gray Gnatcatcher"
2000,2023,"BCR29","stratum","BCR29",NA,1.43629922574715,-0.45128445385945,-0.151499007565941,0.780384514020388,2.1240188426729,3.20518486031104,3.56088719586637,38.8187442111033,-9.88020432772191,-3.42701989326741,19.5771651752352,62.1592147647693,106.602165844843,123.615824511001,4.01217164972582,2.252011875,2.20716779811548,90,28.9583333333333,1,1,"regional_trends_prep/output/Blue Grosbeak_trends.csv","Blue Grosbeak"
2000,2023,"BCR29","stratum","BCR29",NA,-1.14628022020645,-2.63011069972138,-2.39938685216094,-1.68473838929425,-0.576942445773146,0.31762763769135,0.620533565622636,-23.2922277903766,-45.8289125402056,-42.7983497636001,-32.3478502963879,-12.4605846773344,7.56644690265502,15.290140084774,3.25064426534402,9.26285270833333,8.99427556052633,104,32.875,1,1,"regional_trends_prep/output/Blue Jay_trends.csv","Blue Jay"
2000,2023,"BCR29","stratum","BCR29",NA,-1.42771950120191,-3.19133459721627,-2.89577203593232,-2.02291232855582,-0.821080334622512,0.0546168716539284,0.3583925845886,-28.160963884964,-52.5728137927313,-49.1281872681448,-37.502290642194,-17.2733218039472,1.26376397747725,8.57629660997084,3.54972718180487,4.35838333333333,4.03528879331846,106,33.625,1,1,"regional_trends_prep/output/Brown-headed Cowbird_trends.csv","Brown-headed Cowbird"
2000,2023,"BCR29","stratum","BCR29",NA,2.88980805171989,-0.432894615742999,0.105036498161947,1.75887073514511,4.09841865955041,5.97232999676017,6.63653937503484,92.5591726918192,-9.49652090545154,2.44395842724388,49.3352770441708,151.892387182654,279.688211768283,338.368139101514,7.06943399077784,0.7414075,0.748754805150413,65,22.2916666666667,1,1,"regional_trends_prep/output/Brown-headed Nuthatch_trends.csv","Brown-headed Nuthatch"
2000,2023,"BCR29","stratum","BCR29",NA,1.67599586276664,-0.283575533311554,0.0545836475591655,1.02067140615528,2.33601294982949,3.30169701186329,3.63888570181324,46.5628832399678,-6.32276899135955,1.2629906284688,26.3094266973331,70.0808163867366,111.09186121286,127.521741435433,3.92246123512479,2.34901541666667,2.43725571622462,98,31.1666666666667,1,1,"regional_trends_prep/output/Brown Thrasher_trends.csv","Brown Thrasher"
2000,2023,"BCR29","stratum","BCR29",NA,-4.18354061081429,-7.86452347841438,-7.29365117940061,-5.48369026802874,-2.8757450589954,-0.950289450854065,-0.293836654067423,-62.5783673169643,-84.8008820284674,-82.4806507194406,-72.6690072546032,-48.8863250591383,-19.7169529613831,-6.54423056652321,7.57068682434696,3.46934833333333,3.19583543651838,99,33.375,1,1,"regional_trends_prep/output/Canada Goose_trends.csv","Canada Goose"
2000,2023,"BCR29","stratum","BCR29",NA,-0.551172177358411,-2.2128487762626,-1.94832215595719,-1.12566291431638,0.0221809762867564,0.874573447958243,1.14721261440728,-11.937222856938,-40.2302735583765,-36.3987455077398,-22.9234177191205,0.511409143513997,22.1741594995491,29.9990383093943,3.36006139066988,6.73254833333333,6.47327367999052,105,34.375,1,1,"regional_trends_prep/output/Carolina Chickadee_trends.csv","Carolina Chickadee"
