"rownames","mean","se_mean","sd","conf_2.5","conf_25","conf_50","conf_75","conf_97.5","n_eff","Rhat","sp_id","q_rt_standard","slope","raw","flag_rhat","flag_neff","common_name"
"a",-0.0136399830749405,0.0000454320433036047,0.00981264614290606,-0.0328330399730236,-0.020187469998428,-0.0136239574621908,-0.00707719212411663,0.00546189819940756,46649.5798402547,0.999905233084309,NA,NA,NA,NA,FALSE,FALSE,NA
"sig_spqrt",0.0101207067808292,0.00005372577919555,0.00768451538889934,0.000404685367215253,0.00401362031107068,0.00850323567839801,0.0146380464238488,0.0284246768370778,20458.2048795434,1.00000358208065,NA,NA,NA,NA,FALSE,FALSE,NA
"sig_lcc",0.0197583870539935,0.000109051309463757,0.0149691854109397,0.000835240689810432,0.00780856602998268,0.016608471774794,0.0284447536008943,0.055070943904399,18842.3282631208,1.0002868773112,NA,NA,NA,NA,FALSE,FALSE,NA
"c_obs",0.0701163389472541,0.000102132224883309,0.022368973073258,0.0260948675067361,0.0551921339519247,0.070116887930733,0.0849254133130705,0.114481704136109,47969.6453674967,0.999948947287968,NA,NA,NA,NA,FALSE,FALSE,NA
"sigma",1.63429014087821,0.0000257421908182886,0.00619373408867835,1.62209878519733,1.63016512967676,1.63426687753799,1.63842205326025,1.64659755294665,57891.4065918321,0.999855150516328,NA,NA,NA,NA,FALSE,FALSE,NA
"a_spqrt[1,1]",-0.0000340818901061426,0.0000744402837764346,0.0128007157499898,-0.0282563507356278,-0.00465006569678264,0.0000176312750875451,0.00460825320626212,0.0278727133641539,29570.0778267113,1.00006149359865,1,NA,NA,NA,FALSE,FALSE,"Acadian Flycatcher"
"a_spqrt[1,2]",-0.000283919345516932,0.0000719232937134888,0.0128078266068497,-0.0287291347160313,-0.0048244657125736,-0.0000448944830899589,0.00437369373065096,0.0272698481465953,31711.1318718145,1.00025603190941,1,NA,NA,NA,FALSE,FALSE,"Acadian Flycatcher"
"a_spqrt[1,3]",0.0000179824053732737,0.0000715330724475336,0.012667329583871,-0.0273945568978448,-0.0046811254411052,-0.00000506411841846766,0.00455461989732463,0.0284955181607475,31358.579583346,1.00000673374758,1,NA,NA,NA,FALSE,FALSE,"Acadian Flycatcher"
"a_spqrt[1,4]",0.0000765013280201165,0.0000718799177020688,0.0127127156609671,-0.0273020935824551,-0.00469616926019986,0.00000694374867677631,0.00465160309887375,0.028352182985458,31279.6240407343,1.00001345299258,1,NA,NA,NA,FALSE,FALSE,"Acadian Flycatcher"
"a_spqrt[1,5]",0.000120164215218114,0.0000727686664953898,0.0127646820781484,-0.0275137411177803,-0.00446186752137183,0.00000471097293670231,0.00476896736164095,0.0287805031564211,30770.260450228,0.999940340830497,1,NA,NA,NA,FALSE,FALSE,"Acadian Flycatcher"
"a_spqrt[1,6]",0.0000633701515052229,0.0000709662946604895,0.0126323956553672,-0.0274204938526347,-0.00455565752012101,-0.00000838950810512086,0.00460038764969097,0.0273817801761119,31685.9825674482,0.999950797787563,1,NA,NA,NA,FALSE,FALSE,"Acadian Flycatcher"
"a_spqrt[1,7]",0.000070937899489496,0.0000716327450884532,0.012845355936386,-0.0277018374609952,-0.00450469067945823,0.0000249903005736156,0.00470965568665503,0.0279186116017993,32156.5239855735,0.999960742697574,1,NA,NA,NA,FALSE,FALSE,"Acadian Flycatcher"
"a_spqrt[1,8]",0.0000492771220561172,0.0000709018871784551,0.012524542911171,-0.0271331551320249,-0.00458098482041297,0.0000148098340338652,0.00465423564622407,0.0272590096232887,31203.8499193232,1.00007836546511,1,NA,NA,NA,FALSE,FALSE,"Acadian Flycatcher"
"a_spqrt[1,9]",0.000109492275727458,0.0000684807838206734,0.0125069643078675,-0.0270372284005565,-0.00443794380230368,0.0000223170963254572,0.00466306719681732,0.0274708556663438,33355.4171037539,0.999859082158076,1,NA,NA,NA,FALSE,FALSE,"Acadian Flycatcher"
